driver_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
hulkenberg,0.21750147427971364,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
kevin_magnussen,-0.29396110769396544,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
leclerc,-0.3138028100922809,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
max_verstappen,1.3697318162625507,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
ocon,0.20409792133241705,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
perez,-0.47363473744279655,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
raikkonen,1.3577419794508723,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
ricciardo,0.9772925584978911,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
sainz,-0.4274607925055223,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
sirotkin,-1.7865659896992592,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
stroll,-1.1116204377122303,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
vandoorne,-1.5155902420507148,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
vettel,1.4885668607652993,-finish_position,10.0,0.97,2018,19,Mexican Grand Prix,19,286,18
alonso,0.3716532208154919,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
bottas,1.0272267889787259,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
brendon_hartley,-1.2521365848503623,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
ericsson,-1.0663123993091304,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
gasly,-0.40248228824377724,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
grosjean,-0.6798340216120703,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
hamilton,2.037188795094038,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
hulkenberg,0.3044771129637818,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
kevin_magnussen,-0.38993300844569717,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
leclerc,-0.20908045974177727,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
max_verstappen,1.4862668261744092,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
ocon,0.11561322632854382,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
perez,-0.442553392891161,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
raikkonen,1.3678206459021034,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
ricciardo,0.9262166313411326,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
sainz,-0.45947948462840826,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
sirotkin,-1.7729889212112566,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
stroll,-1.0924721786667715,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
vandoorne,-1.3981820639068232,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
vettel,1.5289915559090075,-finish_position,10.0,0.97,2018,20,Brazilian Grand Prix,20,302,19
alonso,0.09868565523494173,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
bottas,1.0030619870798079,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
brendon_hartley,-1.1762564841689693,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
ericsson,-1.0775294750780935,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
gasly,-0.46507373431530147,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
grosjean,-0.5823638444722818,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
hamilton,2.122029306388593,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
hulkenberg,0.3458665500213759,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
kevin_magnussen,-0.3642851468052512,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
leclerc,-0.07790814979853362,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
max_verstappen,1.564946810383738,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
ocon,-0.07363799407072548,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
perez,-0.35930260516012913,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
raikkonen,1.440999832381685,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
ricciardo,0.9606149025551258,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
sainz,-0.5174332691489724,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
sirotkin,-1.7636504046497175,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
stroll,-1.2081068501339507,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
vandoorne,-1.3423651293703198,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
vettel,1.4717080431269811,-finish_position,10.0,0.97,2018,21,Abu Dhabi Grand Prix,21,320,20
alonso,0.06636379620589848,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
bottas,0.951664130162506,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
brendon_hartley,-1.191509525160963,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
ericsson,-1.114536666638372,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
gasly,-0.4695627076698077,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
grosjean,-0.5455339900548822,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
hamilton,2.1710259110443344,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
hulkenberg,0.297316208852649,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
kevin_magnussen,-0.38861772294087293,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
leclerc,0.012442857008638517,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
max_verstappen,1.5764135768533953,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
ocon,-0.09906030394264015,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
perez,-0.32277381256329973,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
raikkonen,1.3972990140165924,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
ricciardo,0.9748996445540059,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
sainz,-0.4217454756086541,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
sirotkin,-1.8079209400360632,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
stroll,-1.1994108316300987,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
vandoorne,-1.4061270332290352,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
vettel,1.5193738707766744,-finish_position,10.0,0.97,2019,1,Australian Grand Prix,22,335,21
albon,-0.3133413549551641,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
alonso,0.14700415002688094,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
bottas,1.095299448960731,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
brendon_hartley,-1.1123776544943962,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
ericsson,-1.039068657628752,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
gasly,-0.5808915172384373,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
giovinazzi,-0.49691413669416573,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
grosjean,-0.5302048046575901,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
hamilton,2.211659178191034,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
hulkenberg,0.3968210267401375,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
kevin_magnussen,-0.2111529277905779,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
kubica,-0.42947907979281685,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
kvyat,0.04036164864340408,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
leclerc,0.1033807077887855,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
max_verstappen,1.778631189434256,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
norris,-0.16072672300793805,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
ocon,-0.09486968519184834,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
perez,-0.45824486831733563,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
raikkonen,1.4177912372583767,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
ricciardo,1.0919534154787385,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
russell,-0.3410533288931749,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
sainz,-0.37952610936931974,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
sirotkin,-1.520558771187432,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
stroll,-0.8793486599478083,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
vandoorne,-1.2909276121969773,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
vettel,1.5557838888413995,-finish_position,10.0,0.97,2019,2,Bahrain Grand Prix,23,352,22
albon,-0.16388212281375858,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
alonso,0.0730085600221311,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
bottas,1.1485553678254956,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
brendon_hartley,-1.1038876400904603,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
ericsson,-0.9882041867516485,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
gasly,-0.6196351605001864,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
giovinazzi,-0.572607020205534,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
grosjean,-0.48449573135505974,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
hamilton,2.245435004190683,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
hulkenberg,0.4004530093093839,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
kevin_magnussen,-0.2925397621028394,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
kubica,-0.6784086782364609,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
kvyat,-0.09218816039968622,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
leclerc,0.25056020902466924,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
max_verstappen,1.8157289318970844,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
norris,0.17268248947344458,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
ocon,-0.08150093328245178,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
perez,-0.4317015814006686,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
raikkonen,1.4241603586293414,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
ricciardo,1.1022766359102703,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
russell,-0.5179119669231401,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
sainz,-0.3638889016665497,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
sirotkin,-1.4327911119166172,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
stroll,-0.9400399357926087,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
vandoorne,-1.3588056536379103,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
vettel,1.4896279807930841,-finish_position,10.0,0.97,2019,3,Chinese Grand Prix,24,368,23
albon,-0.10879014764274167,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
alonso,0.15363215030943664,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
bottas,1.2105488365663803,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
brendon_hartley,-1.0738692529608043,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
ericsson,-0.9520243062319027,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
gasly,-0.5535625475488325,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
giovinazzi,-0.8594105499856254,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
grosjean,-0.4585915344240107,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
hamilton,2.2892331797395724,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
hulkenberg,0.3563666145071782,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
kevin_magnussen,-0.34354266242947684,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
kubica,-0.9263219830561499,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
kvyat,-0.085851673018613,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
leclerc,0.29102753035728635,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
max_verstappen,1.8261580158198674,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
norris,0.19587776634442663,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
ocon,-0.03797200928533817,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
perez,-0.30622905362883013,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
raikkonen,1.4152496074012744,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
ricciardo,1.1256454375693052,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
russell,-0.7060084860160745,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
sainz,-0.5418655807870794,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
sirotkin,-1.3064502340843058,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
stroll,-0.8908181980671963,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
vandoorne,-1.2432927632565898,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
vettel,1.5308618438088368,-finish_position,10.0,0.97,2019,4,Azerbaijan Grand Prix,25,385,24
albon,-0.13557529347023803,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
alonso,0.0585722250112374,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
bottas,1.2835414663486509,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
brendon_hartley,-1.0552540333752949,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
ericsson,-0.9394181217455445,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
gasly,-0.5439731913951649,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
giovinazzi,-0.9034646977628259,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
grosjean,-0.42798447272345835,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
hamilton,2.271967003016124,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
hulkenberg,0.19042906175950636,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
kevin_magnussen,-0.42144179598600934,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
kubica,-1.063431268179625,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
kvyat,-0.0830575422978088,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
leclerc,0.3023078235260433,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
max_verstappen,1.8323951588415037,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
norris,0.29998843043696877,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
ocon,-0.008421105709138394,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
perez,-0.16834063725221138,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
raikkonen,1.3360602837088789,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
ricciardo,1.1199707911468597,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
russell,-0.7927498856087248,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
sainz,-0.30149301035567405,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
sirotkin,-1.2336254667372732,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
stroll,-0.8175804969800046,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
vandoorne,-1.3365542913878679,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
vettel,1.5371330671710983,-finish_position,10.0,0.97,2019,5,Spanish Grand Prix,26,401,25
albon,-0.15469120475992568,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
alonso,0.04841583105807144,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
bottas,1.3471889038005895,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
brendon_hartley,-1.0318514040169875,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
ericsson,-0.8974841810929916,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
gasly,-0.4979880927116572,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
giovinazzi,-1.0700577250968217,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
grosjean,-0.41744730076166303,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
hamilton,2.324115580050582,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
hulkenberg,0.17205511843320853,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
kevin_magnussen,-0.3022821698260659,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
kubica,-1.25979053174245,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
kvyat,0.040519385082141715,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
leclerc,0.33944393832339614,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
max_verstappen,1.8392393204422257,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
norris,0.28865413528320855,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
ocon,-0.022080910577773196,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
perez,-0.32392532513664224,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
raikkonen,1.2048284098180224,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
ricciardo,0.9115052266554137,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
russell,-0.9461075806570712,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
sainz,-0.05075444790978787,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
sirotkin,-1.0916755983483188,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
stroll,-0.6509214301058207,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
vandoorne,-1.3284827500442453,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
vettel,1.5295748038413612,-finish_position,10.0,0.97,2019,6,Monaco Grand Prix,27,419,26
albon,-0.017145589129214073,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
alonso,0.03142286622968428,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
bottas,1.38417938104324,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
brendon_hartley,-1.0571339522141205,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
ericsson,-0.8601954379278942,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
gasly,-0.4534916532777858,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
giovinazzi,-1.296013582302145,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
grosjean,-0.3394768252991405,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
hamilton,2.3864106029559173,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
hulkenberg,0.11174268534395133,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
kevin_magnussen,-0.3725250232001369,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
kubica,-1.4559455826151717,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
kvyat,0.26147956542312506,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
leclerc,0.34878606447384014,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
max_verstappen,1.8320339292091805,-finish_position,10.0,0.97,2019,7,Canadian Grand Prix,28,438,27
