season,round,driver_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,status_normalizado,dnf_categoria,is_dnf,dnf_flag,dnf_driver_flag,dnf_car_flag,dnf_other_flag,compound_normalizado,compound_ordinal,circuito_70th Anniversary Grand Prix,circuito_Abu Dhabi Grand Prix,circuito_Australian Grand Prix,circuito_Austrian Grand Prix,circuito_Azerbaijan Grand Prix,circuito_Bahrain Grand Prix,circuito_Belgian Grand Prix,circuito_Brazilian Grand Prix,circuito_British Grand Prix,circuito_Canadian Grand Prix,circuito_Chinese Grand Prix,circuito_Dutch Grand Prix,circuito_Eifel Grand Prix,circuito_Emilia Romagna Grand Prix,circuito_French Grand Prix,circuito_German Grand Prix,circuito_Hungarian Grand Prix,circuito_Italian Grand Prix,circuito_Japanese Grand Prix,circuito_Las Vegas Grand Prix,circuito_Mexican Grand Prix,circuito_Mexico City Grand Prix,circuito_Miami Grand Prix,circuito_Monaco Grand Prix,circuito_Portuguese Grand Prix,circuito_Qatar Grand Prix,circuito_Russian Grand Prix,circuito_Sakhir Grand Prix,circuito_Saudi Arabian Grand Prix,circuito_Singapore Grand Prix,circuito_Spanish Grand Prix,circuito_Styrian Grand Prix,circuito_São Paulo Grand Prix,circuito_Turkish Grand Prix,circuito_Tuscan Grand Prix,circuito_United States Grand Prix,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,circuito_derivado,safety_car_flag,outlier_flag,outlier_colunas,status_falha_mecanica_flag,outlier_tipo,outlier_legitimo_flag,outlier_espurio_flag,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax
2022,16,hamilton,19,5,Finished,10.0,53,hamilton_2022_16,0,53.0,91.18662264150944,84.434,29.73751923076924,31.452641509433963,29.87658490566038,MEDIUM,MEDIUM,33.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.1646571065103129,-0.2720869227702091,0.12694133697880283,-0.6012377390900534,0.12010903627501512,-0.04809334540412166,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.9500000000000001,0.6046511627906976
2022,16,perez,13,6,Finished,9.0,53,perez_2022_16,0,53.0,91.20003773584904,84.03,30.126615384615384,31.01132075471698,29.996169811320755,MEDIUM,HARD,35.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.16381887723116267,-0.2969879402309126,0.18624328547364105,-0.6545575538954511,0.13665956168237592,0.14849943613409175,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.65,0.6046511627906976
2022,16,norris,3,7,Finished,6.0,53,norris_2022_16,0,53.0,91.20222641509432,84.718,29.959403846153844,31.201584905660376,30.00766037735849,MEDIUM,MEDIUM,35.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.16368211971163882,-0.2545822471295161,0.16075865926088773,-0.631570080081957,0.13824985356831518,0.14849943613409175,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.15000000000000002,0.6046511627906976
2022,16,gasly,5,8,Finished,4.0,53,gasly_2022_16,0,53.0,91.2057924528302,86.718,29.664442307692305,31.347735849056605,30.16847169811321,MEDIUM,HARD,36.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.1634592992703433,-0.1313098834626664,0.11580372000255452,-0.6139123081502504,0.16050610602128768,0.24679582690319843,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.25,0.6046511627906976
2022,16,de_vries,8,9,Finished,2.0,53,de_vries_2022_16,0,53.0,91.21949056603772,86.624,29.62634615384616,31.47103773584905,30.079735849056608,SOFT,MEDIUM,34.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.16260338582918518,-0.13710368455500882,0.10999750441572866,-0.5990151303070164,0.14822508346041408,0.05020304536498504,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.4,0.6046511627906976
2022,16,zhou,9,10,Finished,1.0,53,zhou_2022_16,0,53.0,91.23435849056604,86.361,29.777076923076923,31.419622641509434,29.98879245283019,MEDIUM,HARD,35.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.16167437785172728,-0.15331400037719903,0.13297030490515346,-0.605227036905763,0.13563853684263508,0.14849943613409175,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.45,0.6046511627906976
2022,16,ocon,14,11,Finished,0.0,53,ocon_2022_16,0,53.0,91.24215094339624,86.593,29.958326923076925,31.29788679245283,29.919547169811324,SOFT,HARD,34.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.16118747392445526,-0.1390144061918445,0.1605945259580805,-0.6199350080525963,0.12605500445938903,0.05020304536498504,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.7000000000000001,0.6046511627906976
2022,16,mick_schumacher,17,12,Finished,0.0,53,mick_schumacher_2022_16,0,53.0,91.24641509433962,85.298,29.963403846153845,31.4018679245283,29.79133962264151,MEDIUM,MEDIUM,33.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.5934275496411899,-0.1609210325502107,-0.2188332616661298,0.16136829724274562,-0.607372139331239,0.10831110730839154,-0.04809334540412166,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.8500000000000001,0.6046511627906976
2022,16,bottas,15,13,+1 Lap,0.0,52,bottas_2022_16,0,52.0,92.84476923076924,85.706,30.19166666666667,31.82319230769231,30.71913461538461,MEDIUM,MEDIUM,35.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.6392847232305886,-0.06104941020522234,-0.19368569947809236,0.1961577185503914,-0.5564682608184097,0.23671773618366915,0.14849943613409175,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.75,0.5930232558139534
2022,16,tsunoda,20,14,+1 Lap,0.0,52,tsunoda_2022_16,0,52.0,92.86290384615384,86.857,30.31235294117647,31.660288461538464,30.80123076923077,MEDIUM,HARD,29.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.6392847232305886,-0.05991628618859626,-0.1227424541878206,0.214551452757911,-0.5761500972495569,0.24807982634525114,-0.44127890848054846,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,1.0,0.5930232558139534
2022,16,latifi,10,15,+1 Lap,0.0,52,latifi_2022_16,0,52.0,92.89044230769233,86.798,30.33988235294117,31.68342307692308,30.807576923076923,MEDIUM,HARD,32.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.6392847232305886,-0.05819557188126695,-0.1263789889159925,0.21874719651540128,-0.5733550023107454,0.2489581326824076,-0.14638973617322837,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.5,0.5930232558139534
2022,16,kevin_magnussen,16,16,+1 Lap,0.0,52,kevin_magnussen_2022_16,0,52.0,92.92609615384616,86.798,30.742686274509804,31.71180769230769,30.42159615384616,MEDIUM,MEDIUM,24.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italian Grand Prix,0,0,,0,nao_outlier,0,0,-0.6392847232305886,-0.055967775564378,-0.1263789889159925,0.28013833897276774,-0.5699256090192371,0.1955384766427979,-0.9327608623260819,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.8,0.5930232558139534
2022,17,perez,2,1,Finished,25.0,59,perez_2022_17,0,59.0,117.1853137254902,108.165,33.73496551724138,47.48918644067797,43.08033898305085,INTERMEDIATE,INTERMEDIATE,35.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.4598461235457225,1.1906013083187967,0.7361901086461528,1.3362773147866218,1.9475057810700862,0.14849943613409175,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.1,0.6744186046511628
2022,17,leclerc,1,2,Finished,18.0,59,leclerc_2022_17,0,59.0,118.34280769230767,108.753,33.75222413793103,47.66203389830508,43.00479661016949,INTERMEDIATE,INTERMEDIATE,34.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.5321710218181568,1.2268433832368502,0.7388204863178746,1.3571605257658377,1.9370507327945452,0.05020304536498504,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.05,0.6744186046511628
2022,17,sainz,4,3,Finished,15.0,59,sainz_2022_17,0,59.0,118.13227450980392,108.414,33.460344827586205,47.91432203389831,43.158508474576266,INTERMEDIATE,INTERMEDIATE,35.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.5190160582122367,1.2059487175953192,0.6943353078917159,1.3876416588728826,1.9583244220049725,0.14849943613409175,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.2,0.6744186046511628
2022,17,norris,6,4,Finished,12.0,59,norris_2022_17,0,59.0,119.7972641509434,109.212,33.08943103448276,48.17862711864407,43.42213559322034,INTERMEDIATE,INTERMEDIATE,36.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.6230513360384924,1.2551343906983923,0.6378045238240241,1.4195746645612435,1.9948103589306545,0.24679582690319843,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.30000000000000004,0.6744186046511628
2022,17,ricciardo,16,5,Finished,10.0,59,ricciardo_2022_17,0,59.0,121.35067924528302,111.006,32.855,49.01503389830509,43.30977966101695,INTERMEDIATE,INTERMEDIATE,36.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.7201149855207307,1.3657097009075565,0.6020750081373039,1.5206282726611038,1.9792603219060727,0.24679582690319843,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.8,0.6744186046511628
2022,17,stroll,11,6,Finished,8.0,59,stroll_2022_17,0,59.0,121.37049056603772,110.283,33.01946551724138,48.67716949152543,43.55052542372881,INTERMEDIATE,INTERMEDIATE,35.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.7213528768612494,1.3211467414419902,0.6271411146413582,1.4798079228219492,2.012579484056797,0.14849943613409175,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.55,0.6744186046511628
2022,17,max_verstappen,8,7,Finished,6.0,59,max_verstappen_2022_17,0,59.0,120.41553846153846,109.142,33.351224137931034,48.47615254237288,43.463338983050846,INTERMEDIATE,INTERMEDIATE,35.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.661683612231858,1.2508198579700522,0.6777042786366415,1.4555213095435102,2.000512899284668,0.14849943613409175,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.4,0.6744186046511628
2022,17,vettel,13,8,Finished,4.0,59,vettel_2022_17,0,59.0,121.10019230769232,110.669,33.11805172413793,48.66147457627119,43.553677966101695,INTERMEDIATE,INTERMEDIATE,34.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.7044635499200496,1.344938307629692,0.6421665886942125,1.4779116830330923,2.013015795248014,0.05020304536498504,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.65,0.6744186046511628
2022,17,hamilton,3,9,Finished,2.0,59,hamilton_2022_17,0,59.0,119.84488235294116,110.622,33.4995,48.53769491525424,43.35108474576271,INTERMEDIATE,INTERMEDIATE,34.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.6260267136336541,1.3420414070835212,0.7003029279641246,1.4629567811129889,1.9849769368146422,0.05020304536498504,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.15000000000000002,0.6744186046511628
2022,17,gasly,7,10,Finished,1.0,59,gasly_2022_17,0,59.0,121.21623076923076,110.569,33.21608620689655,48.74147457627118,43.545491525423735,INTERMEDIATE,INTERMEDIATE,36.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.711714101687099,1.33877468944635,0.6571079747495695,1.4875771817408676,2.011882793606308,0.24679582690319843,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.35000000000000003,0.6744186046511628
2022,17,bottas,15,11,Finished,0.0,59,bottas_2022_17,0,59.0,123.22375925925924,111.864,33.264603448275864,49.11137288135593,43.39396610169492,INTERMEDIATE,INTERMEDIATE,33.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.8371525903381758,1.4185935449206353,0.6645024630295167,1.5322678266134337,1.9909117073188203,-0.04809334540412166,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.75,0.6744186046511628
2022,17,kevin_magnussen,9,12,Finished,0.0,59,kevin_magnussen_2022_17,0,59.0,122.7586851851852,112.067,33.92070689655173,48.62638983050847,43.32683050847457,INTERMEDIATE,INTERMEDIATE,29.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3182845081047976,1.808092883712633,1.4311056898328198,0.7644988585537092,1.47367278847269,1.9816201555531878,-0.44127890848054846,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.45,0.6744186046511628
2022,17,mick_schumacher,12,13,+1 Lap,0.0,58,mick_schumacher_2022_17,0,58.0,122.96768,110.29,34.04157894736842,49.50705172413793,44.22143103448276,INTERMEDIATE,INTERMEDIATE,34.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Singapore Grand Prix,0,0,,0,nao_outlier,0,0,-0.3641416816941963,1.8211517238917372,1.3215781947148246,0.7829209068344316,1.580073243408481,2.1054326773206653,0.05020304536498504,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.6000000000000001,0.6627906976744186
2022,18,max_verstappen,1,1,Finished,25.0,28,max_verstappen_2022_18,0,29.0,109.07429166666668,104.911,42.388461538461534,52.255,23.219285714285714,INTERMEDIATE,INTERMEDIATE,22.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.6939997157867592,0.9530367041387098,0.990037172632832,2.055065071243709,1.9120768747757397,-0.8012597502185653,-1.1293536438642953,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.05,0.313953488372093
2022,18,perez,4,2,Finished,18.0,28,perez_2022_18,0,28.0,110.33820833333334,106.12,42.50680769230769,52.93214285714286,23.354892857142858,INTERMEDIATE,INTERMEDIATE,21.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.739856889376158,1.0320113225488943,1.0645553164694428,2.0731021488415564,1.9938884174094167,-0.7824917506045435,-1.227650034633402,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.2,0.313953488372093
2022,18,leclerc,2,3,Finished,15.0,28,leclerc_2022_18,0,28.0,110.26808333333334,104.489,42.64465384615384,52.96153571428572,23.25675,INTERMEDIATE,INTERMEDIATE,21.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.739856889376158,1.0276296293075033,0.9640267038991268,2.0941112116009593,1.9974396251935695,-0.7960747010757924,-1.227650034633402,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.1,0.313953488372093
2022,18,ocon,5,4,Finished,12.0,28,ocon_2022_18,0,28.0,111.059,106.559,42.31984615384616,53.4095,23.43639285714286,INTERMEDIATE,INTERMEDIATE,21.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.739856889376158,1.0770492972267398,1.091613600294316,2.0446074350933823,2.051562103002335,-0.7712121680079675,-1.227650034633402,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.25,0.313953488372093
2022,18,hamilton,6,5,Finished,10.0,28,hamilton_2022_18,0,28.0,111.22670833333332,105.53,42.21484615384615,53.42557142857142,23.56325,INTERMEDIATE,INTERMEDIATE,24.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.739856889376158,1.0875283912829465,1.0281899691877219,2.028604438069617,2.05350383265345,-0.7536551665254803,-0.9327608623260819,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.30000000000000004,0.313953488372093
2022,18,vettel,9,6,Finished,8.0,28,vettel_2022_18,0,28.0,112.04283333333332,106.964,41.88176923076923,52.88689285714286,23.77167857142857,INTERMEDIATE,INTERMEDIATE,23.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.739856889376158,1.1385231776876505,1.1165762539368531,1.977840352272621,1.9884213697028312,-0.7248086967473844,-1.0310572530951887,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.45,0.313953488372093
2022,18,alonso,7,7,Finished,6.0,28,alonso_2022_18,0,28.0,111.57175,104.412,42.64246153846154,53.303178571428575,23.5195,INTERMEDIATE,INTERMEDIATE,14.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.739856889376158,1.1090879882716311,0.9592807178979532,2.0937770830916733,2.0387164826215094,-0.7597101571831512,-1.915724770017149,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.35000000000000003,0.313953488372093
2022,18,russell,8,8,Finished,4.0,28,russell_2022_18,0,28.0,111.73620833333332,107.004,42.42584615384615,53.68125,23.37957142857143,INTERMEDIATE,INTERMEDIATE,23.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Japanese Grand Prix,0,0,,0,nao_outlier,0,0,-1.739856889376158,1.1193640092007862,1.1190417012101903,2.0607628416126103,2.084394593925312,-0.7790762415886651,-1.0310572530951887,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.4,0.313953488372093
