constructor_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
alfa,-1.6306521032390702,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
ferrari,3.6275123615576805,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
force_india,0.12705061148776006,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
haas,-1.088080551026783,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
mclaren,-0.30727100561624754,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
mercedes,3.9695263169210393,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
racing_point,-1.2211437292705831,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
red_bull,2.873732200258142,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
renault,-0.2776159362058136,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
sauber,-0.8758599495502222,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
toro_rosso,-1.3697310964638547,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
williams,-3.8274671188520415,-finish_position,10.0,0.97,2019,11,German Grand Prix,32,512,31
alfa,-1.7414827980646388,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
ferrari,3.58406391936902,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
force_india,0.10460792399464439,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
haas,-1.0240008423514286,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
mclaren,-0.2808240769018266,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
mercedes,3.796792951636868,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
racing_point,-1.014288890063766,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
red_bull,2.856529430554995,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
renault,-0.37853811584165253,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
sauber,-0.9166978807796083,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
toro_rosso,-1.1878170025694748,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
williams,-3.7983446189831214,-finish_position,10.0,0.97,2019,12,Hungarian Grand Prix,33,525,32
alfa,-1.7317227707695286,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
ferrari,3.6052249790663637,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
force_india,0.10690523264636564,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
haas,-1.0089799664827395,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
mclaren,-0.1543912053448492,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
mercedes,3.7951224869088263,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
racing_point,-1.1664928834420527,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
red_bull,2.966564862309989,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
renault,-0.53045349998704,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
sauber,-0.8884007989786311,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
toro_rosso,-1.2102894919828224,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
williams,-3.7830869439438817,-finish_position,10.0,0.97,2019,13,Belgian Grand Prix,34,544,33
alfa,-1.874205466208949,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
ferrari,3.7110782356447807,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
force_india,0.04720283386145293,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
haas,-1.0685564223860975,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
mclaren,-0.17335985913010707,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
mercedes,3.8040149072527747,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
racing_point,-0.9973932566076184,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
red_bull,3.0229909637042636,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
renault,-0.6134902161631607,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
sauber,-0.9230456935948939,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
toro_rosso,-1.1248761845562076,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
williams,-3.8103598418162132,-finish_position,10.0,0.97,2019,14,Italian Grand Prix,35,560,34
alfa,-1.8971767323444038,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
ferrari,3.709694820693605,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
force_india,0.0012063546221995755,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
haas,-1.1604357527902753,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
mclaren,-0.1725211501181788,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
mercedes,3.8184866266560027,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
racing_point,-0.9221778477073745,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
red_bull,2.9416807563794323,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
renault,-0.4146692064676193,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
sauber,-0.9608463522414253,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
toro_rosso,-1.140143473772152,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
williams,-3.803098042909817,-finish_position,10.0,0.97,2019,15,Singapore Grand Prix,36,577,35
alfa,-1.8032691849944684,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
ferrari,3.7944872208008302,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
force_india,-0.0007660602682204072,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
haas,-1.2354694549740508,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
mclaren,-0.19982568986440427,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
mercedes,3.7869139038935566,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
racing_point,-0.9596382674068957,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
red_bull,2.9719878574275533,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
renault,-0.4645828353519913,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
sauber,-0.9634411848781108,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
toro_rosso,-1.1473931651021207,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
williams,-3.77900313928167,-finish_position,10.0,0.97,2019,16,Russian Grand Prix,37,594,36
alfa,-1.9113092049905842,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
ferrari,3.8000271037855495,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
force_india,-0.04319431021203717,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
haas,-1.2027810586700636,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
mclaren,-0.12464396216529003,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
mercedes,3.8201985776230165,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
racing_point,-0.8682673271834704,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
red_bull,3.0050025519607213,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
renault,-0.4900792738950655,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
sauber,-0.9720644778215596,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
toro_rosso,-1.2476984721586963,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
williams,-3.765190146272523,-finish_position,10.0,0.97,2019,17,Japanese Grand Prix,38,609,37
alfa,-1.9630295500242856,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
ferrari,3.7744637498072877,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
force_india,-0.06273247322587709,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
haas,-1.291826715028717,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
mclaren,-0.08518975678643441,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
mercedes,3.8423056932140556,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
racing_point,-0.7694360177740461,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
red_bull,3.0191321245435923,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
renault,-0.5169213634698813,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
sauber,-0.9462761783042966,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
toro_rosso,-1.1856382223548578,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
williams,-3.814851290596528,-finish_position,10.0,0.97,2019,18,Mexican Grand Prix,39,626,38
alfa,-1.958496979260136,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
ferrari,3.798429999307293,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
force_india,-0.08748083801648998,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
haas,-1.4248134685798024,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
mclaren,-0.15633793166389565,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
mercedes,3.8807257100795782,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
racing_point,-0.7128521137465355,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
red_bull,3.0126012241829923,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
renault,-0.43604703976966736,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
sauber,-0.9271017584352828,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
toro_rosso,-1.1539052674848946,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
williams,-3.834721536613159,-finish_position,10.0,0.97,2019,19,United States Grand Prix,40,644,39
alfa,-1.9758860203257198,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
ferrari,3.7802085450857112,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
force_india,-0.09615513494656436,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
haas,-1.481571950453715,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
mclaren,-0.09686751333976533,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
mercedes,3.9148457403752994,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
racing_point,-0.7584187111357172,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
red_bull,3.017727345008227,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
renault,-0.35290898809418286,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
sauber,-0.9231572761930787,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
toro_rosso,-1.1798564762977977,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
williams,-3.8479595596826957,-finish_position,10.0,0.97,2019,20,Brazilian Grand Prix,41,660,40
alfa,-1.6905685107070323,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
ferrari,3.70549261544033,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
force_india,-0.12361950039614232,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
haas,-1.5195267346950252,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
mclaren,-0.006127691937540823,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
mercedes,3.8190726999158597,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
racing_point,-0.7509028124208057,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
red_bull,2.779447200322696,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
renault,-0.43291524928489183,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
sauber,-0.9367651454140082,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
toro_rosso,-1.0031028249236562,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
williams,-3.840484045899774,-finish_position,10.0,0.97,2019,21,Abu Dhabi Grand Prix,42,676,41
alfa,-1.7773017550060668,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
ferrari,3.7364641358591175,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
force_india,-0.1297324679577294,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
haas,-1.5757173299560472,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
mclaren,0.00498646527300393,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
mercedes,3.8567096284584697,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
racing_point,-0.6703171063275718,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
red_bull,2.8778914808378464,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
renault,-0.4489400448220686,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
sauber,-0.9196910852912926,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
toro_rosso,-1.076914025611439,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
williams,-3.8774378954562323,-finish_position,10.0,0.97,2020,1,Austrian Grand Prix,43,695,42
alfa,-1.7477003494776968,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
alphatauri,0.20523784126084474,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
ferrari,3.6585266003625847,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
force_india,-0.21571600288368892,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
haas,-1.6133493993233856,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
mclaren,0.11349087972350758,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
mercedes,3.8238627926473456,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
racing_point,-0.618520679507397,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
red_bull,2.8015653012777406,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
renault,-0.44458077756585906,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
sauber,-0.9661560956907463,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
toro_rosso,-1.1537636663293223,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
williams,-3.842896444493936,-finish_position,10.0,0.97,2020,2,Styrian Grand Prix,44,706,43
alfa,-1.7580599441611713,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
alphatauri,-0.2608592633682917,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
ferrari,3.6539092726556834,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
force_india,-0.21313425946865824,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
haas,-1.6115830289990576,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
mclaren,0.18025897282259534,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
mercedes,3.8797085840628576,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
racing_point,-0.4554128020073043,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
red_bull,2.9141972516990124,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
renault,-0.37900066744626865,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
sauber,-0.9404408963392419,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
toro_rosso,-1.0666396467688,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
williams,-3.9429435726813575,-finish_position,10.0,0.97,2020,3,Hungarian Grand Prix,45,723,44
alfa,-1.8948779690692563,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
alphatauri,-0.3863683360718922,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
ferrari,3.5559635077291354,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
force_india,-0.11230872836391059,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
haas,-1.606749862446585,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
mclaren,0.14042160590545022,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
mercedes,3.942004477662391,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
racing_point,-0.24333007445370372,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
red_bull,2.9831723225988087,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
renault,-0.4420696043257641,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
sauber,-0.8540054781472682,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
toro_rosso,-1.0001678767305995,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
williams,-4.081683984286821,-finish_position,10.0,0.97,2020,4,British Grand Prix,46,742,45
alfa,-2.038803838875944,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
alphatauri,-0.1987054935222395,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
ferrari,3.528414134534652,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
force_india,-0.15658502682800862,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
haas,-1.6656817511341278,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
mclaren,0.1333076753381271,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
mercedes,3.8582973236696274,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
racing_point,-0.22322066876206784,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
red_bull,2.929176096454862,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
renault,-0.2198918958253364,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
sauber,-0.8630994055955921,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
toro_rosso,-1.0186915472145033,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
williams,-4.06451560223947,-finish_position,10.0,0.97,2020,5,70th Anniversary Grand Prix,47,759,46
alfa,-2.1506382561020865,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
alphatauri,-0.2549814995924771,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
ferrari,3.480038116696411,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
force_india,-0.13280306849948412,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
haas,-1.6882280682230504,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
mclaren,0.08372577302249924,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
mercedes,3.9000079709552615,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
racing_point,-0.03659970794689438,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
red_bull,3.03483189334743,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
renault,-0.2513840484427674,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
sauber,-0.8474348524424674,-finish_position,10.0,0.97,2020,6,Spanish Grand Prix,48,778,47
