RaceID,season,round,driver_id,constructor_id,finish_position
mick_schumacher_2022_14,2022,14,mick_schumacher,haas,17
latifi_2022_14,2022,14,latifi,williams,18
max_verstappen_2022_15,2022,15,max_verstappen,red_bull,1
russell_2022_15,2022,15,russell,mercedes,2
leclerc_2022_15,2022,15,leclerc,ferrari,3
hamilton_2022_15,2022,15,hamilton,mercedes,4
perez_2022_15,2022,15,perez,red_bull,5
alonso_2022_15,2022,15,alonso,alpine,6
norris_2022_15,2022,15,norris,mclaren,7
sainz_2022_15,2022,15,sainz,ferrari,8
ocon_2022_15,2022,15,ocon,alpine,9
stroll_2022_15,2022,15,stroll,aston_martin,10
gasly_2022_15,2022,15,gasly,alphatauri,11
albon_2022_15,2022,15,albon,williams,12
mick_schumacher_2022_15,2022,15,mick_schumacher,haas,13
vettel_2022_15,2022,15,vettel,aston_martin,14
kevin_magnussen_2022_15,2022,15,kevin_magnussen,haas,15
zhou_2022_15,2022,15,zhou,alfa,16
ricciardo_2022_15,2022,15,ricciardo,mclaren,17
latifi_2022_15,2022,15,latifi,williams,18
max_verstappen_2022_16,2022,16,max_verstappen,red_bull,1
leclerc_2022_16,2022,16,leclerc,ferrari,2
russell_2022_16,2022,16,russell,mercedes,3
sainz_2022_16,2022,16,sainz,ferrari,4
hamilton_2022_16,2022,16,hamilton,mercedes,5
perez_2022_16,2022,16,perez,red_bull,6
norris_2022_16,2022,16,norris,mclaren,7
gasly_2022_16,2022,16,gasly,alphatauri,8
de_vries_2022_16,2022,16,de_vries,williams,9
zhou_2022_16,2022,16,zhou,alfa,10
ocon_2022_16,2022,16,ocon,alpine,11
mick_schumacher_2022_16,2022,16,mick_schumacher,haas,12
bottas_2022_16,2022,16,bottas,alfa,13
tsunoda_2022_16,2022,16,tsunoda,alphatauri,14
latifi_2022_16,2022,16,latifi,williams,15
kevin_magnussen_2022_16,2022,16,kevin_magnussen,haas,16
perez_2022_17,2022,17,perez,red_bull,1
leclerc_2022_17,2022,17,leclerc,ferrari,2
sainz_2022_17,2022,17,sainz,ferrari,3
norris_2022_17,2022,17,norris,mclaren,4
ricciardo_2022_17,2022,17,ricciardo,mclaren,5
stroll_2022_17,2022,17,stroll,aston_martin,6
max_verstappen_2022_17,2022,17,max_verstappen,red_bull,7
vettel_2022_17,2022,17,vettel,aston_martin,8
hamilton_2022_17,2022,17,hamilton,mercedes,9
gasly_2022_17,2022,17,gasly,alphatauri,10
bottas_2022_17,2022,17,bottas,alfa,11
kevin_magnussen_2022_17,2022,17,kevin_magnussen,haas,12
mick_schumacher_2022_17,2022,17,mick_schumacher,haas,13
russell_2022_17,2022,17,russell,mercedes,14
max_verstappen_2022_18,2022,18,max_verstappen,red_bull,1
perez_2022_18,2022,18,perez,red_bull,2
leclerc_2022_18,2022,18,leclerc,ferrari,3
ocon_2022_18,2022,18,ocon,alpine,4
hamilton_2022_18,2022,18,hamilton,mercedes,5
vettel_2022_18,2022,18,vettel,aston_martin,6
alonso_2022_18,2022,18,alonso,alpine,7
russell_2022_18,2022,18,russell,mercedes,8
latifi_2022_18,2022,18,latifi,williams,9
norris_2022_18,2022,18,norris,mclaren,10
ricciardo_2022_18,2022,18,ricciardo,mclaren,11
stroll_2022_18,2022,18,stroll,aston_martin,12
tsunoda_2022_18,2022,18,tsunoda,alphatauri,13
kevin_magnussen_2022_18,2022,18,kevin_magnussen,haas,14
bottas_2022_18,2022,18,bottas,alfa,15
zhou_2022_18,2022,18,zhou,alfa,16
mick_schumacher_2022_18,2022,18,mick_schumacher,haas,17
gasly_2022_18,2022,18,gasly,alphatauri,18
max_verstappen_2022_19,2022,19,max_verstappen,red_bull,1
hamilton_2022_19,2022,19,hamilton,mercedes,2
leclerc_2022_19,2022,19,leclerc,ferrari,3
perez_2022_19,2022,19,perez,red_bull,4
russell_2022_19,2022,19,russell,mercedes,5
norris_2022_19,2022,19,norris,mclaren,6
alonso_2022_19,2022,19,alonso,alpine,7
vettel_2022_19,2022,19,vettel,aston_martin,8
kevin_magnussen_2022_19,2022,19,kevin_magnussen,haas,9
tsunoda_2022_19,2022,19,tsunoda,alphatauri,10
ocon_2022_19,2022,19,ocon,alpine,11
zhou_2022_19,2022,19,zhou,alfa,12
albon_2022_19,2022,19,albon,williams,13
gasly_2022_19,2022,19,gasly,alphatauri,14
mick_schumacher_2022_19,2022,19,mick_schumacher,haas,15
ricciardo_2022_19,2022,19,ricciardo,mclaren,16
latifi_2022_19,2022,19,latifi,williams,17
max_verstappen_2022_20,2022,20,max_verstappen,red_bull,1
hamilton_2022_20,2022,20,hamilton,mercedes,2
perez_2022_20,2022,20,perez,red_bull,3
russell_2022_20,2022,20,russell,mercedes,4
sainz_2022_20,2022,20,sainz,ferrari,5
leclerc_2022_20,2022,20,leclerc,ferrari,6
ricciardo_2022_20,2022,20,ricciardo,mclaren,7
ocon_2022_20,2022,20,ocon,alpine,8
norris_2022_20,2022,20,norris,mclaren,9
bottas_2022_20,2022,20,bottas,alfa,10
gasly_2022_20,2022,20,gasly,alphatauri,11
albon_2022_20,2022,20,albon,williams,12
zhou_2022_20,2022,20,zhou,alfa,13
vettel_2022_20,2022,20,vettel,aston_martin,14
stroll_2022_20,2022,20,stroll,aston_martin,15
mick_schumacher_2022_20,2022,20,mick_schumacher,haas,16
kevin_magnussen_2022_20,2022,20,kevin_magnussen,haas,17
latifi_2022_20,2022,20,latifi,williams,18
russell_2022_21,2022,21,russell,mercedes,1
hamilton_2022_21,2022,21,hamilton,mercedes,2
sainz_2022_21,2022,21,sainz,ferrari,3
leclerc_2022_21,2022,21,leclerc,ferrari,4
alonso_2022_21,2022,21,alonso,alpine,5
max_verstappen_2022_21,2022,21,max_verstappen,red_bull,6
perez_2022_21,2022,21,perez,red_bull,7
ocon_2022_21,2022,21,ocon,alpine,8
bottas_2022_21,2022,21,bottas,alfa,9
stroll_2022_21,2022,21,stroll,aston_martin,10
vettel_2022_21,2022,21,vettel,aston_martin,11
zhou_2022_21,2022,21,zhou,alfa,12
mick_schumacher_2022_21,2022,21,mick_schumacher,haas,13
gasly_2022_21,2022,21,gasly,alphatauri,14
albon_2022_21,2022,21,albon,williams,15
latifi_2022_21,2022,21,latifi,williams,16
tsunoda_2022_21,2022,21,tsunoda,alphatauri,17
max_verstappen_2022_22,2022,22,max_verstappen,red_bull,1
leclerc_2022_22,2022,22,leclerc,ferrari,2
perez_2022_22,2022,22,perez,red_bull,3
sainz_2022_22,2022,22,sainz,ferrari,4
russell_2022_22,2022,22,russell,mercedes,5
norris_2022_22,2022,22,norris,mclaren,6
ocon_2022_22,2022,22,ocon,alpine,7
stroll_2022_22,2022,22,stroll,aston_martin,8
ricciardo_2022_22,2022,22,ricciardo,mclaren,9
vettel_2022_22,2022,22,vettel,aston_martin,10
tsunoda_2022_22,2022,22,tsunoda,alphatauri,11
zhou_2022_22,2022,22,zhou,alfa,12
albon_2022_22,2022,22,albon,williams,13
gasly_2022_22,2022,22,gasly,alphatauri,14
bottas_2022_22,2022,22,bottas,alfa,15
mick_schumacher_2022_22,2022,22,mick_schumacher,haas,16
kevin_magnussen_2022_22,2022,22,kevin_magnussen,haas,17
max_verstappen_2023_1,2023,1,max_verstappen,red_bull,1
perez_2023_1,2023,1,perez,red_bull,2
alonso_2023_1,2023,1,alonso,aston_martin,3
sainz_2023_1,2023,1,sainz,ferrari,4
hamilton_2023_1,2023,1,hamilton,mercedes,5
stroll_2023_1,2023,1,stroll,aston_martin,6
russell_2023_1,2023,1,russell,mercedes,7
bottas_2023_1,2023,1,bottas,alfa,8
gasly_2023_1,2023,1,gasly,alpine,9
albon_2023_1,2023,1,albon,williams,10
tsunoda_2023_1,2023,1,tsunoda,alphatauri,11
sargeant_2023_1,2023,1,sargeant,williams,12
kevin_magnussen_2023_1,2023,1,kevin_magnussen,haas,13
de_vries_2023_1,2023,1,de_vries,alphatauri,14
hulkenberg_2023_1,2023,1,hulkenberg,haas,15
zhou_2023_1,2023,1,zhou,alfa,16
norris_2023_1,2023,1,norris,mclaren,17
perez_2023_2,2023,2,perez,red_bull,1
max_verstappen_2023_2,2023,2,max_verstappen,red_bull,2
alonso_2023_2,2023,2,alonso,aston_martin,3
russell_2023_2,2023,2,russell,mercedes,4
hamilton_2023_2,2023,2,hamilton,mercedes,5
sainz_2023_2,2023,2,sainz,ferrari,6
leclerc_2023_2,2023,2,leclerc,ferrari,7
ocon_2023_2,2023,2,ocon,alpine,8
gasly_2023_2,2023,2,gasly,alpine,9
kevin_magnussen_2023_2,2023,2,kevin_magnussen,haas,10
tsunoda_2023_2,2023,2,tsunoda,alphatauri,11
hulkenberg_2023_2,2023,2,hulkenberg,haas,12
zhou_2023_2,2023,2,zhou,alfa,13
de_vries_2023_2,2023,2,de_vries,alphatauri,14
piastri_2023_2,2023,2,piastri,mclaren,15
sargeant_2023_2,2023,2,sargeant,williams,16
norris_2023_2,2023,2,norris,mclaren,17
bottas_2023_2,2023,2,bottas,alfa,18
max_verstappen_2023_3,2023,3,max_verstappen,red_bull,1
hamilton_2023_3,2023,3,hamilton,mercedes,2
alonso_2023_3,2023,3,alonso,aston_martin,3
stroll_2023_3,2023,3,stroll,aston_martin,4
perez_2023_3,2023,3,perez,red_bull,5
norris_2023_3,2023,3,norris,mclaren,6
hulkenberg_2023_3,2023,3,hulkenberg,haas,7
piastri_2023_3,2023,3,piastri,mclaren,8
zhou_2023_3,2023,3,zhou,alfa,9
tsunoda_2023_3,2023,3,tsunoda,alphatauri,10
bottas_2023_3,2023,3,bottas,alfa,11
sainz_2023_3,2023,3,sainz,ferrari,12
perez_2023_4,2023,4,perez,red_bull,1
max_verstappen_2023_4,2023,4,max_verstappen,red_bull,2
leclerc_2023_4,2023,4,leclerc,ferrari,3
alonso_2023_4,2023,4,alonso,aston_martin,4
sainz_2023_4,2023,4,sainz,ferrari,5
hamilton_2023_4,2023,4,hamilton,mercedes,6
stroll_2023_4,2023,4,stroll,aston_martin,7
russell_2023_4,2023,4,russell,mercedes,8
norris_2023_4,2023,4,norris,mclaren,9
tsunoda_2023_4,2023,4,tsunoda,alphatauri,10
piastri_2023_4,2023,4,piastri,mclaren,11
albon_2023_4,2023,4,albon,williams,12
kevin_magnussen_2023_4,2023,4,kevin_magnussen,haas,13
gasly_2023_4,2023,4,gasly,alpine,14
ocon_2023_4,2023,4,ocon,alpine,15
sargeant_2023_4,2023,4,sargeant,williams,16
hulkenberg_2023_4,2023,4,hulkenberg,haas,17
bottas_2023_4,2023,4,bottas,alfa,18
max_verstappen_2023_5,2023,5,max_verstappen,red_bull,1
perez_2023_5,2023,5,perez,red_bull,2
alonso_2023_5,2023,5,alonso,aston_martin,3
russell_2023_5,2023,5,russell,mercedes,4
sainz_2023_5,2023,5,sainz,ferrari,5
hamilton_2023_5,2023,5,hamilton,mercedes,6
leclerc_2023_5,2023,5,leclerc,ferrari,7
gasly_2023_5,2023,5,gasly,alpine,8
ocon_2023_5,2023,5,ocon,alpine,9
kevin_magnussen_2023_5,2023,5,kevin_magnussen,haas,10
tsunoda_2023_5,2023,5,tsunoda,alphatauri,11
stroll_2023_5,2023,5,stroll,aston_martin,12
bottas_2023_5,2023,5,bottas,alfa,13
albon_2023_5,2023,5,albon,williams,14
hulkenberg_2023_5,2023,5,hulkenberg,haas,15
zhou_2023_5,2023,5,zhou,alfa,16
norris_2023_5,2023,5,norris,mclaren,17
de_vries_2023_5,2023,5,de_vries,alphatauri,18
piastri_2023_5,2023,5,piastri,mclaren,19
sargeant_2023_5,2023,5,sargeant,williams,20
max_verstappen_2023_6,2023,6,max_verstappen,red_bull,1
alonso_2023_6,2023,6,alonso,aston_martin,2
ocon_2023_6,2023,6,ocon,alpine,3
hamilton_2023_6,2023,6,hamilton,mercedes,4
russell_2023_6,2023,6,russell,mercedes,5
leclerc_2023_6,2023,6,leclerc,ferrari,6
gasly_2023_6,2023,6,gasly,alpine,7
sainz_2023_6,2023,6,sainz,ferrari,8
norris_2023_6,2023,6,norris,mclaren,9
piastri_2023_6,2023,6,piastri,mclaren,10
bottas_2023_6,2023,6,bottas,alfa,11
de_vries_2023_6,2023,6,de_vries,alphatauri,12
zhou_2023_6,2023,6,zhou,alfa,13
albon_2023_6,2023,6,albon,williams,14
tsunoda_2023_6,2023,6,tsunoda,alphatauri,15
perez_2023_6,2023,6,perez,red_bull,16
hulkenberg_2023_6,2023,6,hulkenberg,haas,17
sargeant_2023_6,2023,6,sargeant,williams,18
max_verstappen_2023_7,2023,7,max_verstappen,red_bull,1
hamilton_2023_7,2023,7,hamilton,mercedes,2
russell_2023_7,2023,7,russell,mercedes,3
perez_2023_7,2023,7,perez,red_bull,4
sainz_2023_7,2023,7,sainz,ferrari,5
stroll_2023_7,2023,7,stroll,aston_martin,6
alonso_2023_7,2023,7,alonso,aston_martin,7
ocon_2023_7,2023,7,ocon,alpine,8
zhou_2023_7,2023,7,zhou,alfa,9
gasly_2023_7,2023,7,gasly,alpine,10
leclerc_2023_7,2023,7,leclerc,ferrari,11
tsunoda_2023_7,2023,7,tsunoda,alphatauri,12
piastri_2023_7,2023,7,piastri,mclaren,13
de_vries_2023_7,2023,7,de_vries,alphatauri,14
hulkenberg_2023_7,2023,7,hulkenberg,haas,15
albon_2023_7,2023,7,albon,williams,16
norris_2023_7,2023,7,norris,mclaren,17
kevin_magnussen_2023_7,2023,7,kevin_magnussen,haas,18
bottas_2023_7,2023,7,bottas,alfa,19
sargeant_2023_7,2023,7,sargeant,williams,20
max_verstappen_2023_8,2023,8,max_verstappen,red_bull,1
alonso_2023_8,2023,8,alonso,aston_martin,2
hamilton_2023_8,2023,8,hamilton,mercedes,3
leclerc_2023_8,2023,8,leclerc,ferrari,4
sainz_2023_8,2023,8,sainz,ferrari,5
perez_2023_8,2023,8,perez,red_bull,6
albon_2023_8,2023,8,albon,williams,7
ocon_2023_8,2023,8,ocon,alpine,8
stroll_2023_8,2023,8,stroll,aston_martin,9
bottas_2023_8,2023,8,bottas,alfa,10
piastri_2023_8,2023,8,piastri,mclaren,11
gasly_2023_8,2023,8,gasly,alpine,12
norris_2023_8,2023,8,norris,mclaren,13
tsunoda_2023_8,2023,8,tsunoda,alphatauri,14
hulkenberg_2023_8,2023,8,hulkenberg,haas,15
zhou_2023_8,2023,8,zhou,alfa,16
kevin_magnussen_2023_8,2023,8,kevin_magnussen,haas,17
de_vries_2023_8,2023,8,de_vries,alphatauri,18
max_verstappen_2023_9,2023,9,max_verstappen,red_bull,1
leclerc_2023_9,2023,9,leclerc,ferrari,2
perez_2023_9,2023,9,perez,red_bull,3
norris_2023_9,2023,9,norris,mclaren,4
alonso_2023_9,2023,9,alonso,aston_martin,5
sainz_2023_9,2023,9,sainz,ferrari,6
russell_2023_9,2023,9,russell,mercedes,7
hamilton_2023_9,2023,9,hamilton,mercedes,8
stroll_2023_9,2023,9,stroll,aston_martin,9
gasly_2023_9,2023,9,gasly,alpine,10
albon_2023_9,2023,9,albon,williams,11
zhou_2023_9,2023,9,zhou,alfa,12
sargeant_2023_9,2023,9,sargeant,williams,13
ocon_2023_9,2023,9,ocon,alpine,14
bottas_2023_9,2023,9,bottas,alfa,15
piastri_2023_9,2023,9,piastri,mclaren,16
de_vries_2023_9,2023,9,de_vries,alphatauri,17
kevin_magnussen_2023_9,2023,9,kevin_magnussen,haas,18
tsunoda_2023_9,2023,9,tsunoda,alphatauri,19
max_verstappen_2023_10,2023,10,max_verstappen,red_bull,1
norris_2023_10,2023,10,norris,mclaren,2
hamilton_2023_10,2023,10,hamilton,mercedes,3
piastri_2023_10,2023,10,piastri,mclaren,4
russell_2023_10,2023,10,russell,mercedes,5
perez_2023_10,2023,10,perez,red_bull,6
alonso_2023_10,2023,10,alonso,aston_martin,7
albon_2023_10,2023,10,albon,williams,8
leclerc_2023_10,2023,10,leclerc,ferrari,9
sainz_2023_10,2023,10,sainz,ferrari,10
sargeant_2023_10,2023,10,sargeant,williams,11
bottas_2023_10,2023,10,bottas,alfa,12
hulkenberg_2023_10,2023,10,hulkenberg,haas,13
stroll_2023_10,2023,10,stroll,aston_martin,14
zhou_2023_10,2023,10,zhou,alfa,15
tsunoda_2023_10,2023,10,tsunoda,alphatauri,16
de_vries_2023_10,2023,10,de_vries,alphatauri,17
max_verstappen_2023_11,2023,11,max_verstappen,red_bull,1
norris_2023_11,2023,11,norris,mclaren,2
perez_2023_11,2023,11,perez,red_bull,3
hamilton_2023_11,2023,11,hamilton,mercedes,4
piastri_2023_11,2023,11,piastri,mclaren,5
russell_2023_11,2023,11,russell,mercedes,6
leclerc_2023_11,2023,11,leclerc,ferrari,7
sainz_2023_11,2023,11,sainz,ferrari,8
alonso_2023_11,2023,11,alonso,aston_martin,9
stroll_2023_11,2023,11,stroll,aston_martin,10
albon_2023_11,2023,11,albon,williams,11
bottas_2023_11,2023,11,bottas,alfa,12
ricciardo_2023_11,2023,11,ricciardo,alphatauri,13
hulkenberg_2023_11,2023,11,hulkenberg,haas,14
tsunoda_2023_11,2023,11,tsunoda,alphatauri,15
zhou_2023_11,2023,11,zhou,alfa,16
kevin_magnussen_2023_11,2023,11,kevin_magnussen,haas,17
max_verstappen_2023_12,2023,12,max_verstappen,red_bull,1
perez_2023_12,2023,12,perez,red_bull,2
leclerc_2023_12,2023,12,leclerc,ferrari,3
hamilton_2023_12,2023,12,hamilton,mercedes,4
alonso_2023_12,2023,12,alonso,aston_martin,5
russell_2023_12,2023,12,russell,mercedes,6
norris_2023_12,2023,12,norris,mclaren,7
ocon_2023_12,2023,12,ocon,alpine,8
stroll_2023_12,2023,12,stroll,aston_martin,9
tsunoda_2023_12,2023,12,tsunoda,alphatauri,10
gasly_2023_12,2023,12,gasly,alpine,11
bottas_2023_12,2023,12,bottas,alfa,12
zhou_2023_12,2023,12,zhou,alfa,13
albon_2023_12,2023,12,albon,williams,14
kevin_magnussen_2023_12,2023,12,kevin_magnussen,haas,15
ricciardo_2023_12,2023,12,ricciardo,alphatauri,16
sargeant_2023_12,2023,12,sargeant,williams,17
hulkenberg_2023_12,2023,12,hulkenberg,haas,18
max_verstappen_2023_13,2023,13,max_verstappen,red_bull,1
alonso_2023_13,2023,13,alonso,aston_martin,2
gasly_2023_13,2023,13,gasly,alpine,3
perez_2023_13,2023,13,perez,red_bull,4
sainz_2023_13,2023,13,sainz,ferrari,5
hamilton_2023_13,2023,13,hamilton,mercedes,6
norris_2023_13,2023,13,norris,mclaren,7
albon_2023_13,2023,13,albon,williams,8
piastri_2023_13,2023,13,piastri,mclaren,9
ocon_2023_13,2023,13,ocon,alpine,10
stroll_2023_13,2023,13,stroll,aston_martin,11
hulkenberg_2023_13,2023,13,hulkenberg,haas,12
lawson_2023_13,2023,13,lawson,alphatauri,13
bottas_2023_13,2023,13,bottas,alfa,14
tsunoda_2023_13,2023,13,tsunoda,alphatauri,15
kevin_magnussen_2023_13,2023,13,kevin_magnussen,haas,16
russell_2023_13,2023,13,russell,mercedes,17
max_verstappen_2023_14,2023,14,max_verstappen,red_bull,1
perez_2023_14,2023,14,perez,red_bull,2
sainz_2023_14,2023,14,sainz,ferrari,3
leclerc_2023_14,2023,14,leclerc,ferrari,4
russell_2023_14,2023,14,russell,mercedes,5
hamilton_2023_14,2023,14,hamilton,mercedes,6
albon_2023_14,2023,14,albon,williams,7
norris_2023_14,2023,14,norris,mclaren,8
alonso_2023_14,2023,14,alonso,aston_martin,9
bottas_2023_14,2023,14,bottas,alfa,10
lawson_2023_14,2023,14,lawson,alphatauri,11
piastri_2023_14,2023,14,piastri,mclaren,12
sargeant_2023_14,2023,14,sargeant,williams,13
zhou_2023_14,2023,14,zhou,alfa,14
gasly_2023_14,2023,14,gasly,alpine,15
stroll_2023_14,2023,14,stroll,aston_martin,16
hulkenberg_2023_14,2023,14,hulkenberg,haas,17
kevin_magnussen_2023_14,2023,14,kevin_magnussen,haas,18
sainz_2023_15,2023,15,sainz,ferrari,1
norris_2023_15,2023,15,norris,mclaren,2
hamilton_2023_15,2023,15,hamilton,mercedes,3
leclerc_2023_15,2023,15,leclerc,ferrari,4
max_verstappen_2023_15,2023,15,max_verstappen,red_bull,5
gasly_2023_15,2023,15,gasly,alpine,6
piastri_2023_15,2023,15,piastri,mclaren,7
perez_2023_15,2023,15,perez,red_bull,8
lawson_2023_15,2023,15,lawson,alphatauri,9
kevin_magnussen_2023_15,2023,15,kevin_magnussen,haas,10
albon_2023_15,2023,15,albon,williams,11
zhou_2023_15,2023,15,zhou,alfa,12
hulkenberg_2023_15,2023,15,hulkenberg,haas,13
sargeant_2023_15,2023,15,sargeant,williams,14
alonso_2023_15,2023,15,alonso,aston_martin,15
max_verstappen_2023_16,2023,16,max_verstappen,red_bull,1
norris_2023_16,2023,16,norris,mclaren,2
piastri_2023_16,2023,16,piastri,mclaren,3
leclerc_2023_16,2023,16,leclerc,ferrari,4
hamilton_2023_16,2023,16,hamilton,mercedes,5
sainz_2023_16,2023,16,sainz,ferrari,6
russell_2023_16,2023,16,russell,mercedes,7
alonso_2023_16,2023,16,alonso,aston_martin,8
ocon_2023_16,2023,16,ocon,alpine,9
gasly_2023_16,2023,16,gasly,alpine,10
lawson_2023_16,2023,16,lawson,alphatauri,11
tsunoda_2023_16,2023,16,tsunoda,alphatauri,12
zhou_2023_16,2023,16,zhou,alfa,13
hulkenberg_2023_16,2023,16,hulkenberg,haas,14
kevin_magnussen_2023_16,2023,16,kevin_magnussen,haas,15
max_verstappen_2023_17,2023,17,max_verstappen,red_bull,1
piastri_2023_17,2023,17,piastri,mclaren,2
norris_2023_17,2023,17,norris,mclaren,3
russell_2023_17,2023,17,russell,mercedes,4
leclerc_2023_17,2023,17,leclerc,ferrari,5
alonso_2023_17,2023,17,alonso,aston_martin,6
ocon_2023_17,2023,17,ocon,alpine,7
bottas_2023_17,2023,17,bottas,alfa,8
zhou_2023_17,2023,17,zhou,alfa,9
perez_2023_17,2023,17,perez,red_bull,10
stroll_2023_17,2023,17,stroll,aston_martin,11
gasly_2023_17,2023,17,gasly,alpine,12
albon_2023_17,2023,17,albon,williams,13
kevin_magnussen_2023_17,2023,17,kevin_magnussen,haas,14
tsunoda_2023_17,2023,17,tsunoda,alphatauri,15
hulkenberg_2023_17,2023,17,hulkenberg,haas,16
lawson_2023_17,2023,17,lawson,alphatauri,17
max_verstappen_2023_18,2023,18,max_verstappen,red_bull,1
norris_2023_18,2023,18,norris,mclaren,2
sainz_2023_18,2023,18,sainz,ferrari,3
perez_2023_18,2023,18,perez,red_bull,4
russell_2023_18,2023,18,russell,mercedes,5
gasly_2023_18,2023,18,gasly,alpine,6
stroll_2023_18,2023,18,stroll,aston_martin,7
tsunoda_2023_18,2023,18,tsunoda,alphatauri,8
albon_2023_18,2023,18,albon,williams,9
sargeant_2023_18,2023,18,sargeant,williams,10
hulkenberg_2023_18,2023,18,hulkenberg,haas,11
bottas_2023_18,2023,18,bottas,alfa,12
zhou_2023_18,2023,18,zhou,alfa,13
kevin_magnussen_2023_18,2023,18,kevin_magnussen,haas,14
ricciardo_2023_18,2023,18,ricciardo,alphatauri,15
max_verstappen_2023_19,2023,19,max_verstappen,red_bull,1
hamilton_2023_19,2023,19,hamilton,mercedes,2
leclerc_2023_19,2023,19,leclerc,ferrari,3
sainz_2023_19,2023,19,sainz,ferrari,4
norris_2023_19,2023,19,norris,mclaren,5
russell_2023_19,2023,19,russell,mercedes,6
ricciardo_2023_19,2023,19,ricciardo,alphatauri,7
piastri_2023_19,2023,19,piastri,mclaren,8
albon_2023_19,2023,19,albon,williams,9
ocon_2023_19,2023,19,ocon,alpine,10
gasly_2023_19,2023,19,gasly,alpine,11
tsunoda_2023_19,2023,19,tsunoda,alphatauri,12
hulkenberg_2023_19,2023,19,hulkenberg,haas,13
zhou_2023_19,2023,19,zhou,alfa,14
bottas_2023_19,2023,19,bottas,alfa,15
max_verstappen_2023_20,2023,20,max_verstappen,red_bull,1
norris_2023_20,2023,20,norris,mclaren,2
alonso_2023_20,2023,20,alonso,aston_martin,3
perez_2023_20,2023,20,perez,red_bull,4
stroll_2023_20,2023,20,stroll,aston_martin,5
sainz_2023_20,2023,20,sainz,ferrari,6
gasly_2023_20,2023,20,gasly,alpine,7
hamilton_2023_20,2023,20,hamilton,mercedes,8
tsunoda_2023_20,2023,20,tsunoda,alphatauri,9
ocon_2023_20,2023,20,ocon,alpine,10
sargeant_2023_20,2023,20,sargeant,williams,11
hulkenberg_2023_20,2023,20,hulkenberg,haas,12
ricciardo_2023_20,2023,20,ricciardo,alphatauri,13
piastri_2023_20,2023,20,piastri,mclaren,14
max_verstappen_2023_21,2023,21,max_verstappen,red_bull,1
leclerc_2023_21,2023,21,leclerc,ferrari,2
perez_2023_21,2023,21,perez,red_bull,3
ocon_2023_21,2023,21,ocon,alpine,4
stroll_2023_21,2023,21,stroll,aston_martin,5
sainz_2023_21,2023,21,sainz,ferrari,6
hamilton_2023_21,2023,21,hamilton,mercedes,7
russell_2023_21,2023,21,russell,mercedes,8
alonso_2023_21,2023,21,alonso,aston_martin,9
piastri_2023_21,2023,21,piastri,mclaren,10
gasly_2023_21,2023,21,gasly,alpine,11
albon_2023_21,2023,21,albon,williams,12
kevin_magnussen_2023_21,2023,21,kevin_magnussen,haas,13
ricciardo_2023_21,2023,21,ricciardo,alphatauri,14
zhou_2023_21,2023,21,zhou,alfa,15
sargeant_2023_21,2023,21,sargeant,williams,16
bottas_2023_21,2023,21,bottas,alfa,17
max_verstappen_2023_22,2023,22,max_verstappen,red_bull,1
leclerc_2023_22,2023,22,leclerc,ferrari,2
russell_2023_22,2023,22,russell,mercedes,3
perez_2023_22,2023,22,perez,red_bull,4
norris_2023_22,2023,22,norris,mclaren,5
piastri_2023_22,2023,22,piastri,mclaren,6
alonso_2023_22,2023,22,alonso,aston_martin,7
tsunoda_2023_22,2023,22,tsunoda,alphatauri,8
hamilton_2023_22,2023,22,hamilton,mercedes,9
stroll_2023_22,2023,22,stroll,aston_martin,10
ricciardo_2023_22,2023,22,ricciardo,alphatauri,11
ocon_2023_22,2023,22,ocon,alpine,12
gasly_2023_22,2023,22,gasly,alpine,13
albon_2023_22,2023,22,albon,williams,14
hulkenberg_2023_22,2023,22,hulkenberg,haas,15
sargeant_2023_22,2023,22,sargeant,williams,16
zhou_2023_22,2023,22,zhou,alfa,17
bottas_2023_22,2023,22,bottas,alfa,19
kevin_magnussen_2023_22,2023,22,kevin_magnussen,haas,20
max_verstappen_2024_1,2024,1,max_verstappen,red_bull,1
perez_2024_1,2024,1,perez,red_bull,2
sainz_2024_1,2024,1,sainz,ferrari,3
leclerc_2024_1,2024,1,leclerc,ferrari,4
russell_2024_1,2024,1,russell,mercedes,5
norris_2024_1,2024,1,norris,mclaren,6
hamilton_2024_1,2024,1,hamilton,mercedes,7
piastri_2024_1,2024,1,piastri,mclaren,8
alonso_2024_1,2024,1,alonso,aston_martin,9
stroll_2024_1,2024,1,stroll,aston_martin,10
zhou_2024_1,2024,1,zhou,sauber,11
kevin_magnussen_2024_1,2024,1,kevin_magnussen,haas,12
ricciardo_2024_1,2024,1,ricciardo,rb,13
tsunoda_2024_1,2024,1,tsunoda,rb,14
albon_2024_1,2024,1,albon,williams,15
hulkenberg_2024_1,2024,1,hulkenberg,haas,16
ocon_2024_1,2024,1,ocon,alpine,17
gasly_2024_1,2024,1,gasly,alpine,18
bottas_2024_1,2024,1,bottas,sauber,19
sargeant_2024_1,2024,1,sargeant,williams,20
max_verstappen_2024_2,2024,2,max_verstappen,red_bull,1
perez_2024_2,2024,2,perez,red_bull,2
leclerc_2024_2,2024,2,leclerc,ferrari,3
piastri_2024_2,2024,2,piastri,mclaren,4
alonso_2024_2,2024,2,alonso,aston_martin,5
russell_2024_2,2024,2,russell,mercedes,6
