season,round,RaceID,race_name,driver_id,constructor_id,race_order,driver_coef_rapm,rapm_cold_start_flag,target_definition,alpha,decay,decay_unit,coefficient_status,n_train_rows,n_train_races
2023,22,hamilton_2023_22,Abu Dhabi Grand Prix,hamilton,mercedes,125,1.6510405438812155,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,hulkenberg_2023_22,Abu Dhabi Grand Prix,hulkenberg,haas,125,-0.5613735369532441,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,kevin_magnussen_2023_22,Abu Dhabi Grand Prix,kevin_magnussen,haas,125,-0.034340544301934374,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,leclerc_2023_22,Abu Dhabi Grand Prix,leclerc,ferrari,125,1.1140874557833258,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,max_verstappen_2023_22,Abu Dhabi Grand Prix,max_verstappen,red_bull,125,3.5163443976675133,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,norris_2023_22,Abu Dhabi Grand Prix,norris,mclaren,125,1.6593168925088484,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,ocon_2023_22,Abu Dhabi Grand Prix,ocon,alpine,125,1.0697898036728462,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,perez_2023_22,Abu Dhabi Grand Prix,perez,red_bull,125,1.2489302692269113,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,piastri_2023_22,Abu Dhabi Grand Prix,piastri,mclaren,125,-0.2162154689372046,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,ricciardo_2023_22,Abu Dhabi Grand Prix,ricciardo,alphatauri,125,-0.07485969590046426,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,russell_2023_22,Abu Dhabi Grand Prix,russell,mercedes,125,-0.23839187494392705,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,sargeant_2023_22,Abu Dhabi Grand Prix,sargeant,williams,125,-1.0034344293274178,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,stroll_2023_22,Abu Dhabi Grand Prix,stroll,aston_martin,125,-0.6554295679845146,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,tsunoda_2023_22,Abu Dhabi Grand Prix,tsunoda,alphatauri,125,-0.9717577407420664,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2023,22,zhou_2023_22,Abu Dhabi Grand Prix,zhou,alfa,125,-0.5436699071916794,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2080,124
2024,1,albon_2024_1,Bahrain Grand Prix,albon,williams,126,0.5084186620360619,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,alonso_2024_1,Bahrain Grand Prix,alonso,aston_martin,126,1.8068336004235621,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,bottas_2024_1,Bahrain Grand Prix,bottas,sauber,126,0.6977995289813953,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,gasly_2024_1,Bahrain Grand Prix,gasly,alpine,126,0.735264949875534,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,hamilton_2024_1,Bahrain Grand Prix,hamilton,mercedes,126,1.5746382927123488,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,hulkenberg_2024_1,Bahrain Grand Prix,hulkenberg,haas,126,-0.5801203275325689,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,kevin_magnussen_2024_1,Bahrain Grand Prix,kevin_magnussen,haas,126,-0.2103933490631763,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,leclerc_2024_1,Bahrain Grand Prix,leclerc,ferrari,126,1.1598385124494197,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,max_verstappen_2024_1,Bahrain Grand Prix,max_verstappen,red_bull,126,3.3358690161054474,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,norris_2024_1,Bahrain Grand Prix,norris,mclaren,126,1.5469686007872252,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,ocon_2024_1,Bahrain Grand Prix,ocon,alpine,126,0.8990068234004528,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,perez_2024_1,Bahrain Grand Prix,perez,red_bull,126,1.1638532465930398,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,piastri_2024_1,Bahrain Grand Prix,piastri,mclaren,126,-0.13420572170205156,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,ricciardo_2024_1,Bahrain Grand Prix,ricciardo,rb,126,-0.12190293251117597,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,russell_2024_1,Bahrain Grand Prix,russell,mercedes,126,-0.15965869470710412,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,sainz_2024_1,Bahrain Grand Prix,sainz,ferrari,126,0.9545801044310359,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,sargeant_2024_1,Bahrain Grand Prix,sargeant,williams,126,-0.9713442316214762,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,stroll_2024_1,Bahrain Grand Prix,stroll,aston_martin,126,-0.6221686502933592,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,tsunoda_2024_1,Bahrain Grand Prix,tsunoda,rb,126,-0.9260036578679165,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,1,zhou_2024_1,Bahrain Grand Prix,zhou,sauber,126,-0.6178056895728078,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2099,125
2024,2,albon_2024_2,Saudi Arabian Grand Prix,albon,williams,127,0.5034845725683056,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,alonso_2024_2,Saudi Arabian Grand Prix,alonso,aston_martin,127,1.8966457396095882,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,bearman_2024_2,Saudi Arabian Grand Prix,bearman,ferrari,127,0.0,1,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,bottas_2024_2,Saudi Arabian Grand Prix,bottas,sauber,127,0.5003121405988281,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,hamilton_2024_2,Saudi Arabian Grand Prix,hamilton,mercedes,127,1.4914428232031245,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,hulkenberg_2024_2,Saudi Arabian Grand Prix,hulkenberg,haas,127,-0.6122262101562305,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,kevin_magnussen_2024_2,Saudi Arabian Grand Prix,kevin_magnussen,haas,127,-0.13930437939266627,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,leclerc_2024_2,Saudi Arabian Grand Prix,leclerc,ferrari,127,1.2406416662301187,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,max_verstappen_2024_2,Saudi Arabian Grand Prix,max_verstappen,red_bull,127,3.3625193388074823,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,norris_2024_2,Saudi Arabian Grand Prix,norris,mclaren,127,1.5766704313914044,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,ocon_2024_2,Saudi Arabian Grand Prix,ocon,alpine,127,0.8933816007437824,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,perez_2024_2,Saudi Arabian Grand Prix,perez,red_bull,127,1.2303015794681986,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,piastri_2024_2,Saudi Arabian Grand Prix,piastri,mclaren,127,-0.07608708219112846,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,ricciardo_2024_2,Saudi Arabian Grand Prix,ricciardo,rb,127,-0.18318314323660406,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,russell_2024_2,Saudi Arabian Grand Prix,russell,mercedes,127,-0.1380325272321652,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,sargeant_2024_2,Saudi Arabian Grand Prix,sargeant,williams,127,-1.1885443337695047,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,tsunoda_2024_2,Saudi Arabian Grand Prix,tsunoda,rb,127,-1.0434858230396014,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,2,zhou_2024_2,Saudi Arabian Grand Prix,zhou,sauber,127,-0.6385552247274886,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2119,126
2024,3,albon_2024_3,Australian Grand Prix,albon,williams,128,0.5443297110950547,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,alonso_2024_3,Australian Grand Prix,alonso,aston_martin,128,1.9810980080293705,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,bottas_2024_3,Australian Grand Prix,bottas,sauber,128,0.3610159929354899,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,gasly_2024_3,Australian Grand Prix,gasly,alpine,128,0.6353928769934979,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,hulkenberg_2024_3,Australian Grand Prix,hulkenberg,haas,128,-0.5092987038500026,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,kevin_magnussen_2024_3,Australian Grand Prix,kevin_magnussen,haas,128,-0.13006822867697604,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,leclerc_2024_3,Australian Grand Prix,leclerc,ferrari,128,1.3519108713264454,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,norris_2024_3,Australian Grand Prix,norris,mclaren,128,1.535077373191125,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,ocon_2024_3,Australian Grand Prix,ocon,alpine,128,0.8763101129124872,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,perez_2024_3,Australian Grand Prix,perez,red_bull,128,1.2958778635195474,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,piastri_2024_3,Australian Grand Prix,piastri,mclaren,128,0.10380012266171515,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,ricciardo_2024_3,Australian Grand Prix,ricciardo,rb,128,-0.284636483854102,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,sainz_2024_3,Australian Grand Prix,sainz,ferrari,128,1.0437939207598028,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,stroll_2024_3,Australian Grand Prix,stroll,aston_martin,128,-0.5300224065899349,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,tsunoda_2024_3,Australian Grand Prix,tsunoda,rb,128,-1.1033152167958293,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,3,zhou_2024_3,Australian Grand Prix,zhou,sauber,128,-0.8433840322066306,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2137,127
2024,4,alonso_2024_4,Japanese Grand Prix,alonso,aston_martin,129,1.9923889552695502,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,bottas_2024_4,Japanese Grand Prix,bottas,sauber,129,0.2899397963457701,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,gasly_2024_4,Japanese Grand Prix,gasly,alpine,129,0.6177631587067391,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,hamilton_2024_4,Japanese Grand Prix,hamilton,mercedes,129,1.3668821747318862,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,hulkenberg_2024_4,Japanese Grand Prix,hulkenberg,haas,129,-0.417499057649216,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,kevin_magnussen_2024_4,Japanese Grand Prix,kevin_magnussen,haas,129,-0.11684167999378196,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,leclerc_2024_4,Japanese Grand Prix,leclerc,ferrari,129,1.3721310488204002,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,max_verstappen_2024_4,Japanese Grand Prix,max_verstappen,red_bull,129,3.3934842188066714,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,norris_2024_4,Japanese Grand Prix,norris,mclaren,129,1.5655453658245209,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,ocon_2024_4,Japanese Grand Prix,ocon,alpine,129,0.806805656186891,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,perez_2024_4,Japanese Grand Prix,perez,red_bull,129,1.2907233252476047,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,piastri_2024_4,Japanese Grand Prix,piastri,mclaren,129,0.25578967310670636,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,russell_2024_4,Japanese Grand Prix,russell,mercedes,129,-0.17623040057820027,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,sainz_2024_4,Japanese Grand Prix,sainz,ferrari,129,1.075858751196791,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,sargeant_2024_4,Japanese Grand Prix,sargeant,williams,129,-1.1851468260612095,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,stroll_2024_4,Japanese Grand Prix,stroll,aston_martin,129,-0.47047106153845675,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,4,tsunoda_2024_4,Japanese Grand Prix,tsunoda,rb,129,-0.978531314759324,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2153,128
2024,5,albon_2024_5,Chinese Grand Prix,albon,williams,130,0.5719830918545418,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,alonso_2024_5,Chinese Grand Prix,alonso,aston_martin,130,2.085617911050079,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,gasly_2024_5,Chinese Grand Prix,gasly,alpine,130,0.549027415631933,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,hamilton_2024_5,Chinese Grand Prix,hamilton,mercedes,130,1.3043339885202276,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,hulkenberg_2024_5,Chinese Grand Prix,hulkenberg,haas,130,-0.3570555726504392,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,kevin_magnussen_2024_5,Chinese Grand Prix,kevin_magnussen,haas,130,-0.13125097690061982,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,leclerc_2024_5,Chinese Grand Prix,leclerc,ferrari,130,1.3844693893342888,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,max_verstappen_2024_5,Chinese Grand Prix,max_verstappen,red_bull,130,3.396765302802081,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,norris_2024_5,Chinese Grand Prix,norris,mclaren,130,1.6063021677054685,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,ocon_2024_5,Chinese Grand Prix,ocon,alpine,130,0.8066540318795831,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,perez_2024_5,Chinese Grand Prix,perez,red_bull,130,1.3205383132765043,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,piastri_2024_5,Chinese Grand Prix,piastri,mclaren,130,0.28798877516836613,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,russell_2024_5,Chinese Grand Prix,russell,mercedes,130,-0.18633480854363474,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,sainz_2024_5,Chinese Grand Prix,sainz,ferrari,130,1.1076774221766672,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,sargeant_2024_5,Chinese Grand Prix,sargeant,williams,130,-1.287998359905888,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,stroll_2024_5,Chinese Grand Prix,stroll,aston_martin,130,-0.4910957948830343,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,5,zhou_2024_5,Chinese Grand Prix,zhou,sauber,130,-0.9249515517051714,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2170,129
2024,6,albon_2024_6,Miami Grand Prix,albon,williams,131,0.589312907520624,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,alonso_2024_6,Miami Grand Prix,alonso,aston_martin,131,2.1351825788339713,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,bottas_2024_6,Miami Grand Prix,bottas,sauber,131,0.2716928906710697,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,gasly_2024_6,Miami Grand Prix,gasly,alpine,131,0.5120716642333462,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,hamilton_2024_6,Miami Grand Prix,hamilton,mercedes,131,1.249858233414169,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,hulkenberg_2024_6,Miami Grand Prix,hulkenberg,haas,131,-0.2703067761877835,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,kevin_magnussen_2024_6,Miami Grand Prix,kevin_magnussen,haas,131,-0.20372137557016678,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,leclerc_2024_6,Miami Grand Prix,leclerc,ferrari,131,1.4062623897409987,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,max_verstappen_2024_6,Miami Grand Prix,max_verstappen,red_bull,131,3.408923957535951,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,norris_2024_6,Miami Grand Prix,norris,mclaren,131,1.685043062301382,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,ocon_2024_6,Miami Grand Prix,ocon,alpine,131,0.8300494355292874,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,perez_2024_6,Miami Grand Prix,perez,red_bull,131,1.337589275035797,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,piastri_2024_6,Miami Grand Prix,piastri,mclaren,131,0.30891292910847096,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,ricciardo_2024_6,Miami Grand Prix,ricciardo,rb,131,-0.35285706739044215,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,russell_2024_6,Miami Grand Prix,russell,mercedes,131,-0.1738115343268477,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,sainz_2024_6,Miami Grand Prix,sainz,ferrari,131,1.1125690239118007,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,stroll_2024_6,Miami Grand Prix,stroll,aston_martin,131,-0.5490272161186239,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,tsunoda_2024_6,Miami Grand Prix,tsunoda,rb,131,-0.9635593360652602,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,6,zhou_2024_6,Miami Grand Prix,zhou,sauber,131,-0.9499505582542391,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2187,130
2024,7,alonso_2024_7,Emilia Romagna Grand Prix,alonso,aston_martin,132,2.1558778715984808,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,bottas_2024_7,Emilia Romagna Grand Prix,bottas,sauber,132,0.2158450197620594,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,gasly_2024_7,Emilia Romagna Grand Prix,gasly,alpine,132,0.5142894496659871,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,hamilton_2024_7,Emilia Romagna Grand Prix,hamilton,mercedes,132,1.2341327721336341,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,hulkenberg_2024_7,Emilia Romagna Grand Prix,hulkenberg,haas,132,-0.20031736343074105,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,kevin_magnussen_2024_7,Emilia Romagna Grand Prix,kevin_magnussen,haas,132,-0.31181785161583586,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,leclerc_2024_7,Emilia Romagna Grand Prix,leclerc,ferrari,132,1.4599479337911094,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,max_verstappen_2024_7,Emilia Romagna Grand Prix,max_verstappen,red_bull,132,3.4009066996430772,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,norris_2024_7,Emilia Romagna Grand Prix,norris,mclaren,132,1.7805675363656572,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,ocon_2024_7,Emilia Romagna Grand Prix,ocon,alpine,132,0.8592577328393981,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,perez_2024_7,Emilia Romagna Grand Prix,perez,red_bull,132,1.3351387146292042,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,piastri_2024_7,Emilia Romagna Grand Prix,piastri,mclaren,132,0.1646767706515302,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,ricciardo_2024_7,Emilia Romagna Grand Prix,ricciardo,rb,132,-0.4335543342065193,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,russell_2024_7,Emilia Romagna Grand Prix,russell,mercedes,132,-0.198992565750933,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,sainz_2024_7,Emilia Romagna Grand Prix,sainz,ferrari,132,1.1237125555344953,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,sargeant_2024_7,Emilia Romagna Grand Prix,sargeant,williams,132,-1.3626791180582094,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,stroll_2024_7,Emilia Romagna Grand Prix,stroll,aston_martin,132,-0.6108209994637891,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,tsunoda_2024_7,Emilia Romagna Grand Prix,tsunoda,rb,132,-0.8276199153665965,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,7,zhou_2024_7,Emilia Romagna Grand Prix,zhou,sauber,132,-0.9584994070174647,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2206,131
2024,8,albon_2024_8,Monaco Grand Prix,albon,williams,133,0.5085382082465264,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,alonso_2024_8,Monaco Grand Prix,alonso,aston_martin,133,2.0149472448070562,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,bottas_2024_8,Monaco Grand Prix,bottas,sauber,133,0.13009137207633498,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,gasly_2024_8,Monaco Grand Prix,gasly,alpine,133,0.43203459692897256,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,hamilton_2024_8,Monaco Grand Prix,hamilton,mercedes,133,1.200980493198011,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,leclerc_2024_8,Monaco Grand Prix,leclerc,ferrari,133,1.5196803007164874,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,max_verstappen_2024_8,Monaco Grand Prix,max_verstappen,red_bull,133,3.4503960931560034,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,norris_2024_8,Monaco Grand Prix,norris,mclaren,133,1.8173861963246476,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,piastri_2024_8,Monaco Grand Prix,piastri,mclaren,133,0.28482914370320145,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,ricciardo_2024_8,Monaco Grand Prix,ricciardo,rb,133,-0.49152432059786194,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,russell_2024_8,Monaco Grand Prix,russell,mercedes,133,-0.2191561832308488,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,sainz_2024_8,Monaco Grand Prix,sainz,ferrari,133,1.1318071719133205,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,sargeant_2024_8,Monaco Grand Prix,sargeant,williams,133,-1.4412989493980262,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,stroll_2024_8,Monaco Grand Prix,stroll,aston_martin,133,-0.483674479287329,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,tsunoda_2024_8,Monaco Grand Prix,tsunoda,rb,133,-0.7998595164347283,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,8,zhou_2024_8,Monaco Grand Prix,zhou,sauber,133,-0.9779836242840773,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2225,132
2024,9,alonso_2024_9,Canadian Grand Prix,alonso,aston_martin,134,1.968002519974496,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,bottas_2024_9,Canadian Grand Prix,bottas,sauber,134,0.11751172958724623,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,gasly_2024_9,Canadian Grand Prix,gasly,alpine,134,0.44190176703502543,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,hamilton_2024_9,Canadian Grand Prix,hamilton,mercedes,134,1.1530260416624047,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,hulkenberg_2024_9,Canadian Grand Prix,hulkenberg,haas,134,-0.15145112247701856,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,kevin_magnussen_2024_9,Canadian Grand Prix,kevin_magnussen,haas,134,-0.3026567176603971,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,max_verstappen_2024_9,Canadian Grand Prix,max_verstappen,red_bull,134,3.4107534637530903,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,norris_2024_9,Canadian Grand Prix,norris,mclaren,134,1.815132370124645,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,ocon_2024_9,Canadian Grand Prix,ocon,alpine,134,0.8083801174445927,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,piastri_2024_9,Canadian Grand Prix,piastri,mclaren,134,0.4525392090423748,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,ricciardo_2024_9,Canadian Grand Prix,ricciardo,rb,134,-0.5448779072003553,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,russell_2024_9,Canadian Grand Prix,russell,mercedes,134,-0.2171787319864512,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,stroll_2024_9,Canadian Grand Prix,stroll,aston_martin,134,-0.5139845617301319,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
2024,9,tsunoda_2024_9,Canadian Grand Prix,tsunoda,rb,134,-0.7252609813837237,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,2241,133
