season,round,race_name,circuit_id,driver_id,constructor_id,coluna,valor,mediana_historica,desvio_historico,limite_outlier,n_historico,criterio_historico,situacao,classificacao_auditoria,explicacao_observada
2019,10,British Grand Prix,silverstone,kevin_magnussen,haas,tempo_medio_pitstop,32.767,28.458,1.2958608362851105,32.34558250885533,19,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,dnf_piloto
2019,10,British Grand Prix,silverstone,perez,racing_point,tempo_medio_pitstop,32.34766666666666,28.458,1.2958608362851105,32.34558250885533,19,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_sem_causa,sem causa observada
2019,10,British Grand Prix,silverstone,russell,williams,tempo_total_pitstop,30.245,28.337,0.5901109970919788,30.107332991275936,10,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,10,British Grand Prix,silverstone,vettel,ferrari,tempo_medio_pitstop,33.2445,28.458,1.2958608362851105,32.34558250885533,19,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_sem_causa,sem causa observada
2019,11,German Grand Prix,hockenheimring,albon,toro_rosso,fastf1_avg_lap_time,98.145734375,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,bottas,mercedes,fastf1_avg_lap_time,98.90226785714286,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
2019,11,German Grand Prix,hockenheimring,gasly,red_bull,fastf1_avg_lap_time,99.14218032786884,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
2019,11,German Grand Prix,hockenheimring,giovinazzi,alfa,fastf1_avg_lap_time,98.2050625,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,grosjean,haas,fastf1_avg_lap_time,97.40387301587302,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,hamilton,mercedes,fastf1_avg_lap_time,96.14209677419356,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,hamilton,mercedes,tempo_medio_pitstop,29.811000000000003,19.8175,2.5754993788307097,27.543998136492128,19,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,hulkenberg,renault,fastf1_avg_lap_time,101.27007692307691,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
2019,11,German Grand Prix,hockenheimring,hulkenberg,renault,fastf1_best_lap_time,89.576,77.719,0.9700225770568438,80.62906773117052,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
