season,round,race_name,driver_id,constructor,grid_position,finish_position,status,points
2020,14,Turkish Grand Prix,kvyat,AlphaTauri,16,12,+1 Lap,0
2020,14,Turkish Grand Prix,gasly,AlphaTauri,19,13,+1 Lap,0
2020,14,Turkish Grand Prix,bottas,Mercedes,9,14,+1 Lap,0
2020,14,Turkish Grand Prix,raikkonen,Alfa Romeo,8,15,+1 Lap,0
2020,14,Turkish Grand Prix,russell,Williams,0,16,+1 Lap,0
2020,14,Turkish Grand Prix,kevin_magnussen,Haas F1 Team,13,17,Withdrew,0
2020,14,Turkish Grand Prix,grosjean,Haas F1 Team,17,18,Collision damage,0
2020,14,Turkish Grand Prix,latifi,Williams,0,19,Collision damage,0
2020,14,Turkish Grand Prix,giovinazzi,Alfa Romeo,10,20,Gearbox,0
2020,15,Bahrain Grand Prix,hamilton,Mercedes,1,1,Finished,25
2020,15,Bahrain Grand Prix,max_verstappen,Red Bull,3,2,Finished,19
2020,15,Bahrain Grand Prix,albon,Red Bull,4,3,Finished,15
2020,15,Bahrain Grand Prix,norris,McLaren,9,4,Finished,12
2020,15,Bahrain Grand Prix,sainz,McLaren,15,5,Finished,10
2020,15,Bahrain Grand Prix,gasly,AlphaTauri,8,6,Finished,8
2020,15,Bahrain Grand Prix,ricciardo,Renault,6,7,Finished,6
2020,15,Bahrain Grand Prix,bottas,Mercedes,2,8,Finished,4
2020,15,Bahrain Grand Prix,ocon,Renault,7,9,Finished,2
2020,15,Bahrain Grand Prix,leclerc,Ferrari,12,10,+1 Lap,1
2020,15,Bahrain Grand Prix,kvyat,AlphaTauri,10,11,+1 Lap,0
2020,15,Bahrain Grand Prix,russell,Williams,14,12,+1 Lap,0
2020,15,Bahrain Grand Prix,vettel,Ferrari,11,13,+1 Lap,0
2020,15,Bahrain Grand Prix,latifi,Williams,20,14,+1 Lap,0
2020,15,Bahrain Grand Prix,raikkonen,Alfa Romeo,17,15,+1 Lap,0
2020,15,Bahrain Grand Prix,giovinazzi,Alfa Romeo,16,16,+1 Lap,0
2020,15,Bahrain Grand Prix,kevin_magnussen,Haas F1 Team,18,17,+1 Lap,0
2020,15,Bahrain Grand Prix,perez,Racing Point,5,18,Engine,0
2020,15,Bahrain Grand Prix,stroll,Racing Point,13,19,Collision,0
2020,15,Bahrain Grand Prix,grosjean,Haas F1 Team,19,20,Collision,0
2020,16,Sakhir Grand Prix,perez,Racing Point,5,1,Finished,25
2020,16,Sakhir Grand Prix,ocon,Renault,11,2,Finished,18
2020,16,Sakhir Grand Prix,stroll,Racing Point,10,3,Finished,15
2020,16,Sakhir Grand Prix,sainz,McLaren,8,4,Finished,12
2020,16,Sakhir Grand Prix,ricciardo,Renault,7,5,Finished,10
2020,16,Sakhir Grand Prix,albon,Red Bull,12,6,Finished,8
2020,16,Sakhir Grand Prix,kvyat,AlphaTauri,6,7,Finished,6
2020,16,Sakhir Grand Prix,bottas,Mercedes,1,8,Finished,4
2020,16,Sakhir Grand Prix,russell,Mercedes,2,9,Finished,3
2020,16,Sakhir Grand Prix,norris,McLaren,19,10,Finished,1
2020,16,Sakhir Grand Prix,gasly,AlphaTauri,9,11,Finished,0
2020,16,Sakhir Grand Prix,vettel,Ferrari,13,12,Finished,0
2020,16,Sakhir Grand Prix,giovinazzi,Alfa Romeo,14,13,Finished,0
2020,16,Sakhir Grand Prix,raikkonen,Alfa Romeo,18,14,Finished,0
2020,16,Sakhir Grand Prix,kevin_magnussen,Haas F1 Team,15,15,Finished,0
2020,16,Sakhir Grand Prix,aitken,Williams,17,16,Finished,0
2020,16,Sakhir Grand Prix,pietro_fittipaldi,Haas F1 Team,20,17,Finished,0
2020,16,Sakhir Grand Prix,latifi,Williams,16,18,Engine,0
2020,16,Sakhir Grand Prix,max_verstappen,Red Bull,3,19,Accident,0
2020,16,Sakhir Grand Prix,leclerc,Ferrari,4,20,Collision,0
2020,17,Abu Dhabi Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2020,17,Abu Dhabi Grand Prix,bottas,Mercedes,2,2,Finished,18
2020,17,Abu Dhabi Grand Prix,hamilton,Mercedes,3,3,Finished,15
2020,17,Abu Dhabi Grand Prix,albon,Red Bull,5,4,Finished,12
2020,17,Abu Dhabi Grand Prix,norris,McLaren,4,5,Finished,10
2020,17,Abu Dhabi Grand Prix,sainz,McLaren,6,6,Finished,8
2020,17,Abu Dhabi Grand Prix,ricciardo,Renault,11,7,Finished,7
2020,17,Abu Dhabi Grand Prix,gasly,AlphaTauri,9,8,Finished,4
2020,17,Abu Dhabi Grand Prix,ocon,Renault,10,9,Finished,2
2020,17,Abu Dhabi Grand Prix,stroll,Racing Point,8,10,Finished,1
2020,17,Abu Dhabi Grand Prix,kvyat,AlphaTauri,7,11,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,raikkonen,Alfa Romeo,15,12,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,leclerc,Ferrari,12,13,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,vettel,Ferrari,13,14,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,russell,Williams,16,15,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,giovinazzi,Alfa Romeo,14,16,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,latifi,Williams,18,17,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,kevin_magnussen,Haas F1 Team,20,18,+1 Lap,0
2020,17,Abu Dhabi Grand Prix,pietro_fittipaldi,Haas F1 Team,17,19,+2 Laps,0
2020,17,Abu Dhabi Grand Prix,perez,Racing Point,19,20,Transmission,0
2021,1,Bahrain Grand Prix,hamilton,Mercedes,2,1,Finished,25
2021,1,Bahrain Grand Prix,max_verstappen,Red Bull,1,2,Finished,18
2021,1,Bahrain Grand Prix,bottas,Mercedes,3,3,Finished,16
2021,1,Bahrain Grand Prix,norris,McLaren,7,4,Finished,12
2021,1,Bahrain Grand Prix,perez,Red Bull,0,5,Finished,10
2021,1,Bahrain Grand Prix,leclerc,Ferrari,4,6,Finished,8
2021,1,Bahrain Grand Prix,ricciardo,McLaren,6,7,Finished,6
2021,1,Bahrain Grand Prix,sainz,Ferrari,8,8,Finished,4
2021,1,Bahrain Grand Prix,tsunoda,AlphaTauri,13,9,Finished,2
2021,1,Bahrain Grand Prix,stroll,Aston Martin,10,10,Finished,1
2021,1,Bahrain Grand Prix,raikkonen,Alfa Romeo,14,11,Finished,0
2021,1,Bahrain Grand Prix,giovinazzi,Alfa Romeo,12,12,+1 Lap,0
2021,1,Bahrain Grand Prix,ocon,Alpine F1 Team,16,13,+1 Lap,0
2021,1,Bahrain Grand Prix,russell,Williams,15,14,+1 Lap,0
2021,1,Bahrain Grand Prix,vettel,Aston Martin,20,15,+1 Lap,0
2021,1,Bahrain Grand Prix,mick_schumacher,Haas F1 Team,18,16,+1 Lap,0
2021,1,Bahrain Grand Prix,gasly,AlphaTauri,5,17,Retired,0
2021,1,Bahrain Grand Prix,latifi,Williams,17,18,Retired,0
2021,1,Bahrain Grand Prix,alonso,Alpine F1 Team,9,19,Brakes,0
2021,1,Bahrain Grand Prix,mazepin,Haas F1 Team,19,20,Accident,0
2021,2,Emilia Romagna Grand Prix,max_verstappen,Red Bull,3,1,Finished,25
2021,2,Emilia Romagna Grand Prix,hamilton,Mercedes,1,2,Finished,19
2021,2,Emilia Romagna Grand Prix,norris,McLaren,7,3,Finished,15
2021,2,Emilia Romagna Grand Prix,leclerc,Ferrari,4,4,Finished,12
2021,2,Emilia Romagna Grand Prix,sainz,Ferrari,11,5,Finished,10
2021,2,Emilia Romagna Grand Prix,ricciardo,McLaren,6,6,Finished,8
2021,2,Emilia Romagna Grand Prix,gasly,AlphaTauri,5,7,Finished,6
2021,2,Emilia Romagna Grand Prix,stroll,Aston Martin,10,8,Finished,4
2021,2,Emilia Romagna Grand Prix,ocon,Alpine F1 Team,9,9,Finished,2
2021,2,Emilia Romagna Grand Prix,alonso,Alpine F1 Team,15,10,Finished,1
2021,2,Emilia Romagna Grand Prix,perez,Red Bull,2,11,Finished,0
2021,2,Emilia Romagna Grand Prix,tsunoda,AlphaTauri,20,12,Finished,0
2021,2,Emilia Romagna Grand Prix,raikkonen,Alfa Romeo,16,13,Finished,0
2021,2,Emilia Romagna Grand Prix,giovinazzi,Alfa Romeo,17,14,+1 Lap,0
2021,2,Emilia Romagna Grand Prix,vettel,Aston Martin,0,15,Gearbox,0
2021,2,Emilia Romagna Grand Prix,mick_schumacher,Haas F1 Team,18,16,+2 Laps,0
2021,2,Emilia Romagna Grand Prix,mazepin,Haas F1 Team,19,17,+2 Laps,0
2021,2,Emilia Romagna Grand Prix,bottas,Mercedes,8,18,Collision,0
2021,2,Emilia Romagna Grand Prix,russell,Williams,12,19,Collision,0
2021,2,Emilia Romagna Grand Prix,latifi,Williams,14,20,Collision,0
2021,3,Portuguese Grand Prix,hamilton,Mercedes,2,1,Finished,25
2021,3,Portuguese Grand Prix,max_verstappen,Red Bull,3,2,Finished,18
2021,3,Portuguese Grand Prix,bottas,Mercedes,1,3,Finished,16
2021,3,Portuguese Grand Prix,perez,Red Bull,4,4,Finished,12
2021,3,Portuguese Grand Prix,norris,McLaren,7,5,Finished,10
2021,3,Portuguese Grand Prix,leclerc,Ferrari,8,6,Finished,8
2021,3,Portuguese Grand Prix,ocon,Alpine F1 Team,6,7,Finished,6
2021,3,Portuguese Grand Prix,alonso,Alpine F1 Team,13,8,Finished,4
2021,3,Portuguese Grand Prix,ricciardo,McLaren,16,9,Finished,2
2021,3,Portuguese Grand Prix,gasly,AlphaTauri,9,10,Finished,1
2021,3,Portuguese Grand Prix,sainz,Ferrari,5,11,Finished,0
2021,3,Portuguese Grand Prix,giovinazzi,Alfa Romeo,12,12,+1 Lap,0
2021,3,Portuguese Grand Prix,vettel,Aston Martin,10,13,+1 Lap,0
2021,3,Portuguese Grand Prix,stroll,Aston Martin,17,14,+1 Lap,0
2021,3,Portuguese Grand Prix,tsunoda,AlphaTauri,14,15,+1 Lap,0
2021,3,Portuguese Grand Prix,russell,Williams,11,16,+1 Lap,0
2021,3,Portuguese Grand Prix,mick_schumacher,Haas F1 Team,19,17,+2 Laps,0
2021,3,Portuguese Grand Prix,latifi,Williams,18,18,+2 Laps,0
2021,3,Portuguese Grand Prix,mazepin,Haas F1 Team,20,19,+2 Laps,0
2021,3,Portuguese Grand Prix,raikkonen,Alfa Romeo,15,20,Collision damage,0
2021,4,Spanish Grand Prix,hamilton,Mercedes,1,1,Finished,25
2021,4,Spanish Grand Prix,max_verstappen,Red Bull,2,2,Finished,19
2021,4,Spanish Grand Prix,bottas,Mercedes,3,3,Finished,15
2021,4,Spanish Grand Prix,leclerc,Ferrari,4,4,Finished,12
2021,4,Spanish Grand Prix,perez,Red Bull,8,5,Finished,10
2021,4,Spanish Grand Prix,ricciardo,McLaren,7,6,Finished,8
2021,4,Spanish Grand Prix,sainz,Ferrari,6,7,Finished,6
2021,4,Spanish Grand Prix,norris,McLaren,9,8,+1 Lap,4
2021,4,Spanish Grand Prix,ocon,Alpine F1 Team,5,9,+1 Lap,2
2021,4,Spanish Grand Prix,gasly,AlphaTauri,12,10,+1 Lap,1
2021,4,Spanish Grand Prix,stroll,Aston Martin,11,11,+1 Lap,0
2021,4,Spanish Grand Prix,raikkonen,Alfa Romeo,17,12,+1 Lap,0
2021,4,Spanish Grand Prix,vettel,Aston Martin,13,13,+1 Lap,0
2021,4,Spanish Grand Prix,russell,Williams,15,14,+1 Lap,0
2021,4,Spanish Grand Prix,giovinazzi,Alfa Romeo,14,15,+1 Lap,0
2021,4,Spanish Grand Prix,latifi,Williams,19,16,+1 Lap,0
2021,4,Spanish Grand Prix,alonso,Alpine F1 Team,10,17,+1 Lap,0
2021,4,Spanish Grand Prix,mick_schumacher,Haas F1 Team,18,18,+2 Laps,0
2021,4,Spanish Grand Prix,mazepin,Haas F1 Team,20,19,+2 Laps,0
2021,4,Spanish Grand Prix,tsunoda,AlphaTauri,16,20,Electrical,0
2021,5,Monaco Grand Prix,max_verstappen,Red Bull,2,1,Finished,25
2021,5,Monaco Grand Prix,sainz,Ferrari,4,2,Finished,18
2021,5,Monaco Grand Prix,norris,McLaren,5,3,Finished,15
2021,5,Monaco Grand Prix,perez,Red Bull,9,4,Finished,12
2021,5,Monaco Grand Prix,vettel,Aston Martin,8,5,Finished,10
2021,5,Monaco Grand Prix,gasly,AlphaTauri,6,6,Finished,8
2021,5,Monaco Grand Prix,hamilton,Mercedes,7,7,Finished,7
2021,5,Monaco Grand Prix,stroll,Aston Martin,13,8,+1 Lap,4
2021,5,Monaco Grand Prix,ocon,Alpine F1 Team,11,9,+1 Lap,2
2021,5,Monaco Grand Prix,giovinazzi,Alfa Romeo,10,10,+1 Lap,1
2021,5,Monaco Grand Prix,raikkonen,Alfa Romeo,14,11,+1 Lap,0
2021,5,Monaco Grand Prix,ricciardo,McLaren,12,12,+1 Lap,0
2021,5,Monaco Grand Prix,alonso,Alpine F1 Team,17,13,+1 Lap,0
2021,5,Monaco Grand Prix,russell,Williams,15,14,+1 Lap,0
2021,5,Monaco Grand Prix,latifi,Williams,18,15,+1 Lap,0
2021,5,Monaco Grand Prix,tsunoda,AlphaTauri,16,16,+1 Lap,0
2021,5,Monaco Grand Prix,mazepin,Haas F1 Team,19,17,+3 Laps,0
2021,5,Monaco Grand Prix,mick_schumacher,Haas F1 Team,20,18,+3 Laps,0
2021,5,Monaco Grand Prix,bottas,Mercedes,3,19,Wheel nut,0
2021,5,Monaco Grand Prix,leclerc,Ferrari,1,20,Driveshaft,0
2021,6,Azerbaijan Grand Prix,perez,Red Bull,6,1,Finished,25
2021,6,Azerbaijan Grand Prix,vettel,Aston Martin,11,2,Finished,18
2021,6,Azerbaijan Grand Prix,gasly,AlphaTauri,4,3,Finished,15
2021,6,Azerbaijan Grand Prix,leclerc,Ferrari,1,4,Finished,12
2021,6,Azerbaijan Grand Prix,norris,McLaren,9,5,Finished,10
2021,6,Azerbaijan Grand Prix,alonso,Alpine F1 Team,8,6,Finished,8
2021,6,Azerbaijan Grand Prix,tsunoda,AlphaTauri,7,7,Finished,6
2021,6,Azerbaijan Grand Prix,sainz,Ferrari,5,8,Finished,4
2021,6,Azerbaijan Grand Prix,ricciardo,McLaren,13,9,Finished,2
2021,6,Azerbaijan Grand Prix,raikkonen,Alfa Romeo,14,10,Finished,1
2021,6,Azerbaijan Grand Prix,giovinazzi,Alfa Romeo,20,11,Finished,0
2021,6,Azerbaijan Grand Prix,bottas,Mercedes,10,12,Finished,0
2021,6,Azerbaijan Grand Prix,mick_schumacher,Haas F1 Team,17,13,Finished,0
2021,6,Azerbaijan Grand Prix,mazepin,Haas F1 Team,18,14,Finished,0
2021,6,Azerbaijan Grand Prix,hamilton,Mercedes,2,15,Finished,0
2021,6,Azerbaijan Grand Prix,latifi,Williams,16,16,Finished,0
2021,6,Azerbaijan Grand Prix,russell,Williams,15,17,Gearbox,0
2021,6,Azerbaijan Grand Prix,max_verstappen,Red Bull,3,18,Accident,0
2021,6,Azerbaijan Grand Prix,stroll,Aston Martin,19,19,Accident,0
2021,6,Azerbaijan Grand Prix,ocon,Alpine F1 Team,12,20,Turbo,0
2021,7,French Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2021,7,French Grand Prix,hamilton,Mercedes,2,2,Finished,18
2021,7,French Grand Prix,perez,Red Bull,4,3,Finished,15
2021,7,French Grand Prix,bottas,Mercedes,3,4,Finished,12
2021,7,French Grand Prix,norris,McLaren,8,5,Finished,10
2021,7,French Grand Prix,ricciardo,McLaren,10,6,Finished,8
2021,7,French Grand Prix,gasly,AlphaTauri,6,7,Finished,6
2021,7,French Grand Prix,alonso,Alpine F1 Team,9,8,Finished,4
2021,7,French Grand Prix,vettel,Aston Martin,12,9,Finished,2
2021,7,French Grand Prix,stroll,Aston Martin,19,10,Finished,1
2021,7,French Grand Prix,sainz,Ferrari,5,11,Finished,0
2021,7,French Grand Prix,russell,Williams,14,12,+1 Lap,0
2021,7,French Grand Prix,tsunoda,AlphaTauri,0,13,+1 Lap,0
2021,7,French Grand Prix,ocon,Alpine F1 Team,11,14,+1 Lap,0
2021,7,French Grand Prix,giovinazzi,Alfa Romeo,13,15,+1 Lap,0
2021,7,French Grand Prix,leclerc,Ferrari,7,16,+1 Lap,0
2021,7,French Grand Prix,raikkonen,Alfa Romeo,17,17,+1 Lap,0
2021,7,French Grand Prix,latifi,Williams,16,18,+1 Lap,0
2021,7,French Grand Prix,mick_schumacher,Haas F1 Team,15,19,+1 Lap,0
2021,7,French Grand Prix,mazepin,Haas F1 Team,18,20,+1 Lap,0
2021,8,Styrian Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2021,8,Styrian Grand Prix,hamilton,Mercedes,2,2,Finished,19
2021,8,Styrian Grand Prix,bottas,Mercedes,5,3,Finished,15
2021,8,Styrian Grand Prix,perez,Red Bull,4,4,Finished,12
2021,8,Styrian Grand Prix,norris,McLaren,3,5,+1 Lap,10
2021,8,Styrian Grand Prix,sainz,Ferrari,12,6,+1 Lap,8
2021,8,Styrian Grand Prix,leclerc,Ferrari,7,7,+1 Lap,6
2021,8,Styrian Grand Prix,stroll,Aston Martin,9,8,+1 Lap,4
2021,8,Styrian Grand Prix,alonso,Alpine F1 Team,8,9,+1 Lap,2
2021,8,Styrian Grand Prix,tsunoda,AlphaTauri,11,10,+1 Lap,1
2021,8,Styrian Grand Prix,raikkonen,Alfa Romeo,18,11,+1 Lap,0
2021,8,Styrian Grand Prix,vettel,Aston Martin,14,12,+1 Lap,0
2021,8,Styrian Grand Prix,ricciardo,McLaren,13,13,+1 Lap,0
2021,8,Styrian Grand Prix,ocon,Alpine F1 Team,17,14,+1 Lap,0
2021,8,Styrian Grand Prix,giovinazzi,Alfa Romeo,15,15,+1 Lap,0
2021,8,Styrian Grand Prix,mick_schumacher,Haas F1 Team,19,16,+2 Laps,0
2021,8,Styrian Grand Prix,latifi,Williams,16,17,+3 Laps,0
2021,8,Styrian Grand Prix,mazepin,Haas F1 Team,20,18,+3 Laps,0
2021,8,Styrian Grand Prix,russell,Williams,10,19,Engine,0
2021,8,Styrian Grand Prix,gasly,AlphaTauri,6,20,Collision,0
2021,9,Austrian Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2021,9,Austrian Grand Prix,bottas,Mercedes,5,2,Finished,18
2021,9,Austrian Grand Prix,norris,McLaren,2,3,Finished,15
2021,9,Austrian Grand Prix,hamilton,Mercedes,4,4,Finished,12
2021,9,Austrian Grand Prix,sainz,Ferrari,10,5,Finished,10
2021,9,Austrian Grand Prix,perez,Red Bull,3,6,Finished,8
2021,9,Austrian Grand Prix,ricciardo,McLaren,13,7,Finished,6
2021,9,Austrian Grand Prix,leclerc,Ferrari,12,8,Finished,4
2021,9,Austrian Grand Prix,gasly,AlphaTauri,6,9,Finished,2
2021,9,Austrian Grand Prix,alonso,Alpine F1 Team,14,10,+1 Lap,1
2021,9,Austrian Grand Prix,russell,Williams,8,11,+1 Lap,0
2021,9,Austrian Grand Prix,tsunoda,AlphaTauri,7,12,+1 Lap,0
2021,9,Austrian Grand Prix,stroll,Aston Martin,9,13,+1 Lap,0
2021,9,Austrian Grand Prix,giovinazzi,Alfa Romeo,15,14,+1 Lap,0
2021,9,Austrian Grand Prix,raikkonen,Alfa Romeo,16,15,+1 Lap,0
2021,9,Austrian Grand Prix,latifi,Williams,18,16,+1 Lap,0
2021,9,Austrian Grand Prix,vettel,Aston Martin,11,17,Collision,0
2021,9,Austrian Grand Prix,mick_schumacher,Haas F1 Team,19,18,+2 Laps,0
2021,9,Austrian Grand Prix,mazepin,Haas F1 Team,20,19,+2 Laps,0
2021,9,Austrian Grand Prix,ocon,Alpine F1 Team,17,20,Collision,0
2021,10,British Grand Prix,hamilton,Mercedes,2,1,Finished,25
2021,10,British Grand Prix,leclerc,Ferrari,4,2,Finished,18
2021,10,British Grand Prix,bottas,Mercedes,3,3,Finished,15
2021,10,British Grand Prix,norris,McLaren,5,4,Finished,12
2021,10,British Grand Prix,ricciardo,McLaren,6,5,Finished,10
2021,10,British Grand Prix,sainz,Ferrari,10,6,Finished,8
2021,10,British Grand Prix,alonso,Alpine F1 Team,7,7,Finished,6
2021,10,British Grand Prix,stroll,Aston Martin,14,8,Finished,4
2021,10,British Grand Prix,ocon,Alpine F1 Team,9,9,Finished,2
2021,10,British Grand Prix,tsunoda,AlphaTauri,16,10,Finished,1
2021,10,British Grand Prix,gasly,AlphaTauri,11,11,Finished,0
2021,10,British Grand Prix,russell,Williams,12,12,+1 Lap,0
2021,10,British Grand Prix,giovinazzi,Alfa Romeo,15,13,+1 Lap,0
2021,10,British Grand Prix,latifi,Williams,17,14,+1 Lap,0
2021,10,British Grand Prix,raikkonen,Alfa Romeo,13,15,+1 Lap,0
2021,10,British Grand Prix,perez,Red Bull,0,16,+1 Lap,0
2021,10,British Grand Prix,mazepin,Haas F1 Team,19,17,+1 Lap,0
2021,10,British Grand Prix,mick_schumacher,Haas F1 Team,18,18,+1 Lap,0
2021,10,British Grand Prix,vettel,Aston Martin,8,19,Retired,0
2021,10,British Grand Prix,max_verstappen,Red Bull,1,20,Collision,0
2021,11,Hungarian Grand Prix,ocon,Alpine F1 Team,8,1,Finished,25
2021,11,Hungarian Grand Prix,hamilton,Mercedes,1,2,Finished,18
2021,11,Hungarian Grand Prix,sainz,Ferrari,15,3,Finished,15
2021,11,Hungarian Grand Prix,alonso,Alpine F1 Team,9,4,Finished,12
2021,11,Hungarian Grand Prix,gasly,AlphaTauri,5,5,Finished,11
2021,11,Hungarian Grand Prix,tsunoda,AlphaTauri,16,6,Finished,8
2021,11,Hungarian Grand Prix,latifi,Williams,18,7,Finished,6
2021,11,Hungarian Grand Prix,russell,Williams,17,8,Finished,4
2021,11,Hungarian Grand Prix,max_verstappen,Red Bull,3,9,Finished,2
2021,11,Hungarian Grand Prix,raikkonen,Alfa Romeo,13,10,+1 Lap,1
2021,11,Hungarian Grand Prix,ricciardo,McLaren,11,11,+1 Lap,0
2021,11,Hungarian Grand Prix,mick_schumacher,Haas F1 Team,20,12,+1 Lap,0
2021,11,Hungarian Grand Prix,giovinazzi,Alfa Romeo,0,13,+1 Lap,0
2021,11,Hungarian Grand Prix,mazepin,Haas F1 Team,19,14,Collision,0
2021,11,Hungarian Grand Prix,norris,McLaren,6,15,Collision,0
2021,11,Hungarian Grand Prix,bottas,Mercedes,2,16,Collision,0
2021,11,Hungarian Grand Prix,perez,Red Bull,4,17,Collision,0
2021,11,Hungarian Grand Prix,leclerc,Ferrari,7,18,Collision,0
2021,11,Hungarian Grand Prix,stroll,Aston Martin,12,19,Collision,0
2021,11,Hungarian Grand Prix,vettel,Aston Martin,10,20,Disqualified,0
2021,12,Belgian Grand Prix,max_verstappen,Red Bull,1,1,Finished,12.5
2021,12,Belgian Grand Prix,russell,Williams,2,2,Finished,9
2021,12,Belgian Grand Prix,hamilton,Mercedes,3,3,Finished,7.5
2021,12,Belgian Grand Prix,ricciardo,McLaren,4,4,Finished,6
2021,12,Belgian Grand Prix,vettel,Aston Martin,5,5,Finished,5
2021,12,Belgian Grand Prix,gasly,AlphaTauri,6,6,Finished,4
2021,12,Belgian Grand Prix,ocon,Alpine F1 Team,8,7,Finished,3
2021,12,Belgian Grand Prix,leclerc,Ferrari,9,8,Finished,2
2021,12,Belgian Grand Prix,latifi,Williams,10,9,Finished,1
2021,12,Belgian Grand Prix,sainz,Ferrari,11,10,Finished,0.5
2021,12,Belgian Grand Prix,alonso,Alpine F1 Team,12,11,Finished,0
2021,12,Belgian Grand Prix,bottas,Mercedes,13,12,Finished,0
2021,12,Belgian Grand Prix,giovinazzi,Alfa Romeo,14,13,Finished,0
2021,12,Belgian Grand Prix,norris,McLaren,15,14,Finished,0
2021,12,Belgian Grand Prix,tsunoda,AlphaTauri,16,15,Finished,0
2021,12,Belgian Grand Prix,mick_schumacher,Haas F1 Team,17,16,Finished,0
2021,12,Belgian Grand Prix,mazepin,Haas F1 Team,18,17,Finished,0
2021,12,Belgian Grand Prix,raikkonen,Alfa Romeo,0,18,Finished,0
2021,12,Belgian Grand Prix,perez,Red Bull,0,19,Finished,0
2021,12,Belgian Grand Prix,stroll,Aston Martin,19,20,Finished,0
2021,13,Dutch Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2021,13,Dutch Grand Prix,hamilton,Mercedes,2,2,Finished,19
2021,13,Dutch Grand Prix,bottas,Mercedes,3,3,Finished,15
2021,13,Dutch Grand Prix,gasly,AlphaTauri,4,4,+1 Lap,12
2021,13,Dutch Grand Prix,leclerc,Ferrari,5,5,+1 Lap,10
2021,13,Dutch Grand Prix,alonso,Alpine F1 Team,9,6,+1 Lap,8
2021,13,Dutch Grand Prix,sainz,Ferrari,6,7,+1 Lap,6
2021,13,Dutch Grand Prix,perez,Red Bull,0,8,+1 Lap,4
2021,13,Dutch Grand Prix,ocon,Alpine F1 Team,8,9,+1 Lap,2
2021,13,Dutch Grand Prix,norris,McLaren,13,10,+1 Lap,1
2021,13,Dutch Grand Prix,ricciardo,McLaren,10,11,+1 Lap,0
2021,13,Dutch Grand Prix,stroll,Aston Martin,12,12,+2 Laps,0
2021,13,Dutch Grand Prix,vettel,Aston Martin,15,13,+2 Laps,0
2021,13,Dutch Grand Prix,giovinazzi,Alfa Romeo,7,14,+2 Laps,0
2021,13,Dutch Grand Prix,kubica,Alfa Romeo,16,15,+2 Laps,0
2021,13,Dutch Grand Prix,latifi,Williams,0,16,+2 Laps,0
2021,13,Dutch Grand Prix,russell,Williams,11,17,Gearbox,0
2021,13,Dutch Grand Prix,mick_schumacher,Haas F1 Team,17,18,+3 Laps,0
2021,13,Dutch Grand Prix,tsunoda,AlphaTauri,14,19,Power Unit,0
2021,13,Dutch Grand Prix,mazepin,Haas F1 Team,18,20,Hydraulics,0
2021,14,Italian Grand Prix,ricciardo,McLaren,2,1,Finished,26
2021,14,Italian Grand Prix,norris,McLaren,3,2,Finished,18
2021,14,Italian Grand Prix,bottas,Mercedes,19,3,Finished,15
2021,14,Italian Grand Prix,leclerc,Ferrari,5,4,Finished,12
2021,14,Italian Grand Prix,perez,Red Bull,8,5,Finished,10
2021,14,Italian Grand Prix,sainz,Ferrari,6,6,Finished,8
2021,14,Italian Grand Prix,stroll,Aston Martin,9,7,Finished,6
2021,14,Italian Grand Prix,alonso,Alpine F1 Team,10,8,Finished,4
2021,14,Italian Grand Prix,russell,Williams,14,9,Finished,2
2021,14,Italian Grand Prix,ocon,Alpine F1 Team,12,10,Finished,1
2021,14,Italian Grand Prix,latifi,Williams,13,11,Finished,0
2021,14,Italian Grand Prix,vettel,Aston Martin,11,12,Finished,0
2021,14,Italian Grand Prix,giovinazzi,Alfa Romeo,7,13,Finished,0
2021,14,Italian Grand Prix,kubica,Alfa Romeo,17,14,Finished,0
2021,14,Italian Grand Prix,mick_schumacher,Haas F1 Team,18,15,Finished,0
2021,14,Italian Grand Prix,mazepin,Haas F1 Team,16,16,Power Unit,0
2021,14,Italian Grand Prix,hamilton,Mercedes,4,17,Collision,0
2021,14,Italian Grand Prix,max_verstappen,Red Bull,1,18,Collision,0
2021,14,Italian Grand Prix,gasly,AlphaTauri,0,19,Suspension,0
2021,14,Italian Grand Prix,tsunoda,AlphaTauri,0,20,Brakes,0
2021,15,Russian Grand Prix,hamilton,Mercedes,4,1,Finished,25
2021,15,Russian Grand Prix,max_verstappen,Red Bull,20,2,Finished,18
