season,meeting_key,session_key,date,category,flag,message,driver_number,lap_number
2025,1262,9971,2025-06-01T14:01:23+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:01:23,5.0,44
2025,1262,9971,2025-06-01T14:02:34+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:02:34,5.0,44
2025,1262,9971,2025-06-01T14:02:41+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:02:41,22.0,45
2025,1262,9971,2025-06-01T14:02:46+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:02:46,22.0,45
2025,1262,9971,2025-06-01T14:05:10+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:05:10,5.0,46
2025,1262,9971,2025-06-01T14:05:27+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:05:26,5.0,47
2025,1262,9971,2025-06-01T14:07:18+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:07:18,22.0,48
2025,1262,9971,2025-06-01T14:09:15+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:09:14,43.0,49
2025,1262,9971,2025-06-01T14:09:27+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:09:27,55.0,50
2025,1262,9971,2025-06-01T14:10:16+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:10:16,14.0,50
2025,1262,9971,2025-06-01T14:11:01+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:11:01,30.0,51
2025,1262,9971,2025-06-01T14:11:15+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:11:14,30.0,51
2025,1262,9971,2025-06-01T14:11:35+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:11:35,87.0,51
2025,1262,9971,2025-06-01T14:11:42+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:11:41,14.0,51
2025,1262,9971,2025-06-01T14:11:44+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:11:44,87.0,51
2025,1262,9971,2025-06-01T14:12:03+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:12:02,30.0,51
2025,1262,9971,2025-06-01T14:12:04+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:12:04,14.0,51
2025,1262,9971,2025-06-01T14:12:28+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:27,87.0,52
2025,1262,9971,2025-06-01T14:12:30+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:12:30,10.0,52
2025,1262,9971,2025-06-01T14:12:33+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:12:32,30.0,52
2025,1262,9971,2025-06-01T14:12:40+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:12:39,10.0,52
2025,1262,9971,2025-06-01T14:12:40+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:39,87.0,52
2025,1262,9971,2025-06-01T14:13:33+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:13:32,10.0,52
2025,1262,9971,2025-06-01T14:14:06+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:14:06,10.0,53
2025,1262,9971,2025-06-01T14:15:10+00:00,Other,,TURN 1 INCIDENT INVOLVING CARS 87 (BEA) AND 30 (LAW) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,54
2025,1262,9971,2025-06-01T14:15:25+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:15:24,27.0,54
2025,1262,9971,2025-06-01T14:15:57+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 87 (BEA) AND 30 (LAW) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,54
2025,1262,9971,2025-06-01T14:16:22+00:00,Other,,CAR 87 (BEA) TIME 1:22.963 DELETED - TRACK LIMITS AT TURN 2 LAP 51 16:12:31,,55
2025,1262,9971,2025-06-01T14:16:23+00:00,Other,,CAR 30 (LAW) TIME 1:19.805 DELETED - TRACK LIMITS AT TURN 5 LAP 52 16:14:18,,55
2025,1262,9971,2025-06-01T14:16:42+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:16:41,5.0,55
2025,1262,9971,2025-06-01T14:16:46+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 12,,55
2025,1262,9971,2025-06-01T14:16:48+00:00,Other,,DRS DISABLED IN ZONE 1,,55
2025,1262,9971,2025-06-01T14:16:48+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 12,,55
2025,1262,9971,2025-06-01T14:16:52+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:16:51,27.0,55
2025,1262,9971,2025-06-01T14:17:01+00:00,SafetyCar,,SAFETY CAR DEPLOYED,,55
2025,1262,9971,2025-06-01T14:19:04+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 12,,56
2025,1262,9971,2025-06-01T14:19:09+00:00,Other,,RECOVERY VEHICLE ON TRACK AT TURN 10,,56
2025,1262,9971,2025-06-01T14:23:12+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 12,,58
2025,1262,9971,2025-06-01T14:23:46+00:00,Other,,"LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 30, 31, 5, 14, 87, 22, 55, 43",,58
2025,1262,9971,2025-06-01T14:27:16+00:00,SafetyCar,,SAFETY CAR IN THIS LAP,,60
2025,1262,9971,2025-06-01T14:28:21+00:00,Flag,CLEAR,TRACK CLEAR,,60
2025,1262,9971,2025-06-01T14:29:52+00:00,Drs,,DRS ENABLED,,62
2025,1262,9971,2025-06-01T14:30:10+00:00,Other,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 87 (BEA) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,62
2025,1262,9971,2025-06-01T14:30:48+00:00,Other,,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NOTED,,62
2025,1262,9971,2025-06-01T14:30:59+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) UNDER INVESTIGATION,,62
2025,1262,9971,2025-06-01T14:31:39+00:00,Other,,CAR 1 (VER) TIME 1:18.862 DELETED - TRACK LIMITS AT TURN 2 LAP 61 16:28:50,,63
2025,1262,9971,2025-06-01T14:33:59+00:00,Other,,TURN 5 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NOTED - CAUSING A COLLISION,,65
2025,1262,9971,2025-06-01T14:35:28+00:00,Other,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) UNDER INVESTIGATION - CAUSING A COLLISION,,66
2025,1262,9971,2025-06-01T14:35:49+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NO FURTHER ACTION,,66
2025,1262,9971,2025-06-01T14:36:15+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,66
2025,1262,9971,2025-06-01T14:36:15.210000+00:00,SessionStatus,,SESSION FINISHED,,66
2025,1262,9971,2025-06-01T14:37:18+00:00,Other,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 1 (VER) - CAUSING A COLLISION,,66
2025,1262,9971,2025-06-01T14:41:03+00:00,Other,,START/FINISH STRAIGHT INCIDENT INVOLVING CARS 1 (VER) AND 16 (LEC) NOTED - CAUSING A COLLISION,,66
2025,1262,9971,2025-06-01T14:42:18+00:00,Other,,FIA STEWARDS: START/FINISH STRAIGHT INCIDENT INVOLVING CARS 1 (VER) AND 16 (LEC) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,66
2025,1263,9963,2025-06-15T17:05:00+00:00,Other,,PINK HEAD PADDING MATERIAL MUST BE USED,,1
2025,1263,9963,2025-06-15T17:20:00+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1263,9963,2025-06-15T17:30:00+00:00,Other,,PIT EXIT CLOSED,,1
2025,1263,9963,2025-06-15T17:45:10+00:00,Other,,RISK OF RAIN FOR F1 RACE IS 0 %,,1
2025,1263,9963,2025-06-15T17:57:03+00:00,Drs,,DRS DISABLED,,1
2025,1263,9963,2025-06-15T18:03:04.635000+00:00,SessionStatus,,SESSION STARTED,,1
2025,1263,9963,2025-06-15T18:03:05+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1263,9963,2025-06-15T18:04:27+00:00,Drs,,DRS ENABLED,,2
2025,1263,9963,2025-06-15T18:05:50+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,,3
2025,1263,9963,2025-06-15T18:07:09+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 13,,4
2025,1263,9963,2025-06-15T18:08:24+00:00,Other,,CAR 12 (ANT) TIME 1:16.878 DELETED - TRACK LIMITS AT TURN 14 LAP 3 14:06:54,,5
2025,1263,9963,2025-06-15T18:10:43+00:00,Other,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 1 14:03:53,,6
2025,1263,9963,2025-06-15T18:22:12+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,15
2025,1263,9963,2025-06-15T18:23:03+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 11,,16
2025,1263,9963,2025-06-15T18:53:08+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 14:53:07,30.0,40
2025,1263,9963,2025-06-15T18:54:15+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 14:54:15,30.0,41
2025,1263,9963,2025-06-15T18:57:24+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 14:57:24,30.0,43
2025,1263,9963,2025-06-15T18:58:31+00:00,Other,,CAR 87 (BEA) TIME 1:16.813 DELETED - TRACK LIMITS AT TURN 14 LAP 41 14:56:28,,44
2025,1263,9963,2025-06-15T18:59:05+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 14:59:04,30.0,44
2025,1263,9963,2025-06-15T18:59:24+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 14:59:24,30.0,45
2025,1263,9963,2025-06-15T19:01:19+00:00,Other,,TURN 13 INCIDENT INVOLVING CARS 18 (STR) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,46
2025,1263,9963,2025-06-15T19:01:26+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:01:26,30.0,46
2025,1263,9963,2025-06-15T19:01:47+00:00,Other,,CAR 10 (GAS) TIME 1:18.503 DELETED - TRACK LIMITS AT TURN 14 LAP 44 15:00:21,,46
2025,1263,9963,2025-06-15T19:02:23+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:02:22,30.0,47
2025,1263,9963,2025-06-15T19:02:33+00:00,Other,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 18 (STR) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,47
2025,1263,9963,2025-06-15T19:03:00+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:02:59,23.0,47
2025,1263,9963,2025-06-15T19:03:06+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:03:06,30.0,47
2025,1263,9963,2025-06-15T19:03:15+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:03:14,30.0,48
2025,1263,9963,2025-06-15T19:03:44+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:03:44,23.0,48
2025,1263,9963,2025-06-15T19:03:53+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:03:52,23.0,48
2025,1263,9963,2025-06-15T19:03:55+00:00,Other,,CAR 6 (HAD) TIME 1:18.101 DELETED - TRACK LIMITS AT TURN 14 LAP 45 15:01:37,,48
2025,1263,9963,2025-06-15T19:04:01+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:04:01,23.0,48
2025,1263,9963,2025-06-15T19:04:07+00:00,Other,,INCIDENT INVOLVING CAR 30 (LAW) NOTED - IGNORING BLUE FLAGS,,48
2025,1263,9963,2025-06-15T19:04:24+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 11,,48
2025,1263,9963,2025-06-15T19:04:29+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 10,,49
2025,1263,9963,2025-06-15T19:04:35+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 10,,49
2025,1263,9963,2025-06-15T19:04:41+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 11,,49
2025,1263,9963,2025-06-15T19:05:00+00:00,Other,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 18 (STR) - FORCING ANOTHER DRIVER OFF THE TRACK,,49
2025,1263,9963,2025-06-15T19:05:32+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:05:32,30.0,49
2025,1263,9963,2025-06-15T19:06:39+00:00,Other,,TURN 13 INCIDENT INVOLVING CARS 87 (BEA) AND 6 (HAD) NOTED,,50
2025,1263,9963,2025-06-15T19:07:45+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:07:45,5.0,51
2025,1263,9963,2025-06-15T19:07:54+00:00,Other,,CAR 87 (BEA) TIME 1:17.889 DELETED - TRACK LIMITS AT TURN 14 LAP 47 15:04:13,,51
2025,1263,9963,2025-06-15T19:10:37+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:10:37,10.0,53
2025,1263,9963,2025-06-15T19:11:11+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:11:10,30.0,54
2025,1263,9963,2025-06-15T19:11:37+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:11:37,10.0,54
2025,1263,9963,2025-06-15T19:12:32+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:12:31,10.0,55
2025,1263,9963,2025-06-15T19:12:52+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:12:52,6.0,55
2025,1263,9963,2025-06-15T19:13:09+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:13:08,6.0,55
2025,1263,9963,2025-06-15T19:13:44+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:13:43,6.0,56
2025,1263,9963,2025-06-15T19:13:52+00:00,Other,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 87 (BEA) AND 6 (HAD) REVIEWED NO FURTHER INVESTIGATION,,56
2025,1263,9963,2025-06-15T19:14:11+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:14:10,6.0,56
2025,1263,9963,2025-06-15T19:14:43+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:14:42,87.0,57
2025,1263,9963,2025-06-15T19:14:45+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:14:44,6.0,57
2025,1263,9963,2025-06-15T19:15:12+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:15:11,87.0,57
2025,1263,9963,2025-06-15T19:15:22+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:15:21,43.0,57
2025,1263,9963,2025-06-15T19:15:40+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:15:40,43.0,57
2025,1263,9963,2025-06-15T19:15:45+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:15:44,87.0,57
2025,1263,9963,2025-06-15T19:15:52+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:15:52,87.0,58
2025,1263,9963,2025-06-15T19:16:15+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:16:15,43.0,58
2025,1263,9963,2025-06-15T19:16:16+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:16:15,87.0,58
2025,1263,9963,2025-06-15T19:16:25+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:16:24,43.0,58
2025,1263,9963,2025-06-15T19:16:26+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:16:26,87.0,58
2025,1263,9963,2025-06-15T19:16:46+00:00,Other,,TURN 14 INCIDENT INVOLVING CAR 87 (BEA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,58
2025,1263,9963,2025-06-15T19:16:55+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:16:55,43.0,58
2025,1263,9963,2025-06-15T19:17:01+00:00,Other,,CAR 87 (BEA) TIME 1:16.646 DELETED - TRACK LIMITS AT TURN 14 LAP 55 15:14:22,,59
2025,1263,9963,2025-06-15T19:17:12+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:17:11,31.0,59
2025,1263,9963,2025-06-15T19:17:13+00:00,Other,,CAR 55 (SAI) TIME 1:17.283 DELETED - TRACK LIMITS AT TURN 14 LAP 56 15:15:25,,59
2025,1263,9963,2025-06-15T19:17:20+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:17:19,31.0,59
2025,1263,9963,2025-06-15T19:18:00+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:17:59,5.0,59
2025,1263,9963,2025-06-15T19:18:01+00:00,Other,,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 18 (STR) - FORCING ANOTHER DRIVER OFF THE TRACK,,59
2025,1263,9963,2025-06-15T19:18:44+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,60
2025,1263,9963,2025-06-15T19:18:47+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 10,,60
2025,1263,9963,2025-06-15T19:19:22+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - IGNORING BLUE FLAGS,,60
2025,1263,9963,2025-06-15T19:21:33+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:21:32,22.0,62
2025,1263,9963,2025-06-15T19:21:55+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:21:55,22.0,62
2025,1263,9963,2025-06-15T19:22:31+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:22:30,6.0,63
2025,1263,9963,2025-06-15T19:22:54+00:00,Other,,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CAR 87 (BEA) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,63
2025,1263,9963,2025-06-15T19:23:04+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:23:03,43.0,63
2025,1263,9963,2025-06-15T19:26:31+00:00,Other,,CAR 16 (LEC) TIME 1:15.338 DELETED - TRACK LIMITS AT TURN 14 LAP 65 15:25:57,,66
2025,1263,9963,2025-06-15T19:27:05+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 1,,67
2025,1263,9963,2025-06-15T19:27:05+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 1,,67
2025,1263,9963,2025-06-15T19:27:06+00:00,Other,,DRS DISABLED IN ZONE 3,,67
2025,1263,9963,2025-06-15T19:27:19+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 1,,67
2025,1263,9963,2025-06-15T19:27:23+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 15,,67
2025,1263,9963,2025-06-15T19:27:32+00:00,SafetyCar,,SAFETY CAR DEPLOYED,,67
2025,1263,9963,2025-06-15T19:27:49+00:00,Other,,ALL CARS TO FOLLOW THE SAFETY CAR THROUGH THE PIT LANE,,67
2025,1263,9963,2025-06-15T19:33:50+00:00,Other,,PIT LANE ENTRY OPEN,,70
2025,1263,9963,2025-06-15T19:34:01+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 15,,70
2025,1263,9963,2025-06-15T19:34:03+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 1,,70
2025,1263,9963,2025-06-15T19:34:56+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,70
2025,1263,9963,2025-06-15T19:34:57.557000+00:00,SessionStatus,,SESSION FINISHED,,70
2025,1263,9963,2025-06-15T19:39:31+00:00,Other,,TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) NOTED - DRIVING ERRATICALLY,,70
2025,1263,9963,2025-06-15T19:39:45+00:00,Flag,CLEAR,TRACK CLEAR,,70
2025,1263,9963,2025-06-15T19:44:20+00:00,Other,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - DRIVING ERRATICALLY,,70
2025,1263,9963,2025-06-15T19:48:27+00:00,Other,,"INCIDENT INVOLVING CARS 12 (ANT), 81 (PIA), 31 (OCO), 16 (LEC), 55 (SAI), 10 (GAS) AND 18 (STR) NOTED - SAFETY CAR INFRINGEMENT",,70
2025,1263,9963,2025-06-15T19:54:57+00:00,Other,,START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) NOTED - CAUSING A COLLISION,,70
2025,1263,9963,2025-06-15T19:58:16+00:00,Other,,"FIA STEWARDS: INCIDENT INVOLVING CARS 12 (ANT), 81 (PIA), 31 (OCO), 16 (LEC), 55 (SAI), 10 (GAS) AND 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT",,70
2025,1263,9963,2025-06-15T19:58:19+00:00,Other,,FIA STEWARDS: START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,70
2025,1264,9955,2025-06-29T12:20:01+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1264,9955,2025-06-29T12:20:26+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 3,,1
2025,1264,9955,2025-06-29T12:20:27+00:00,Other,,DRS DISABLED IN ZONE 1,,1
2025,1264,9955,2025-06-29T12:20:36+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,1
2025,1264,9955,2025-06-29T12:20:36+00:00,Other,,DRS ENABLED IN ZONE 1,,1
2025,1264,9955,2025-06-29T12:20:38+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 3,,1
2025,1264,9955,2025-06-29T12:20:39+00:00,Other,,DRS DISABLED IN ZONE 1,,1
2025,1264,9955,2025-06-29T12:20:45+00:00,Other,,DRS ENABLED IN ZONE 1,,1
2025,1264,9955,2025-06-29T12:20:45+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,1
2025,1264,9955,2025-06-29T12:30:01+00:00,Other,,PIT EXIT CLOSED,,1
2025,1264,9955,2025-06-29T12:31:31+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,1
2025,1264,9955,2025-06-29T12:45:09+00:00,Other,,RISK OF RAIN FOR F1 RACE IS 0 %,,1
2025,1264,9955,2025-06-29T12:49:28+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,1
2025,1264,9955,2025-06-29T12:57:30+00:00,Drs,,DRS DISABLED,,1
2025,1264,9955,2025-06-29T13:01:31+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 16,,1
2025,1264,9955,2025-06-29T13:01:36+00:00,Other,,ABORTED START,,1
2025,1264,9955,2025-06-29T13:01:41+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 16,,1
2025,1264,9955,2025-06-29T13:04:23+00:00,Other,,FORMATION LAP WILL START AT 15:15,,1
2025,1264,9955,2025-06-29T13:18:01+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1264,9955,2025-06-29T13:18:01.079000+00:00,SessionStatus,,SESSION STARTED,,1
2025,1264,9955,2025-06-29T13:18:29+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 6,,1
2025,1264,9955,2025-06-29T13:18:36+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 5,,1
2025,1264,9955,2025-06-29T13:18:56+00:00,SafetyCar,,SAFETY CAR DEPLOYED,,1
2025,1264,9955,2025-06-29T13:19:15+00:00,Other,,RECOVERY VEHICLE ON TRACK AT TURN 3,,1
2025,1264,9955,2025-06-29T13:19:28+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 6,,1
2025,1264,9955,2025-06-29T13:22:13+00:00,SafetyCar,,SAFETY CAR IN THIS LAP,,3
2025,1264,9955,2025-06-29T13:22:20+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 6,,3
2025,1264,9955,2025-06-29T13:22:21+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 5,,3
2025,1264,9955,2025-06-29T13:22:46+00:00,Other,,TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 1 (VER) NOTED - CAUSING A COLLISION,,3
2025,1264,9955,2025-06-29T13:23:02+00:00,Flag,CLEAR,TRACK CLEAR,,3
2025,1264,9955,2025-06-29T13:23:31+00:00,Other,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 1 (VER) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,4
2025,1264,9955,2025-06-29T13:24:17+00:00,Drs,,DRS ENABLED,,4
