Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,season,round
STR,30.0,0 days 00:01:43.299000,0 days 00:00:37.562000,0 days 00:00:35.451000,0 days 00:00:30.286000,SOFT,23.0,2.0,2018,16
STR,31.0,0 days 00:01:40.647000,0 days 00:00:35.765000,0 days 00:00:34.716000,0 days 00:00:30.166000,SOFT,24.0,2.0,2018,16
STR,32.0,0 days 00:01:42.130000,0 days 00:00:35.638000,0 days 00:00:35.479000,0 days 00:00:31.013000,SOFT,25.0,2.0,2018,16
STR,33.0,0 days 00:01:40.806000,0 days 00:00:35.751000,0 days 00:00:34.832000,0 days 00:00:30.223000,SOFT,26.0,2.0,2018,16
STR,34.0,0 days 00:01:40.965000,0 days 00:00:35.800000,0 days 00:00:34.894000,0 days 00:00:30.271000,SOFT,27.0,2.0,2018,16
STR,35.0,0 days 00:01:40.889000,0 days 00:00:35.676000,0 days 00:00:34.839000,0 days 00:00:30.374000,SOFT,28.0,2.0,2018,16
STR,36.0,0 days 00:01:41.011000,0 days 00:00:35.804000,0 days 00:00:35.166000,0 days 00:00:30.041000,SOFT,29.0,2.0,2018,16
STR,37.0,0 days 00:01:40.166000,0 days 00:00:35.622000,0 days 00:00:34.587000,0 days 00:00:29.957000,SOFT,30.0,2.0,2018,16
STR,38.0,0 days 00:01:41.760000,0 days 00:00:35.729000,0 days 00:00:35.208000,0 days 00:00:30.823000,SOFT,31.0,2.0,2018,16
STR,39.0,0 days 00:01:39.761000,0 days 00:00:35.515000,0 days 00:00:34.478000,0 days 00:00:29.768000,SOFT,32.0,2.0,2018,16
STR,40.0,0 days 00:01:40.137000,0 days 00:00:35.735000,0 days 00:00:34.565000,0 days 00:00:29.837000,SOFT,33.0,2.0,2018,16
STR,41.0,0 days 00:01:40.262000,0 days 00:00:35.644000,0 days 00:00:34.562000,0 days 00:00:30.056000,SOFT,34.0,2.0,2018,16
STR,42.0,0 days 00:01:40.106000,0 days 00:00:35.607000,0 days 00:00:34.590000,0 days 00:00:29.909000,SOFT,35.0,2.0,2018,16
STR,43.0,0 days 00:01:39.784000,0 days 00:00:35.486000,0 days 00:00:34.376000,0 days 00:00:29.922000,SOFT,36.0,2.0,2018,16
STR,44.0,0 days 00:01:39.435000,0 days 00:00:35.335000,0 days 00:00:34.384000,0 days 00:00:29.716000,SOFT,37.0,2.0,2018,16
STR,45.0,0 days 00:01:40.687000,0 days 00:00:35.627000,0 days 00:00:34.725000,0 days 00:00:30.335000,SOFT,38.0,2.0,2018,16
STR,46.0,0 days 00:01:40.996000,0 days 00:00:35.411000,0 days 00:00:34.693000,0 days 00:00:30.892000,SOFT,39.0,2.0,2018,16
STR,47.0,0 days 00:01:40.384000,0 days 00:00:35.615000,0 days 00:00:34.661000,0 days 00:00:30.108000,SOFT,40.0,2.0,2018,16
STR,48.0,0 days 00:01:40.497000,0 days 00:00:35.600000,0 days 00:00:34.771000,0 days 00:00:30.126000,SOFT,41.0,2.0,2018,16
STR,49.0,0 days 00:01:40.663000,0 days 00:00:35.494000,0 days 00:00:34.599000,0 days 00:00:30.570000,SOFT,42.0,2.0,2018,16
STR,50.0,0 days 00:01:40.431000,0 days 00:00:35.526000,0 days 00:00:34.759000,0 days 00:00:30.146000,SOFT,43.0,2.0,2018,16
STR,51.0,0 days 00:01:40.325000,0 days 00:00:35.453000,0 days 00:00:34.456000,0 days 00:00:30.416000,SOFT,44.0,2.0,2018,16
STR,52.0,0 days 00:01:40.842000,0 days 00:00:35.669000,0 days 00:00:34.825000,0 days 00:00:30.348000,SOFT,45.0,2.0,2018,16
VAN,1.0,0 days 00:01:54.333000,,0 days 00:00:39.371000,0 days 00:00:32.387000,,,,2018,16
VAN,2.0,0 days 00:01:45.885000,0 days 00:00:37.111000,0 days 00:00:37.313000,0 days 00:00:31.461000,ULTRASOFT,1.0,1.0,2018,16
VAN,3.0,0 days 00:01:44.493000,0 days 00:00:36.722000,0 days 00:00:36.305000,0 days 00:00:31.466000,ULTRASOFT,2.0,1.0,2018,16
VAN,4.0,0 days 00:01:44.659000,0 days 00:00:36.666000,0 days 00:00:36.259000,0 days 00:00:31.734000,ULTRASOFT,3.0,1.0,2018,16
VAN,5.0,0 days 00:01:44.620000,0 days 00:00:36.824000,0 days 00:00:36.026000,0 days 00:00:31.770000,ULTRASOFT,4.0,1.0,2018,16
VAN,6.0,0 days 00:01:44.525000,0 days 00:00:36.889000,0 days 00:00:36.275000,0 days 00:00:31.361000,ULTRASOFT,5.0,1.0,2018,16
VAN,7.0,0 days 00:01:45.241000,0 days 00:00:37.019000,0 days 00:00:36.305000,0 days 00:00:31.917000,ULTRASOFT,6.0,1.0,2018,16
VAN,8.0,0 days 00:01:46.392000,0 days 00:00:37.525000,0 days 00:00:37.004000,0 days 00:00:31.863000,ULTRASOFT,7.0,1.0,2018,16
VAN,9.0,0 days 00:01:45.428000,0 days 00:00:37.376000,0 days 00:00:36.358000,0 days 00:00:31.694000,ULTRASOFT,8.0,1.0,2018,16
VAN,10.0,0 days 00:01:45.271000,0 days 00:00:37.435000,0 days 00:00:36.289000,0 days 00:00:31.547000,ULTRASOFT,9.0,1.0,2018,16
VAN,11.0,0 days 00:01:49.604000,0 days 00:00:37.296000,0 days 00:00:36.306000,0 days 00:00:36.002000,ULTRASOFT,10.0,1.0,2018,16
VAN,12.0,0 days 00:02:02.919000,0 days 00:00:57.449000,0 days 00:00:35.343000,0 days 00:00:30.127000,SOFT,1.0,2.0,2018,16
VAN,13.0,0 days 00:01:42.191000,0 days 00:00:36.839000,0 days 00:00:35.247000,0 days 00:00:30.105000,SOFT,2.0,2.0,2018,16
VAN,14.0,0 days 00:01:42.394000,0 days 00:00:36.843000,0 days 00:00:35.056000,0 days 00:00:30.495000,SOFT,3.0,2.0,2018,16
VAN,15.0,0 days 00:01:42.436000,0 days 00:00:37.035000,0 days 00:00:35.028000,0 days 00:00:30.373000,SOFT,4.0,2.0,2018,16
VAN,16.0,0 days 00:01:41.768000,0 days 00:00:36.857000,0 days 00:00:34.901000,0 days 00:00:30.010000,SOFT,5.0,2.0,2018,16
VAN,17.0,0 days 00:01:41.896000,0 days 00:00:36.812000,0 days 00:00:34.916000,0 days 00:00:30.168000,SOFT,6.0,2.0,2018,16
VAN,18.0,0 days 00:01:42.006000,0 days 00:00:36.892000,0 days 00:00:34.891000,0 days 00:00:30.223000,SOFT,7.0,2.0,2018,16
VAN,19.0,0 days 00:01:42.078000,0 days 00:00:36.863000,0 days 00:00:35.019000,0 days 00:00:30.196000,SOFT,8.0,2.0,2018,16
VAN,20.0,0 days 00:01:42.113000,0 days 00:00:36.949000,0 days 00:00:34.980000,0 days 00:00:30.184000,SOFT,9.0,2.0,2018,16
VAN,21.0,0 days 00:01:41.968000,0 days 00:00:36.696000,0 days 00:00:35.066000,0 days 00:00:30.206000,SOFT,10.0,2.0,2018,16
VAN,22.0,0 days 00:01:47.396000,0 days 00:00:38.061000,0 days 00:00:38.792000,0 days 00:00:30.543000,SOFT,11.0,2.0,2018,16
VAN,23.0,0 days 00:01:41.822000,0 days 00:00:36.601000,0 days 00:00:35.028000,0 days 00:00:30.193000,SOFT,12.0,2.0,2018,16
VAN,24.0,0 days 00:01:41.760000,0 days 00:00:36.627000,0 days 00:00:34.882000,0 days 00:00:30.251000,SOFT,13.0,2.0,2018,16
VAN,25.0,0 days 00:01:43.149000,0 days 00:00:37.761000,0 days 00:00:35.301000,0 days 00:00:30.087000,SOFT,14.0,2.0,2018,16
VAN,26.0,0 days 00:01:41.199000,0 days 00:00:36.537000,0 days 00:00:34.690000,0 days 00:00:29.972000,SOFT,15.0,2.0,2018,16
VAN,27.0,0 days 00:01:41.174000,0 days 00:00:36.573000,0 days 00:00:34.688000,0 days 00:00:29.913000,SOFT,16.0,2.0,2018,16
VAN,28.0,0 days 00:01:41.626000,0 days 00:00:36.652000,0 days 00:00:34.814000,0 days 00:00:30.160000,SOFT,17.0,2.0,2018,16
VAN,29.0,0 days 00:01:42.357000,0 days 00:00:37.398000,0 days 00:00:34.917000,0 days 00:00:30.042000,SOFT,18.0,2.0,2018,16
VAN,30.0,0 days 00:01:41.104000,0 days 00:00:36.321000,0 days 00:00:34.827000,0 days 00:00:29.956000,SOFT,19.0,2.0,2018,16
VAN,31.0,0 days 00:01:40.706000,0 days 00:00:36.379000,0 days 00:00:34.569000,0 days 00:00:29.758000,SOFT,20.0,2.0,2018,16
VAN,32.0,0 days 00:01:41.154000,0 days 00:00:36.452000,0 days 00:00:34.690000,0 days 00:00:30.012000,SOFT,21.0,2.0,2018,16
VAN,33.0,0 days 00:01:40.901000,0 days 00:00:36.430000,0 days 00:00:34.660000,0 days 00:00:29.811000,SOFT,22.0,2.0,2018,16
VAN,34.0,0 days 00:01:40.590000,0 days 00:00:36.331000,0 days 00:00:34.572000,0 days 00:00:29.687000,SOFT,23.0,2.0,2018,16
VAN,35.0,0 days 00:01:40.575000,0 days 00:00:36.321000,0 days 00:00:34.544000,0 days 00:00:29.710000,SOFT,24.0,2.0,2018,16
VAN,36.0,0 days 00:01:40.804000,0 days 00:00:36.376000,0 days 00:00:34.634000,0 days 00:00:29.794000,SOFT,25.0,2.0,2018,16
VAN,37.0,0 days 00:01:40.686000,0 days 00:00:36.392000,0 days 00:00:34.537000,0 days 00:00:29.757000,SOFT,26.0,2.0,2018,16
VAN,38.0,0 days 00:01:40.521000,0 days 00:00:36.367000,0 days 00:00:34.484000,0 days 00:00:29.670000,SOFT,27.0,2.0,2018,16
VAN,39.0,0 days 00:01:40.445000,0 days 00:00:36.331000,0 days 00:00:34.481000,0 days 00:00:29.633000,SOFT,28.0,2.0,2018,16
VAN,40.0,0 days 00:01:40.115000,0 days 00:00:36.193000,0 days 00:00:34.365000,0 days 00:00:29.557000,SOFT,29.0,2.0,2018,16
VAN,41.0,0 days 00:01:39.922000,0 days 00:00:36.126000,0 days 00:00:34.377000,0 days 00:00:29.419000,SOFT,30.0,2.0,2018,16
VAN,42.0,0 days 00:01:40.568000,0 days 00:00:36.131000,0 days 00:00:34.468000,0 days 00:00:29.969000,SOFT,31.0,2.0,2018,16
VAN,43.0,0 days 00:01:42.348000,0 days 00:00:37.044000,0 days 00:00:34.631000,0 days 00:00:30.673000,SOFT,32.0,2.0,2018,16
VAN,44.0,0 days 00:01:40.758000,0 days 00:00:35.803000,0 days 00:00:34.791000,0 days 00:00:30.164000,SOFT,33.0,2.0,2018,16
VAN,45.0,0 days 00:01:40.491000,0 days 00:00:35.917000,0 days 00:00:34.364000,0 days 00:00:30.210000,SOFT,34.0,2.0,2018,16
VAN,46.0,0 days 00:01:40.406000,0 days 00:00:35.825000,0 days 00:00:34.471000,0 days 00:00:30.110000,SOFT,35.0,2.0,2018,16
VAN,47.0,0 days 00:01:40.666000,0 days 00:00:35.764000,0 days 00:00:34.741000,0 days 00:00:30.161000,SOFT,36.0,2.0,2018,16
VAN,48.0,0 days 00:01:40.815000,0 days 00:00:35.837000,0 days 00:00:34.510000,0 days 00:00:30.468000,SOFT,37.0,2.0,2018,16
VAN,49.0,0 days 00:01:42.279000,0 days 00:00:36.690000,0 days 00:00:34.954000,0 days 00:00:30.635000,SOFT,38.0,2.0,2018,16
VAN,50.0,0 days 00:01:42.045000,0 days 00:00:35.788000,0 days 00:00:35.649000,0 days 00:00:30.608000,SOFT,39.0,2.0,2018,16
VAN,51.0,0 days 00:01:40.549000,0 days 00:00:36.526000,0 days 00:00:34.554000,0 days 00:00:29.469000,SOFT,40.0,2.0,2018,16
SAI,1.0,0 days 00:01:50.022000,,0 days 00:00:37.344000,0 days 00:00:31.539000,,,,2018,16
SAI,2.0,0 days 00:01:44.804000,0 days 00:00:36.770000,0 days 00:00:36.282000,0 days 00:00:31.752000,SOFT,1.0,1.0,2018,16
SAI,3.0,0 days 00:01:43.522000,0 days 00:00:36.239000,0 days 00:00:36.346000,0 days 00:00:30.937000,SOFT,2.0,1.0,2018,16
SAI,4.0,0 days 00:01:43.098000,0 days 00:00:36.324000,0 days 00:00:35.759000,0 days 00:00:31.015000,SOFT,3.0,1.0,2018,16
SAI,5.0,0 days 00:01:44.666000,0 days 00:00:36.723000,0 days 00:00:36.176000,0 days 00:00:31.767000,SOFT,4.0,1.0,2018,16
SAI,6.0,0 days 00:01:44.703000,0 days 00:00:37.400000,0 days 00:00:36.027000,0 days 00:00:31.276000,SOFT,5.0,1.0,2018,16
SAI,7.0,0 days 00:01:43.279000,0 days 00:00:36.486000,0 days 00:00:35.819000,0 days 00:00:30.974000,SOFT,6.0,1.0,2018,16
SAI,8.0,0 days 00:01:43.521000,0 days 00:00:36.653000,0 days 00:00:35.757000,0 days 00:00:31.111000,SOFT,7.0,1.0,2018,16
SAI,9.0,0 days 00:01:43.237000,0 days 00:00:36.560000,0 days 00:00:35.809000,0 days 00:00:30.868000,SOFT,8.0,1.0,2018,16
SAI,10.0,0 days 00:01:43.064000,0 days 00:00:36.627000,0 days 00:00:35.592000,0 days 00:00:30.845000,SOFT,9.0,1.0,2018,16
SAI,11.0,0 days 00:01:42.785000,0 days 00:00:36.612000,0 days 00:00:35.553000,0 days 00:00:30.620000,SOFT,10.0,1.0,2018,16
SAI,12.0,0 days 00:01:42.924000,0 days 00:00:36.807000,0 days 00:00:35.535000,0 days 00:00:30.582000,SOFT,11.0,1.0,2018,16
SAI,13.0,0 days 00:01:43.021000,0 days 00:00:36.722000,0 days 00:00:35.529000,0 days 00:00:30.770000,SOFT,12.0,1.0,2018,16
SAI,14.0,0 days 00:01:44.774000,0 days 00:00:37.842000,0 days 00:00:35.936000,0 days 00:00:30.996000,SOFT,13.0,1.0,2018,16
SAI,15.0,0 days 00:01:42.993000,0 days 00:00:36.667000,0 days 00:00:35.469000,0 days 00:00:30.857000,SOFT,14.0,1.0,2018,16
SAI,16.0,0 days 00:01:42.514000,0 days 00:00:36.783000,0 days 00:00:35.277000,0 days 00:00:30.454000,SOFT,15.0,1.0,2018,16
SAI,17.0,0 days 00:01:42.313000,0 days 00:00:36.702000,0 days 00:00:35.213000,0 days 00:00:30.398000,SOFT,16.0,1.0,2018,16
SAI,18.0,0 days 00:01:46.216000,0 days 00:00:37.875000,0 days 00:00:36.513000,0 days 00:00:31.828000,SOFT,17.0,1.0,2018,16
SAI,19.0,0 days 00:01:42.342000,0 days 00:00:36.524000,0 days 00:00:35.251000,0 days 00:00:30.567000,SOFT,18.0,1.0,2018,16
SAI,20.0,0 days 00:01:42.279000,0 days 00:00:36.594000,0 days 00:00:35.415000,0 days 00:00:30.270000,SOFT,19.0,1.0,2018,16
SAI,21.0,0 days 00:01:41.880000,0 days 00:00:36.480000,0 days 00:00:35.007000,0 days 00:00:30.393000,SOFT,20.0,1.0,2018,16
SAI,22.0,0 days 00:01:41.867000,0 days 00:00:36.423000,0 days 00:00:35.007000,0 days 00:00:30.437000,SOFT,21.0,1.0,2018,16
SAI,23.0,0 days 00:01:41.688000,0 days 00:00:36.409000,0 days 00:00:35.083000,0 days 00:00:30.196000,SOFT,22.0,1.0,2018,16
SAI,24.0,0 days 00:01:42.066000,0 days 00:00:36.459000,0 days 00:00:35.175000,0 days 00:00:30.432000,SOFT,23.0,1.0,2018,16
SAI,25.0,0 days 00:01:44.787000,0 days 00:00:37.063000,0 days 00:00:36.711000,0 days 00:00:31.013000,SOFT,24.0,1.0,2018,16
SAI,26.0,0 days 00:01:41.989000,0 days 00:00:36.337000,0 days 00:00:35.143000,0 days 00:00:30.509000,SOFT,25.0,1.0,2018,16
SAI,27.0,0 days 00:01:41.873000,0 days 00:00:36.331000,0 days 00:00:35.174000,0 days 00:00:30.368000,SOFT,26.0,1.0,2018,16
SAI,28.0,0 days 00:01:41.428000,0 days 00:00:36.347000,0 days 00:00:34.988000,0 days 00:00:30.093000,SOFT,27.0,1.0,2018,16
SAI,29.0,0 days 00:01:41.320000,0 days 00:00:36.295000,0 days 00:00:34.908000,0 days 00:00:30.117000,SOFT,28.0,1.0,2018,16
SAI,30.0,0 days 00:01:41.475000,0 days 00:00:36.298000,0 days 00:00:34.934000,0 days 00:00:30.243000,SOFT,29.0,1.0,2018,16
SAI,31.0,0 days 00:01:41.126000,0 days 00:00:36.269000,0 days 00:00:34.906000,0 days 00:00:29.951000,SOFT,30.0,1.0,2018,16
SAI,32.0,0 days 00:01:45.840000,0 days 00:00:36.326000,0 days 00:00:34.928000,0 days 00:00:34.586000,SOFT,31.0,1.0,2018,16
SAI,33.0,0 days 00:02:03.528000,0 days 00:00:56.472000,0 days 00:00:35.049000,0 days 00:00:32.007000,ULTRASOFT,1.0,2.0,2018,16
SAI,34.0,0 days 00:01:41.522000,0 days 00:00:36.400000,0 days 00:00:34.930000,0 days 00:00:30.192000,ULTRASOFT,2.0,2.0,2018,16
SAI,35.0,0 days 00:01:39.731000,0 days 00:00:35.771000,0 days 00:00:34.452000,0 days 00:00:29.508000,ULTRASOFT,3.0,2.0,2018,16
SAI,36.0,0 days 00:01:40.509000,0 days 00:00:36.197000,0 days 00:00:34.716000,0 days 00:00:29.596000,ULTRASOFT,4.0,2.0,2018,16
SAI,37.0,0 days 00:01:40.903000,0 days 00:00:36.254000,0 days 00:00:34.667000,0 days 00:00:29.982000,ULTRASOFT,5.0,2.0,2018,16
SAI,38.0,0 days 00:01:41.297000,0 days 00:00:36.306000,0 days 00:00:34.847000,0 days 00:00:30.144000,ULTRASOFT,6.0,2.0,2018,16
SAI,39.0,0 days 00:01:41.988000,0 days 00:00:36.415000,0 days 00:00:35.034000,0 days 00:00:30.539000,ULTRASOFT,7.0,2.0,2018,16
SAI,40.0,0 days 00:01:42.782000,0 days 00:00:36.716000,0 days 00:00:35.259000,0 days 00:00:30.807000,ULTRASOFT,8.0,2.0,2018,16
SAI,41.0,0 days 00:01:42.264000,0 days 00:00:36.609000,0 days 00:00:35.245000,0 days 00:00:30.410000,ULTRASOFT,9.0,2.0,2018,16
SAI,42.0,0 days 00:01:41.497000,0 days 00:00:36.458000,0 days 00:00:35.032000,0 days 00:00:30.007000,ULTRASOFT,10.0,2.0,2018,16
SAI,43.0,0 days 00:01:42.795000,0 days 00:00:36.413000,0 days 00:00:36.220000,0 days 00:00:30.162000,ULTRASOFT,11.0,2.0,2018,16
SAI,44.0,0 days 00:01:40.627000,0 days 00:00:36.122000,0 days 00:00:34.725000,0 days 00:00:29.780000,ULTRASOFT,12.0,2.0,2018,16
SAI,45.0,0 days 00:01:40.514000,0 days 00:00:36.133000,0 days 00:00:34.564000,0 days 00:00:29.817000,ULTRASOFT,13.0,2.0,2018,16
SAI,46.0,0 days 00:01:40.542000,0 days 00:00:36.081000,0 days 00:00:34.636000,0 days 00:00:29.825000,ULTRASOFT,14.0,2.0,2018,16
SAI,47.0,0 days 00:01:40.665000,0 days 00:00:36.235000,0 days 00:00:34.663000,0 days 00:00:29.767000,ULTRASOFT,15.0,2.0,2018,16
SAI,48.0,0 days 00:01:40.557000,0 days 00:00:36.199000,0 days 00:00:34.605000,0 days 00:00:29.753000,ULTRASOFT,16.0,2.0,2018,16
SAI,49.0,0 days 00:01:42.651000,0 days 00:00:36.336000,0 days 00:00:35.958000,0 days 00:00:30.357000,ULTRASOFT,17.0,2.0,2018,16
SAI,50.0,0 days 00:01:42.251000,0 days 00:00:36.070000,0 days 00:00:34.738000,0 days 00:00:31.443000,ULTRASOFT,18.0,2.0,2018,16
SAI,51.0,0 days 00:01:45.229000,0 days 00:00:38.223000,0 days 00:00:35.817000,0 days 00:00:31.189000,ULTRASOFT,19.0,2.0,2018,16
SIR,1.0,0 days 00:01:53.321000,,0 days 00:00:39.377000,0 days 00:00:31.959000,,,,2018,16
SIR,2.0,0 days 00:01:44.593000,0 days 00:00:37.117000,0 days 00:00:36.340000,0 days 00:00:31.136000,ULTRASOFT,1.0,1.0,2018,16
SIR,3.0,0 days 00:01:45.160000,0 days 00:00:37.512000,0 days 00:00:36.616000,0 days 00:00:31.032000,ULTRASOFT,2.0,1.0,2018,16
SIR,4.0,0 days 00:01:44.247000,0 days 00:00:36.418000,0 days 00:00:36.427000,0 days 00:00:31.402000,ULTRASOFT,3.0,1.0,2018,16
SIR,5.0,0 days 00:01:44.576000,0 days 00:00:36.419000,0 days 00:00:36.359000,0 days 00:00:31.798000,ULTRASOFT,4.0,1.0,2018,16
SIR,6.0,0 days 00:01:45.775000,0 days 00:00:36.832000,0 days 00:00:36.706000,0 days 00:00:32.237000,ULTRASOFT,5.0,1.0,2018,16
SIR,7.0,0 days 00:01:48.276000,0 days 00:00:36.797000,0 days 00:00:36.869000,0 days 00:00:34.610000,ULTRASOFT,6.0,1.0,2018,16
SIR,8.0,0 days 00:01:47.737000,0 days 00:00:37.418000,0 days 00:00:37.336000,0 days 00:00:32.983000,ULTRASOFT,7.0,1.0,2018,16
SIR,9.0,0 days 00:01:47.205000,0 days 00:00:37.415000,0 days 00:00:37.042000,0 days 00:00:32.748000,ULTRASOFT,8.0,1.0,2018,16
SIR,10.0,0 days 00:01:51.949000,0 days 00:00:37.332000,0 days 00:00:37.317000,0 days 00:00:37.300000,ULTRASOFT,9.0,1.0,2018,16
SIR,11.0,0 days 00:02:03.408000,0 days 00:00:57.356000,0 days 00:00:35.804000,0 days 00:00:30.248000,SOFT,1.0,2.0,2018,16
SIR,12.0,0 days 00:01:41.925000,0 days 00:00:36.332000,0 days 00:00:35.265000,0 days 00:00:30.328000,SOFT,2.0,2.0,2018,16
SIR,13.0,0 days 00:01:42.184000,0 days 00:00:36.412000,0 days 00:00:35.560000,0 days 00:00:30.212000,SOFT,3.0,2.0,2018,16
SIR,14.0,0 days 00:01:41.800000,0 days 00:00:36.250000,0 days 00:00:35.254000,0 days 00:00:30.296000,SOFT,4.0,2.0,2018,16
SIR,15.0,0 days 00:01:41.987000,0 days 00:00:36.370000,0 days 00:00:35.302000,0 days 00:00:30.315000,SOFT,5.0,2.0,2018,16
SIR,16.0,0 days 00:01:41.723000,0 days 00:00:36.214000,0 days 00:00:35.277000,0 days 00:00:30.232000,SOFT,6.0,2.0,2018,16
SIR,17.0,0 days 00:01:41.589000,0 days 00:00:36.218000,0 days 00:00:35.229000,0 days 00:00:30.142000,SOFT,7.0,2.0,2018,16
SIR,18.0,0 days 00:01:41.651000,0 days 00:00:36.218000,0 days 00:00:35.063000,0 days 00:00:30.370000,SOFT,8.0,2.0,2018,16
SIR,19.0,0 days 00:01:41.768000,0 days 00:00:36.211000,0 days 00:00:35.190000,0 days 00:00:30.367000,SOFT,9.0,2.0,2018,16
SIR,20.0,0 days 00:01:41.820000,0 days 00:00:36.117000,0 days 00:00:35.409000,0 days 00:00:30.294000,SOFT,10.0,2.0,2018,16
SIR,21.0,0 days 00:01:45.832000,0 days 00:00:36.092000,0 days 00:00:35.777000,0 days 00:00:33.963000,SOFT,11.0,2.0,2018,16
SIR,22.0,0 days 00:01:43.592000,0 days 00:00:37.166000,0 days 00:00:35.881000,0 days 00:00:30.545000,SOFT,12.0,2.0,2018,16
SIR,23.0,0 days 00:01:41.950000,0 days 00:00:36.025000,0 days 00:00:35.406000,0 days 00:00:30.519000,SOFT,13.0,2.0,2018,16
SIR,24.0,0 days 00:01:42.781000,0 days 00:00:35.900000,0 days 00:00:35.685000,0 days 00:00:31.196000,SOFT,14.0,2.0,2018,16
SIR,25.0,0 days 00:01:41.483000,0 days 00:00:35.888000,0 days 00:00:35.243000,0 days 00:00:30.352000,SOFT,15.0,2.0,2018,16
SIR,26.0,0 days 00:01:41.584000,0 days 00:00:35.825000,0 days 00:00:35.308000,0 days 00:00:30.451000,SOFT,16.0,2.0,2018,16
SIR,27.0,0 days 00:01:43.118000,0 days 00:00:35.984000,0 days 00:00:35.964000,0 days 00:00:31.170000,SOFT,17.0,2.0,2018,16
SIR,28.0,0 days 00:01:40.791000,0 days 00:00:35.829000,0 days 00:00:35.013000,0 days 00:00:29.949000,SOFT,18.0,2.0,2018,16
SIR,29.0,0 days 00:01:40.909000,0 days 00:00:35.744000,0 days 00:00:34.930000,0 days 00:00:30.235000,SOFT,19.0,2.0,2018,16
SIR,30.0,0 days 00:01:41.205000,0 days 00:00:35.815000,0 days 00:00:35.203000,0 days 00:00:30.187000,SOFT,20.0,2.0,2018,16
SIR,31.0,0 days 00:01:40.623000,0 days 00:00:35.694000,0 days 00:00:34.869000,0 days 00:00:30.060000,SOFT,21.0,2.0,2018,16
SIR,32.0,0 days 00:01:41.197000,0 days 00:00:35.664000,0 days 00:00:35.362000,0 days 00:00:30.171000,SOFT,22.0,2.0,2018,16
SIR,33.0,0 days 00:01:41.929000,0 days 00:00:35.736000,0 days 00:00:34.999000,0 days 00:00:31.194000,SOFT,23.0,2.0,2018,16
SIR,34.0,0 days 00:01:40.755000,0 days 00:00:35.693000,0 days 00:00:35.014000,0 days 00:00:30.048000,SOFT,24.0,2.0,2018,16
SIR,35.0,0 days 00:01:40.810000,0 days 00:00:35.872000,0 days 00:00:35.060000,0 days 00:00:29.878000,SOFT,25.0,2.0,2018,16
SIR,36.0,0 days 00:01:40.294000,0 days 00:00:35.795000,0 days 00:00:34.717000,0 days 00:00:29.782000,SOFT,26.0,2.0,2018,16
SIR,37.0,0 days 00:01:40.041000,0 days 00:00:35.693000,0 days 00:00:34.613000,0 days 00:00:29.735000,SOFT,27.0,2.0,2018,16
SIR,38.0,0 days 00:01:40.515000,0 days 00:00:35.619000,0 days 00:00:34.898000,0 days 00:00:29.998000,SOFT,28.0,2.0,2018,16
SIR,39.0,0 days 00:01:40.225000,0 days 00:00:35.691000,0 days 00:00:34.654000,0 days 00:00:29.880000,SOFT,29.0,2.0,2018,16
SIR,40.0,0 days 00:01:40.435000,0 days 00:00:35.593000,0 days 00:00:34.822000,0 days 00:00:30.020000,SOFT,30.0,2.0,2018,16
SIR,41.0,0 days 00:01:40.277000,0 days 00:00:35.739000,0 days 00:00:34.656000,0 days 00:00:29.882000,SOFT,31.0,2.0,2018,16
SIR,42.0,0 days 00:01:41.941000,0 days 00:00:36.899000,0 days 00:00:35.061000,0 days 00:00:29.981000,SOFT,32.0,2.0,2018,16
SIR,43.0,0 days 00:01:39.838000,0 days 00:00:35.413000,0 days 00:00:34.491000,0 days 00:00:29.934000,SOFT,33.0,2.0,2018,16
SIR,44.0,0 days 00:01:40.533000,0 days 00:00:35.542000,0 days 00:00:34.858000,0 days 00:00:30.133000,SOFT,34.0,2.0,2018,16
SIR,45.0,0 days 00:01:40.462000,0 days 00:00:35.528000,0 days 00:00:34.806000,0 days 00:00:30.128000,SOFT,35.0,2.0,2018,16
SIR,46.0,0 days 00:01:40.326000,0 days 00:00:35.648000,0 days 00:00:34.737000,0 days 00:00:29.941000,SOFT,36.0,2.0,2018,16
SIR,47.0,0 days 00:01:41.076000,0 days 00:00:35.727000,0 days 00:00:34.762000,0 days 00:00:30.587000,SOFT,37.0,2.0,2018,16
SIR,48.0,0 days 00:01:41.699000,0 days 00:00:36.857000,0 days 00:00:34.899000,0 days 00:00:29.943000,SOFT,38.0,2.0,2018,16
SIR,49.0,0 days 00:01:40.861000,0 days 00:00:35.718000,0 days 00:00:34.879000,0 days 00:00:30.264000,SOFT,39.0,2.0,2018,16
SIR,50.0,0 days 00:01:42.614000,0 days 00:00:36.355000,0 days 00:00:35.171000,0 days 00:00:31.088000,SOFT,40.0,2.0,2018,16
SIR,51.0,0 days 00:01:44.037000,0 days 00:00:36.484000,0 days 00:00:36.783000,0 days 00:00:30.770000,SOFT,41.0,2.0,2018,16
GAS,1.0,0 days 00:01:55.680000,,0 days 00:00:39.879000,0 days 00:00:32.873000,,,,2018,16
GAS,2.0,0 days 00:01:45.883000,0 days 00:00:37.031000,0 days 00:00:37.148000,0 days 00:00:31.704000,SOFT,1.0,1.0,2018,16
