season,meeting_key,session_key,date,air_temperature,humidity,rainfall,track_temperature,wind_speed
2025,1262,9971,2025-06-01T12:14:22.014000+00:00,29.6,49.0,0,48.5,1.2
2025,1262,9971,2025-06-01T12:15:22.021000+00:00,29.5,50.0,0,48.5,1.9
2025,1262,9971,2025-06-01T12:16:22.018000+00:00,29.6,49.0,0,49.1,1.8
2025,1262,9971,2025-06-01T12:17:22.025000+00:00,29.5,49.0,0,48.7,1.6
2025,1262,9971,2025-06-01T12:18:22.057000+00:00,29.5,49.0,0,49.4,1.2
2025,1262,9971,2025-06-01T12:19:22.050000+00:00,29.5,49.0,0,49.4,0.8
2025,1262,9971,2025-06-01T12:20:22.068000+00:00,29.6,48.0,0,49.4,1.4
2025,1262,9971,2025-06-01T12:21:22.072000+00:00,29.6,48.0,0,48.6,1.3
2025,1262,9971,2025-06-01T12:22:22.094000+00:00,29.5,48.0,0,48.3,1.6
2025,1262,9971,2025-06-01T12:23:22.092000+00:00,29.4,49.0,0,48.3,1.5
2025,1262,9971,2025-06-01T12:24:22.096000+00:00,29.3,49.0,0,48.7,1.1
2025,1262,9971,2025-06-01T12:25:22.106000+00:00,29.3,49.0,0,49.4,1.1
2025,1262,9971,2025-06-01T12:26:22.091000+00:00,29.2,49.0,0,49.4,0.8
2025,1262,9971,2025-06-01T12:27:22.087000+00:00,29.3,48.0,0,49.6,1.3
2025,1262,9971,2025-06-01T12:28:22.088000+00:00,29.3,48.0,0,48.9,1.5
2025,1262,9971,2025-06-01T12:29:22.096000+00:00,29.4,48.0,0,49.4,0.9
2025,1262,9971,2025-06-01T12:30:22.091000+00:00,29.5,48.0,0,49.4,1.1
2025,1262,9971,2025-06-01T12:31:22.096000+00:00,29.5,48.0,0,49.7,1.3
2025,1262,9971,2025-06-01T12:32:22.087000+00:00,29.5,49.0,0,49.2,1.1
2025,1262,9971,2025-06-01T12:33:22.097000+00:00,29.5,49.0,0,49.3,1.4
2025,1262,9971,2025-06-01T12:34:22.094000+00:00,29.6,49.0,0,49.3,2.5
2025,1262,9971,2025-06-01T12:35:22.120000+00:00,29.4,50.0,0,49.2,1.8
2025,1262,9971,2025-06-01T12:36:22.105000+00:00,29.2,51.0,0,48.8,1.7
2025,1262,9971,2025-06-01T12:37:22.100000+00:00,29.2,52.0,0,49.1,0.7
2025,1262,9971,2025-06-01T12:38:22.114000+00:00,29.1,51.0,0,50.3,1.4
2025,1262,9971,2025-06-01T12:39:22.116000+00:00,29.3,50.0,0,50.4,1.5
2025,1262,9971,2025-06-01T12:40:22.095000+00:00,29.3,51.0,0,50.3,1.1
2025,1262,9971,2025-06-01T12:41:22.115000+00:00,29.4,50.0,0,50.1,1.9
2025,1262,9971,2025-06-01T12:42:22.116000+00:00,29.4,51.0,0,48.8,1.1
2025,1262,9971,2025-06-01T12:43:22.102000+00:00,29.3,52.0,0,48.8,2.8
2025,1262,9971,2025-06-01T12:44:22.108000+00:00,29.3,52.0,0,49.4,1.4
2025,1262,9971,2025-06-01T12:45:22.118000+00:00,29.1,51.0,0,49.4,1.5
2025,1262,9971,2025-06-01T12:46:22.117000+00:00,29.1,51.0,0,49.6,1.4
2025,1262,9971,2025-06-01T12:47:22.119000+00:00,29.1,51.0,0,49.1,1.3
2025,1262,9971,2025-06-01T12:48:22.108000+00:00,29.1,51.0,0,49.4,1.7
2025,1262,9971,2025-06-01T12:49:22.107000+00:00,29.2,51.0,0,49.5,1.3
2025,1262,9971,2025-06-01T12:50:22.122000+00:00,29.4,50.0,0,49.5,2.2
2025,1262,9971,2025-06-01T12:51:22.121000+00:00,29.5,51.0,0,49.5,0.9
2025,1262,9971,2025-06-01T12:52:22.118000+00:00,29.5,50.0,0,49.7,1.3
2025,1262,9971,2025-06-01T12:53:22.133000+00:00,29.4,50.0,0,50.2,1.4
2025,1262,9971,2025-06-01T12:54:22.115000+00:00,29.5,50.0,0,49.7,1.2
2025,1262,9971,2025-06-01T12:55:22.118000+00:00,29.6,50.0,0,50.3,1.5
2025,1262,9971,2025-06-01T12:56:22.132000+00:00,29.6,50.0,0,50.3,1.1
2025,1262,9971,2025-06-01T12:57:22.131000+00:00,29.6,50.0,0,50.3,1.5
2025,1262,9971,2025-06-01T12:58:22.140000+00:00,29.6,50.0,0,50.4,0.9
2025,1262,9971,2025-06-01T12:59:22.174000+00:00,29.6,50.0,0,50.4,1.1
2025,1262,9971,2025-06-01T13:00:22.171000+00:00,29.6,49.0,0,49.7,1.0
2025,1262,9971,2025-06-01T13:01:22.172000+00:00,29.8,50.0,0,49.4,1.1
2025,1262,9971,2025-06-01T13:02:22.180000+00:00,29.7,50.0,0,49.4,1.0
2025,1262,9971,2025-06-01T13:03:22.191000+00:00,29.6,51.0,0,49.5,2.0
2025,1262,9971,2025-06-01T13:04:22.245000+00:00,29.5,51.0,0,49.4,1.0
2025,1262,9971,2025-06-01T13:05:22.175000+00:00,29.6,51.0,0,49.4,1.2
2025,1262,9971,2025-06-01T13:06:22.166000+00:00,29.5,52.0,0,49.0,1.1
2025,1262,9971,2025-06-01T13:07:22.227000+00:00,29.4,53.0,0,49.4,2.6
2025,1262,9971,2025-06-01T13:08:22.228000+00:00,29.4,54.0,0,49.4,1.8
2025,1262,9971,2025-06-01T13:09:22.179000+00:00,29.3,53.0,0,49.9,1.8
2025,1262,9971,2025-06-01T13:10:22.246000+00:00,29.3,52.0,0,48.9,1.8
2025,1262,9971,2025-06-01T13:11:22.163000+00:00,29.2,53.0,0,48.2,2.0
2025,1262,9971,2025-06-01T13:12:22.176000+00:00,29.1,54.0,0,49.1,1.5
2025,1262,9971,2025-06-01T13:13:22.237000+00:00,29.0,54.0,0,49.4,1.9
2025,1262,9971,2025-06-01T13:14:22.233000+00:00,28.9,54.0,0,49.4,2.8
2025,1262,9971,2025-06-01T13:15:22.242000+00:00,28.9,56.0,0,49.1,2.5
2025,1262,9971,2025-06-01T13:16:22.239000+00:00,28.9,56.0,0,49.1,2.0
2025,1262,9971,2025-06-01T13:17:22.231000+00:00,29.0,55.0,0,49.1,2.5
2025,1262,9971,2025-06-01T13:18:22.225000+00:00,29.0,55.0,0,49.1,1.1
2025,1262,9971,2025-06-01T13:19:22.246000+00:00,29.1,55.0,0,49.6,3.5
2025,1262,9971,2025-06-01T13:20:22.244000+00:00,29.3,55.0,0,49.6,2.1
2025,1262,9971,2025-06-01T13:21:22.268000+00:00,29.3,55.0,0,49.0,2.7
2025,1262,9971,2025-06-01T13:22:22.257000+00:00,29.2,56.0,0,49.0,1.9
2025,1262,9971,2025-06-01T13:23:22.256000+00:00,29.2,55.0,0,49.1,2.1
2025,1262,9971,2025-06-01T13:24:22.263000+00:00,29.3,55.0,0,49.1,2.2
2025,1262,9971,2025-06-01T13:25:22.272000+00:00,29.3,56.0,0,49.2,1.4
2025,1262,9971,2025-06-01T13:26:22.259000+00:00,29.4,56.0,0,49.4,1.2
2025,1262,9971,2025-06-01T13:27:22.267000+00:00,29.3,55.0,0,48.7,1.9
2025,1262,9971,2025-06-01T13:28:22.276000+00:00,29.3,55.0,0,48.4,2.5
2025,1262,9971,2025-06-01T13:29:22.266000+00:00,29.2,56.0,0,47.2,2.3
2025,1262,9971,2025-06-01T13:30:22.285000+00:00,29.1,57.0,0,47.0,1.8
2025,1262,9971,2025-06-01T13:31:22.285000+00:00,29.0,57.0,0,47.0,1.2
2025,1262,9971,2025-06-01T13:32:22.367000+00:00,29.0,57.0,0,47.4,1.5
2025,1262,9971,2025-06-01T13:33:22.323000+00:00,28.8,56.0,0,47.5,1.1
2025,1262,9971,2025-06-01T13:34:22.334000+00:00,28.7,56.0,0,47.9,1.2
2025,1262,9971,2025-06-01T13:35:22.359000+00:00,28.8,56.0,0,47.9,1.3
2025,1262,9971,2025-06-01T13:36:22.360000+00:00,28.9,56.0,0,48.6,0.7
2025,1262,9971,2025-06-01T13:37:22.375000+00:00,29.0,56.0,0,49.2,1.5
2025,1262,9971,2025-06-01T13:38:22.365000+00:00,29.0,55.0,0,48.7,1.3
2025,1262,9971,2025-06-01T13:39:22.384000+00:00,29.1,57.0,0,48.5,1.4
2025,1262,9971,2025-06-01T13:40:22.396000+00:00,29.1,57.0,0,48.7,2.7
2025,1262,9971,2025-06-01T13:41:22.380000+00:00,29.1,57.0,0,48.3,2.5
2025,1262,9971,2025-06-01T13:42:22.403000+00:00,29.1,57.0,0,47.9,1.8
2025,1262,9971,2025-06-01T13:43:22.404000+00:00,29.0,58.0,0,47.9,1.9
2025,1262,9971,2025-06-01T13:44:22.408000+00:00,29.0,58.0,0,47.9,1.4
2025,1262,9971,2025-06-01T13:45:22.410000+00:00,28.9,58.0,0,47.9,2.5
2025,1262,9971,2025-06-01T13:46:22.399000+00:00,28.9,59.0,0,47.7,2.6
2025,1262,9971,2025-06-01T13:47:22.401000+00:00,29.0,59.0,0,48.0,2.4
2025,1262,9971,2025-06-01T13:48:22.404000+00:00,29.0,59.0,0,48.6,2.5
2025,1262,9971,2025-06-01T13:49:22.405000+00:00,28.9,58.0,0,48.1,2.1
2025,1262,9971,2025-06-01T13:50:22.416000+00:00,28.7,59.0,0,47.7,2.2
2025,1262,9971,2025-06-01T13:51:22.400000+00:00,28.6,58.0,0,49.0,2.1
2025,1262,9971,2025-06-01T13:52:22.457000+00:00,28.6,59.0,0,47.6,1.4
2025,1262,9971,2025-06-01T13:53:22.405000+00:00,28.6,59.0,0,47.1,1.7
2025,1262,9971,2025-06-01T13:54:22.408000+00:00,28.5,59.0,0,46.9,1.3
2025,1262,9971,2025-06-01T13:55:22.421000+00:00,28.3,60.0,0,47.1,2.3
2025,1262,9971,2025-06-01T13:56:22.406000+00:00,28.1,60.0,0,46.7,2.5
2025,1262,9971,2025-06-01T13:57:22.407000+00:00,28.2,60.0,0,47.0,2.8
2025,1262,9971,2025-06-01T13:58:22.425000+00:00,28.3,60.0,0,47.5,1.3
2025,1262,9971,2025-06-01T13:59:22.409000+00:00,28.3,60.0,0,47.0,2.2
2025,1262,9971,2025-06-01T14:00:22.401000+00:00,28.2,60.0,0,46.9,2.8
2025,1262,9971,2025-06-01T14:01:22.401000+00:00,28.3,61.0,0,46.9,2.6
2025,1262,9971,2025-06-01T14:02:22.419000+00:00,28.3,61.0,0,46.8,2.5
2025,1262,9971,2025-06-01T14:03:22.425000+00:00,28.4,61.0,0,46.8,2.0
2025,1262,9971,2025-06-01T14:04:22.431000+00:00,28.4,61.0,0,47.4,2.0
2025,1262,9971,2025-06-01T14:05:22.414000+00:00,28.4,62.0,0,47.5,1.3
2025,1262,9971,2025-06-01T14:06:22.422000+00:00,28.3,61.0,0,47.5,1.5
2025,1262,9971,2025-06-01T14:07:22.460000+00:00,28.2,61.0,0,48.0,1.3
2025,1262,9971,2025-06-01T14:08:22.464000+00:00,28.2,61.0,0,48.2,1.1
2025,1262,9971,2025-06-01T14:09:22.467000+00:00,28.3,61.0,0,48.5,2.1
2025,1262,9971,2025-06-01T14:10:22.461000+00:00,28.3,60.0,0,48.0,1.5
2025,1262,9971,2025-06-01T14:11:22.476000+00:00,28.5,59.0,0,48.5,2.5
2025,1262,9971,2025-06-01T14:12:22.472000+00:00,28.6,60.0,0,48.5,1.8
2025,1262,9971,2025-06-01T14:13:22.478000+00:00,28.6,60.0,0,47.5,1.4
2025,1262,9971,2025-06-01T14:14:22.492000+00:00,28.6,59.0,0,47.5,2.2
2025,1262,9971,2025-06-01T14:15:22.479000+00:00,28.6,60.0,0,47.0,2.2
2025,1262,9971,2025-06-01T14:16:22.471000+00:00,28.6,60.0,0,47.7,2.1
2025,1262,9971,2025-06-01T14:17:22.474000+00:00,28.6,60.0,0,47.7,1.5
2025,1262,9971,2025-06-01T14:18:22.481000+00:00,28.7,60.0,0,47.9,1.6
2025,1262,9971,2025-06-01T14:19:22.468000+00:00,28.7,60.0,0,47.9,2.4
2025,1262,9971,2025-06-01T14:20:22.490000+00:00,28.7,60.0,0,47.6,1.1
2025,1262,9971,2025-06-01T14:21:22.472000+00:00,28.7,59.0,0,47.4,1.4
2025,1262,9971,2025-06-01T14:22:22.482000+00:00,28.7,60.0,0,47.5,1.8
2025,1262,9971,2025-06-01T14:23:22.476000+00:00,28.8,60.0,0,47.6,0.9
2025,1262,9971,2025-06-01T14:24:22.484000+00:00,28.9,60.0,0,48.1,0.6
2025,1262,9971,2025-06-01T14:25:22.512000+00:00,28.9,59.0,0,47.8,0.8
2025,1262,9971,2025-06-01T14:26:22.527000+00:00,28.8,60.0,0,48.9,0.8
2025,1262,9971,2025-06-01T14:27:22.551000+00:00,28.9,58.0,0,48.9,1.9
2025,1262,9971,2025-06-01T14:28:22.552000+00:00,28.9,59.0,0,47.5,1.3
2025,1262,9971,2025-06-01T14:29:22.563000+00:00,28.9,59.0,0,47.5,2.3
2025,1262,9971,2025-06-01T14:30:22.564000+00:00,29.0,59.0,0,46.5,2.0
2025,1262,9971,2025-06-01T14:31:22.573000+00:00,29.0,60.0,0,46.5,1.4
2025,1262,9971,2025-06-01T14:32:22.574000+00:00,29.0,60.0,0,47.3,1.5
2025,1262,9971,2025-06-01T14:33:22.592000+00:00,29.0,60.0,0,46.9,1.6
2025,1262,9971,2025-06-01T14:34:22.597000+00:00,29.2,60.0,0,47.4,1.3
2025,1262,9971,2025-06-01T14:35:22.607000+00:00,29.3,61.0,0,46.9,1.1
2025,1262,9971,2025-06-01T14:36:22.611000+00:00,29.5,59.0,0,47.5,0.8
2025,1262,9971,2025-06-01T14:37:22.624000+00:00,29.6,59.0,0,47.6,1.0
2025,1262,9971,2025-06-01T14:38:22.625000+00:00,29.5,58.0,0,47.4,1.4
2025,1263,9963,2025-06-15T17:05:39.507000+00:00,23.0,28.0,0,47.1,1.3
2025,1263,9963,2025-06-15T17:06:39.508000+00:00,23.0,28.0,0,47.0,0.7
2025,1263,9963,2025-06-15T17:07:39.508000+00:00,23.0,28.0,0,47.0,0.7
2025,1263,9963,2025-06-15T17:08:39.509000+00:00,23.0,27.0,0,47.3,0.8
2025,1263,9963,2025-06-15T17:09:39.509000+00:00,23.1,28.0,0,47.0,1.0
2025,1263,9963,2025-06-15T17:10:39.510000+00:00,23.1,28.0,0,47.3,1.2
2025,1263,9963,2025-06-15T17:11:39.526000+00:00,23.1,30.0,0,47.3,0.5
2025,1263,9963,2025-06-15T17:12:39.526000+00:00,23.3,29.0,0,47.1,0.8
2025,1263,9963,2025-06-15T17:13:39.527000+00:00,23.3,26.0,0,48.0,1.1
2025,1263,9963,2025-06-15T17:14:39.543000+00:00,23.4,26.0,0,48.0,1.2
2025,1263,9963,2025-06-15T17:15:39.575000+00:00,23.4,26.0,0,47.9,1.2
2025,1263,9963,2025-06-15T17:16:39.585000+00:00,23.3,26.0,0,47.9,1.2
2025,1263,9963,2025-06-15T17:17:39.591000+00:00,23.3,25.0,0,48.3,1.5
2025,1263,9963,2025-06-15T17:18:39.607000+00:00,23.3,25.0,0,48.1,1.1
2025,1263,9963,2025-06-15T17:19:39.611000+00:00,23.3,25.0,0,48.0,1.5
2025,1263,9963,2025-06-15T17:20:39.627000+00:00,23.2,26.0,0,47.8,0.4
2025,1263,9963,2025-06-15T17:21:39.612000+00:00,23.2,25.0,0,47.9,0.7
2025,1263,9963,2025-06-15T17:22:39.628000+00:00,23.1,25.0,0,48.0,0.6
2025,1263,9963,2025-06-15T17:23:39.609000+00:00,23.2,26.0,0,48.0,0.7
2025,1263,9963,2025-06-15T17:24:39.625000+00:00,23.1,26.0,0,48.4,1.0
2025,1263,9963,2025-06-15T17:25:39.641000+00:00,23.1,28.0,0,48.0,1.2
2025,1263,9963,2025-06-15T17:26:39.657000+00:00,23.1,32.0,0,47.5,0.5
2025,1263,9963,2025-06-15T17:27:39.646000+00:00,23.3,30.0,0,47.5,0.6
2025,1263,9963,2025-06-15T17:28:39.662000+00:00,23.3,32.0,0,48.2,0.0
2025,1263,9963,2025-06-15T17:29:39.678000+00:00,23.2,30.0,0,47.9,0.0
2025,1263,9963,2025-06-15T17:30:39.647000+00:00,23.3,30.0,0,48.0,0.3
2025,1263,9963,2025-06-15T17:31:39.647000+00:00,23.3,29.0,0,47.9,0.8
2025,1263,9963,2025-06-15T17:32:39.669000+00:00,23.3,29.0,0,47.9,1.1
2025,1263,9963,2025-06-15T17:33:39.655000+00:00,23.3,30.0,0,47.9,1.1
2025,1263,9963,2025-06-15T17:34:39.655000+00:00,23.1,30.0,0,48.0,1.4
2025,1263,9963,2025-06-15T17:35:39.656000+00:00,23.1,31.0,0,48.0,2.0
2025,1263,9963,2025-06-15T17:36:39.656000+00:00,22.8,31.0,0,48.2,0.7
2025,1263,9963,2025-06-15T17:37:39.657000+00:00,22.8,31.0,0,48.2,1.2
2025,1263,9963,2025-06-15T17:38:39.655000+00:00,22.8,32.0,0,48.1,1.0
2025,1263,9963,2025-06-15T17:39:39.664000+00:00,22.9,34.0,0,48.4,1.5
2025,1263,9963,2025-06-15T17:40:39.664000+00:00,22.8,33.0,0,48.4,1.9
2025,1263,9963,2025-06-15T17:41:39.649000+00:00,22.8,34.0,0,48.7,1.8
2025,1263,9963,2025-06-15T17:42:39.649000+00:00,22.8,31.0,0,49.0,2.2
2025,1263,9963,2025-06-15T17:43:39.666000+00:00,22.8,33.0,0,49.1,1.6
2025,1263,9963,2025-06-15T17:44:39.651000+00:00,22.8,33.0,0,49.3,0.6
2025,1263,9963,2025-06-15T17:45:39.651000+00:00,23.0,33.0,0,49.3,1.0
2025,1263,9963,2025-06-15T17:46:39.664000+00:00,23.0,32.0,0,48.9,0.8
2025,1263,9963,2025-06-15T17:47:39.665000+00:00,23.0,31.0,0,48.7,0.8
2025,1263,9963,2025-06-15T17:48:39.665000+00:00,23.0,31.0,0,48.7,0.7
2025,1263,9963,2025-06-15T17:49:39.666000+00:00,23.1,30.0,0,48.7,0.4
2025,1263,9963,2025-06-15T17:50:39.666000+00:00,23.2,31.0,0,48.7,0.6
2025,1263,9963,2025-06-15T17:51:39.667000+00:00,23.0,31.0,0,48.9,0.6
2025,1263,9963,2025-06-15T17:52:39.683000+00:00,23.0,30.0,0,49.3,0.7
2025,1263,9963,2025-06-15T17:53:39.668000+00:00,23.0,29.0,0,49.3,1.4
2025,1263,9963,2025-06-15T17:54:39.668000+00:00,23.0,28.0,0,50.0,1.8
2025,1263,9963,2025-06-15T17:55:39.669000+00:00,23.0,28.0,0,49.5,1.0
2025,1263,9963,2025-06-15T17:56:39.669000+00:00,23.0,29.0,0,49.5,1.0
2025,1263,9963,2025-06-15T17:57:39.685000+00:00,23.0,29.0,0,49.4,1.2
2025,1263,9963,2025-06-15T17:58:39.676000+00:00,23.0,29.0,0,49.8,1.4
2025,1263,9963,2025-06-15T17:59:39.676000+00:00,23.1,29.0,0,49.9,1.3
2025,1263,9963,2025-06-15T18:00:39.661000+00:00,23.4,29.0,0,49.7,1.0
2025,1263,9963,2025-06-15T18:01:39.683000+00:00,23.4,29.0,0,49.6,1.0
2025,1263,9963,2025-06-15T18:02:39.682000+00:00,23.3,30.0,0,49.6,0.6
2025,1263,9963,2025-06-15T18:03:39.682000+00:00,23.3,30.0,0,49.7,0.7
2025,1263,9963,2025-06-15T18:04:39.667000+00:00,23.4,30.0,0,50.0,0.5
2025,1263,9963,2025-06-15T18:05:39.667000+00:00,23.6,29.0,0,50.1,1.0
2025,1263,9963,2025-06-15T18:06:39.668000+00:00,23.6,29.0,0,50.2,0.9
2025,1263,9963,2025-06-15T18:07:39.681000+00:00,23.6,29.0,0,50.2,1.6
2025,1263,9963,2025-06-15T18:08:39.681000+00:00,23.7,28.0,0,50.3,1.4
2025,1263,9963,2025-06-15T18:09:39.682000+00:00,23.9,28.0,0,50.1,0.8
2025,1263,9963,2025-06-15T18:10:39.682000+00:00,24.0,27.0,0,50.0,0.8
2025,1263,9963,2025-06-15T18:11:39.683000+00:00,24.0,27.0,0,49.9,1.3
2025,1263,9963,2025-06-15T18:12:39.683000+00:00,23.9,26.0,0,49.9,2.2
2025,1263,9963,2025-06-15T18:13:39.684000+00:00,23.8,26.0,0,49.9,2.9
2025,1263,9963,2025-06-15T18:14:39.684000+00:00,23.6,26.0,0,49.9,2.9
2025,1263,9963,2025-06-15T18:15:39.685000+00:00,23.8,26.0,0,50.4,1.1
2025,1263,9963,2025-06-15T18:16:39.676000+00:00,23.8,27.0,0,50.3,1.5
2025,1263,9963,2025-06-15T18:17:39.676000+00:00,23.7,26.0,0,50.2,2.0
2025,1263,9963,2025-06-15T18:18:39.685000+00:00,23.8,27.0,0,50.1,1.6
2025,1263,9963,2025-06-15T18:19:39.693000+00:00,23.8,26.0,0,50.1,1.6
2025,1263,9963,2025-06-15T18:20:39.678000+00:00,23.7,26.0,0,50.1,1.9
2025,1263,9963,2025-06-15T18:21:39.694000+00:00,23.8,29.0,0,50.0,0.9
2025,1263,9963,2025-06-15T18:22:39.682000+00:00,23.8,29.0,0,50.0,0.9
2025,1263,9963,2025-06-15T18:23:39.682000+00:00,23.9,27.0,0,49.8,1.1
2025,1263,9963,2025-06-15T18:24:39.698000+00:00,23.8,27.0,0,49.8,1.1
2025,1263,9963,2025-06-15T18:25:39.683000+00:00,23.7,29.0,0,50.0,1.9
2025,1263,9963,2025-06-15T18:26:39.684000+00:00,23.8,28.0,0,50.2,0.8
2025,1263,9963,2025-06-15T18:27:39.684000+00:00,23.8,27.0,0,49.9,1.3
2025,1263,9963,2025-06-15T18:28:39.685000+00:00,23.8,28.0,0,49.7,1.1
2025,1263,9963,2025-06-15T18:29:39.702000+00:00,23.9,27.0,0,49.7,0.5
2025,1263,9963,2025-06-15T18:30:39.720000+00:00,24.0,29.0,0,49.4,0.8
2025,1263,9963,2025-06-15T18:31:39.699000+00:00,24.0,29.0,0,49.4,0.8
2025,1263,9963,2025-06-15T18:32:39.699000+00:00,24.0,28.0,0,49.4,1.1
2025,1263,9963,2025-06-15T18:33:39.700000+00:00,23.9,30.0,0,49.6,1.1
2025,1263,9963,2025-06-15T18:34:39.697000+00:00,24.0,29.0,0,49.6,0.9
2025,1263,9963,2025-06-15T18:35:39.695000+00:00,24.1,30.0,0,49.7,2.0
2025,1263,9963,2025-06-15T18:36:39.695000+00:00,24.1,29.0,0,49.9,0.7
2025,1263,9963,2025-06-15T18:37:39.696000+00:00,24.3,29.0,0,49.8,0.7
2025,1263,9963,2025-06-15T18:38:39.705000+00:00,24.3,29.0,0,49.9,0.8
2025,1263,9963,2025-06-15T18:39:39.709000+00:00,24.4,28.0,0,50.0,0.8
2025,1263,9963,2025-06-15T18:40:39.728000+00:00,24.4,29.0,0,49.8,0.7
2025,1263,9963,2025-06-15T18:41:39.745000+00:00,24.5,29.0,0,49.6,0.8
2025,1263,9963,2025-06-15T18:42:39.749000+00:00,24.5,29.0,0,49.7,1.1
2025,1263,9963,2025-06-15T18:43:39.761000+00:00,24.5,29.0,0,49.8,0.7
2025,1263,9963,2025-06-15T18:44:39.762000+00:00,24.6,28.0,0,49.7,0.8
2025,1263,9963,2025-06-15T18:45:39.793000+00:00,24.6,28.0,0,49.7,0.6
2025,1263,9963,2025-06-15T18:46:39.787000+00:00,24.6,28.0,0,49.8,0.5
2025,1263,9963,2025-06-15T18:47:39.803000+00:00,24.6,29.0,0,49.8,1.1
2025,1263,9963,2025-06-15T18:48:39.795000+00:00,24.5,28.0,0,50.1,0.9
2025,1263,9963,2025-06-15T18:49:39.795000+00:00,24.5,28.0,0,49.9,0.9
2025,1263,9963,2025-06-15T18:50:39.811000+00:00,24.6,27.0,0,49.9,0.8
2025,1263,9963,2025-06-15T18:51:39.827000+00:00,24.7,28.0,0,49.8,0.7
2025,1263,9963,2025-06-15T18:52:39.843000+00:00,24.7,27.0,0,49.9,1.5
2025,1263,9963,2025-06-15T18:53:39.828000+00:00,24.7,28.0,0,50.0,1.4
2025,1263,9963,2025-06-15T18:54:39.841000+00:00,24.6,28.0,0,50.3,2.0
2025,1263,9963,2025-06-15T18:55:39.842000+00:00,24.6,28.0,0,50.3,1.4
2025,1263,9963,2025-06-15T18:56:39.858000+00:00,24.6,28.0,0,49.9,1.2
2025,1263,9963,2025-06-15T18:57:39.874000+00:00,24.8,27.0,0,49.9,1.6
2025,1263,9963,2025-06-15T18:58:39.875000+00:00,25.1,28.0,0,50.2,1.1
2025,1263,9963,2025-06-15T18:59:39.862000+00:00,25.2,27.0,0,49.8,0.8
2025,1263,9963,2025-06-15T19:00:39.894000+00:00,25.2,29.0,0,49.8,1.0
2025,1263,9963,2025-06-15T19:01:39.891000+00:00,25.1,30.0,0,49.6,1.5
2025,1263,9963,2025-06-15T19:02:39.883000+00:00,25.0,28.0,0,49.9,0.7
2025,1263,9963,2025-06-15T19:03:39.883000+00:00,24.9,27.0,0,49.9,0.9
2025,1263,9963,2025-06-15T19:04:39.884000+00:00,25.0,27.0,0,49.9,0.9
2025,1263,9963,2025-06-15T19:05:39.900000+00:00,25.0,27.0,0,50.0,1.0
2025,1263,9963,2025-06-15T19:06:39.884000+00:00,25.1,28.0,0,50.0,0.9
2025,1263,9963,2025-06-15T19:07:39.901000+00:00,25.1,28.0,0,49.8,1.0
2025,1263,9963,2025-06-15T19:08:39.904000+00:00,25.1,28.0,0,49.8,0.8
2025,1263,9963,2025-06-15T19:09:39.920000+00:00,25.1,27.0,0,49.3,1.1
2025,1263,9963,2025-06-15T19:10:39.952000+00:00,25.1,29.0,0,49.3,0.9
2025,1263,9963,2025-06-15T19:11:39.937000+00:00,25.2,29.0,0,49.9,0.6
2025,1263,9963,2025-06-15T19:12:39.937000+00:00,25.3,27.0,0,49.6,1.1
2025,1263,9963,2025-06-15T19:13:39.953000+00:00,25.4,29.0,0,49.7,1.1
2025,1263,9963,2025-06-15T19:14:39.954000+00:00,25.6,27.0,0,49.7,0.5
2025,1263,9963,2025-06-15T19:15:39.970000+00:00,25.6,27.0,0,49.8,0.5
2025,1263,9963,2025-06-15T19:16:39.980000+00:00,25.5,26.0,0,49.2,0.9
2025,1263,9963,2025-06-15T19:17:39.980000+00:00,25.4,26.0,0,49.2,0.7
2025,1263,9963,2025-06-15T19:18:39.981000+00:00,25.2,27.0,0,49.4,1.1
2025,1263,9963,2025-06-15T19:19:39.982000+00:00,25.1,27.0,0,49.4,0.6
2025,1263,9963,2025-06-15T19:20:39.982000+00:00,25.0,27.0,0,49.5,1.1
2025,1263,9963,2025-06-15T19:21:39.983000+00:00,24.9,27.0,0,49.5,1.3
2025,1263,9963,2025-06-15T19:22:39.983000+00:00,25.0,27.0,0,49.5,0.8
2025,1263,9963,2025-06-15T19:23:39.984000+00:00,25.1,26.0,0,49.6,1.0
2025,1263,9963,2025-06-15T19:24:39.984000+00:00,25.1,27.0,0,49.6,0.8
2025,1263,9963,2025-06-15T19:25:39.985000+00:00,25.1,27.0,0,49.7,1.0
2025,1263,9963,2025-06-15T19:26:39.988000+00:00,25.1,27.0,0,49.4,0.8
2025,1263,9963,2025-06-15T19:27:39.982000+00:00,25.2,27.0,0,49.7,0.7
2025,1263,9963,2025-06-15T19:28:39.982000+00:00,25.3,27.0,0,49.5,0.9
2025,1263,9963,2025-06-15T19:29:39.992000+00:00,25.1,27.0,0,49.5,0.6
2025,1263,9963,2025-06-15T19:30:39.996000+00:00,25.1,27.0,0,49.3,0.6
2025,1263,9963,2025-06-15T19:31:40.025000+00:00,25.2,26.0,0,49.6,0.8
2025,1263,9963,2025-06-15T19:32:40.010000+00:00,25.4,25.0,0,49.6,0.6
2025,1263,9963,2025-06-15T19:33:40.010000+00:00,25.3,25.0,0,49.5,0.6
2025,1263,9963,2025-06-15T19:34:40.010000+00:00,25.1,26.0,0,49.4,0.4
2025,1263,9963,2025-06-15T19:35:40.027000+00:00,25.1,26.0,0,49.5,1.0
2025,1263,9963,2025-06-15T19:36:40.027000+00:00,24.8,25.0,0,49.6,1.7
