AirTemp,Humidity,Rainfall,TrackTemp,WindSpeed,season,round
26.6,20.0,False,32.0,2.1,2025,2
26.6,21.0,False,31.9,2.2,2025,2
26.6,21.0,False,31.8,2.5,2025,2
26.5,21.0,False,31.7,2.1,2025,2
26.5,21.0,False,31.7,2.1,2025,2
26.5,21.0,False,31.7,1.7,2025,2
26.6,21.0,False,31.6,1.1,2025,2
26.6,21.0,False,31.6,1.0,2025,2
26.5,21.0,False,31.6,0.9,2025,2
26.6,21.0,False,31.5,0.7,2025,2
26.6,21.0,False,31.4,1.3,2025,2
26.6,21.0,False,31.3,1.5,2025,2
26.5,21.0,False,31.3,1.0,2025,2
26.5,21.0,False,31.2,0.6,2025,2
26.5,21.0,False,31.2,1.2,2025,2
26.6,21.0,False,31.2,1.9,2025,2
26.5,21.0,False,31.0,1.8,2025,2
26.5,21.0,False,30.8,1.5,2025,2
26.5,21.0,False,30.7,2.6,2025,2
26.5,22.0,False,30.7,1.1,2025,2
26.4,22.0,False,30.7,1.0,2025,2
26.4,22.0,False,30.6,2.2,2025,2
26.4,22.0,False,30.5,2.1,2025,2
14.6,76.0,False,22.5,1.1,2025,3
14.5,75.0,False,22.6,0.4,2025,3
14.4,75.0,False,22.8,1.5,2025,3
14.5,76.0,False,23.0,0.6,2025,3
14.6,74.0,False,22.9,0.9,2025,3
14.6,75.0,False,23.0,1.6,2025,3
14.6,74.0,False,23.0,1.3,2025,3
14.6,74.0,False,22.9,1.1,2025,3
14.6,75.0,False,22.9,0.8,2025,3
14.6,75.0,False,23.0,1.6,2025,3
14.7,73.0,False,23.0,1.7,2025,3
14.6,74.0,False,22.7,1.3,2025,3
14.5,74.0,False,22.7,1.0,2025,3
14.5,76.0,False,22.5,0.4,2025,3
14.5,75.0,False,22.3,0.7,2025,3
14.5,74.0,False,22.2,1.8,2025,3
14.5,74.0,False,21.9,2.1,2025,3
14.5,74.0,False,21.2,1.1,2025,3
14.5,74.0,False,20.9,1.3,2025,3
14.4,75.0,False,20.9,1.1,2025,3
14.4,76.0,False,21.0,0.9,2025,3
14.4,76.0,False,21.0,1.7,2025,3
14.4,76.0,False,20.8,0.5,2025,3
14.4,75.0,False,20.8,1.3,2025,3
14.4,75.0,False,20.9,1.2,2025,3
14.4,74.0,False,20.8,1.4,2025,3
14.3,75.0,False,20.5,1.1,2025,3
14.2,75.0,False,20.2,0.9,2025,3
14.2,75.0,False,20.1,1.3,2025,3
14.2,76.0,False,20.2,0.9,2025,3
14.2,76.0,False,20.4,1.4,2025,3
14.2,76.0,False,20.4,0.6,2025,3
14.2,76.0,False,20.5,1.1,2025,3
14.2,75.0,False,20.5,1.0,2025,3
14.2,75.0,False,20.5,0.9,2025,3
14.2,76.0,False,20.6,1.2,2025,3
14.3,76.0,False,20.7,1.1,2025,3
14.3,76.0,False,21.2,0.8,2025,3
14.4,75.0,False,21.5,0.6,2025,3
14.4,75.0,False,21.7,0.7,2025,3
14.5,74.0,False,21.7,0.7,2025,3
14.4,75.0,False,21.7,0.7,2025,3
14.4,74.0,False,21.7,1.2,2025,3
14.5,74.0,False,21.5,1.6,2025,3
14.5,74.0,False,21.3,1.5,2025,3
14.4,75.0,False,21.3,1.5,2025,3
14.4,75.0,False,21.5,1.1,2025,3
14.3,76.0,False,21.5,0.5,2025,3
14.4,75.0,False,21.6,1.0,2025,3
14.4,75.0,False,21.4,1.4,2025,3
14.4,75.0,False,21.4,1.2,2025,3
14.4,76.0,False,21.3,1.3,2025,3
14.3,77.0,False,21.3,0.9,2025,3
14.4,76.0,False,21.3,1.2,2025,3
14.4,76.0,False,21.1,2.1,2025,3
14.3,76.0,False,21.0,1.6,2025,3
14.3,77.0,False,21.0,0.9,2025,3
14.3,77.0,False,21.0,0.9,2025,3
14.2,77.0,False,20.8,0.7,2025,3
14.3,77.0,False,20.8,1.5,2025,3
14.2,77.0,False,20.9,1.1,2025,3
14.3,77.0,False,20.9,1.1,2025,3
14.3,77.0,False,20.7,1.5,2025,3
14.2,77.0,False,20.6,1.3,2025,3
14.3,77.0,False,20.7,1.1,2025,3
14.3,78.0,False,20.6,1.7,2025,3
14.3,78.0,False,20.6,1.4,2025,3
14.3,77.0,False,20.7,2.3,2025,3
14.3,78.0,False,20.6,1.7,2025,3
14.3,78.0,False,20.7,1.2,2025,3
14.3,77.0,False,20.7,1.7,2025,3
14.3,78.0,False,20.6,1.7,2025,3
14.3,78.0,False,20.6,0.8,2025,3
14.3,78.0,False,20.2,1.1,2025,3
14.3,78.0,False,20.4,1.0,2025,3
14.3,78.0,False,20.4,1.0,2025,3
14.3,78.0,False,20.4,1.0,2025,3
14.3,78.0,False,20.4,1.0,2025,3
14.3,77.0,False,20.3,1.3,2025,3
14.4,77.0,False,20.3,1.5,2025,3
14.5,76.0,False,20.1,1.8,2025,3
14.5,76.0,False,19.9,1.6,2025,3
14.4,76.0,False,20.0,1.4,2025,3
14.4,77.0,False,20.0,1.9,2025,3
14.4,77.0,False,20.1,1.3,2025,3
14.4,77.0,False,20.1,1.2,2025,3
14.4,76.0,False,20.1,0.9,2025,3
14.5,77.0,False,20.0,1.0,2025,3
14.4,77.0,False,20.0,0.9,2025,3
14.4,77.0,False,20.0,1.4,2025,3
14.4,77.0,False,20.0,1.1,2025,3
14.5,77.0,False,20.0,1.0,2025,3
14.5,77.0,False,19.9,0.9,2025,3
14.5,77.0,False,19.7,1.6,2025,3
14.4,77.0,False,19.6,0.7,2025,3
14.4,77.0,False,19.6,1.6,2025,3
14.4,78.0,False,19.6,1.8,2025,3
14.4,77.0,False,19.6,1.1,2025,3
14.4,78.0,False,19.4,0.7,2025,3
14.5,78.0,False,19.5,0.5,2025,3
14.5,78.0,False,19.5,0.7,2025,3
14.5,78.0,False,19.6,0.6,2025,3
14.6,77.0,False,19.7,0.7,2025,3
14.6,77.0,False,19.7,0.7,2025,3
14.5,77.0,False,19.5,1.2,2025,3
14.6,77.0,False,19.5,1.2,2025,3
14.6,77.0,False,19.4,1.4,2025,3
14.6,77.0,False,19.4,1.2,2025,3
14.5,78.0,False,19.4,0.9,2025,3
14.6,77.0,False,19.4,1.1,2025,3
14.5,78.0,False,19.5,1.4,2025,3
14.5,78.0,False,19.4,1.4,2025,3
14.4,78.0,False,19.3,0.9,2025,3
14.4,77.0,False,19.3,1.4,2025,3
14.5,78.0,False,19.3,1.2,2025,3
14.5,77.0,False,19.2,1.9,2025,3
14.5,78.0,False,19.2,0.7,2025,3
14.4,78.0,False,19.3,0.8,2025,3
14.5,77.0,False,19.2,0.5,2025,3
14.5,77.0,False,19.4,1.6,2025,3
14.5,77.0,False,19.4,1.6,2025,3
14.5,78.0,False,19.4,1.2,2025,3
14.5,78.0,False,19.4,1.4,2025,3
14.5,77.0,False,19.4,1.1,2025,3
14.5,77.0,False,19.4,1.1,2025,3
14.5,77.0,False,19.4,1.1,2025,3
14.5,77.0,False,19.4,1.1,2025,3
14.5,77.0,False,19.4,1.5,2025,3
14.6,77.0,False,19.4,1.4,2025,3
14.5,77.0,False,19.2,1.3,2025,3
14.6,77.0,False,19.2,1.0,2025,3
14.5,77.0,False,19.2,1.2,2025,3
14.6,77.0,False,19.3,1.4,2025,3
14.6,77.0,False,19.4,1.2,2025,3
14.6,77.0,False,19.4,2.4,2025,3
14.6,77.0,False,19.3,1.3,2025,3
14.7,77.0,False,19.2,1.7,2025,3
14.6,76.0,False,19.0,2.1,2025,3
14.6,77.0,False,19.1,2.1,2025,3
14.6,77.0,False,19.0,1.2,2025,3
27.9,45.0,False,34.5,2.9,2025,4
27.8,45.0,False,34.4,2.9,2025,4
27.9,45.0,False,34.6,2.7,2025,4
27.9,45.0,False,34.4,3.2,2025,4
27.8,45.0,False,34.4,2.9,2025,4
27.7,45.0,False,34.5,2.7,2025,4
27.7,45.0,False,34.5,2.7,2025,4
27.7,45.0,False,34.8,2.7,2025,4
27.6,46.0,False,34.4,3.0,2025,4
27.5,46.0,False,34.1,3.4,2025,4
27.5,46.0,False,34.0,2.9,2025,4
27.5,46.0,False,34.0,3.3,2025,4
27.5,45.0,False,34.0,3.1,2025,4
27.5,45.0,False,33.8,3.4,2025,4
27.6,45.0,False,33.7,2.8,2025,4
27.6,46.0,False,33.8,2.0,2025,4
27.6,46.0,False,33.6,2.0,2025,4
27.5,46.0,False,33.6,1.8,2025,4
27.5,46.0,False,33.4,2.1,2025,4
27.5,46.0,False,33.4,2.5,2025,4
27.5,46.0,False,33.6,1.6,2025,4
27.5,46.0,False,33.4,2.6,2025,4
27.5,46.0,False,33.3,2.1,2025,4
27.5,46.0,False,32.9,1.5,2025,4
27.6,46.0,False,31.6,2.5,2025,4
27.6,45.0,False,33.4,2.4,2025,4
27.5,45.0,False,33.8,2.7,2025,4
27.5,45.0,False,33.5,2.3,2025,4
27.5,45.0,False,33.6,2.1,2025,4
27.4,46.0,False,33.6,1.8,2025,4
27.4,46.0,False,33.5,1.6,2025,4
27.3,46.0,False,33.4,1.5,2025,4
27.3,46.0,False,33.4,1.8,2025,4
27.3,46.0,False,33.5,1.5,2025,4
27.3,46.0,False,33.4,2.1,2025,4
27.3,46.0,False,33.1,2.3,2025,4
27.3,46.0,False,33.1,1.8,2025,4
27.4,45.0,False,33.3,1.9,2025,4
27.4,44.0,False,33.5,2.2,2025,4
27.3,43.0,False,33.4,2.5,2025,4
27.3,43.0,False,33.4,3.0,2025,4
27.3,43.0,False,33.2,2.5,2025,4
27.2,43.0,False,33.1,2.8,2025,4
27.2,43.0,False,33.0,2.2,2025,4
27.3,43.0,False,33.0,3.0,2025,4
27.2,43.0,False,32.8,2.6,2025,4
27.1,43.0,False,32.7,2.7,2025,4
27.1,44.0,False,32.7,2.0,2025,4
27.2,44.0,False,32.6,1.8,2025,4
27.3,44.0,False,32.6,2.1,2025,4
27.3,45.0,False,32.5,2.4,2025,4
27.3,44.0,False,32.3,3.2,2025,4
27.2,44.0,False,32.2,2.9,2025,4
27.2,44.0,False,32.4,2.9,2025,4
27.2,44.0,False,32.2,2.7,2025,4
27.2,44.0,False,32.2,2.6,2025,4
27.2,44.0,False,31.9,3.6,2025,4
27.2,44.0,False,31.9,3.2,2025,4
27.1,45.0,False,31.9,2.7,2025,4
27.1,45.0,False,31.8,2.8,2025,4
27.1,45.0,False,31.9,1.4,2025,4
27.1,46.0,False,31.9,2.2,2025,4
27.0,46.0,False,31.6,2.1,2025,4
27.0,46.0,False,31.8,1.9,2025,4
27.0,46.0,False,31.9,1.2,2025,4
27.0,46.0,False,31.9,2.4,2025,4
27.0,46.0,False,32.0,2.4,2025,4
27.0,46.0,False,32.0,2.6,2025,4
27.0,46.0,False,32.0,1.5,2025,4
27.0,45.0,False,32.0,2.6,2025,4
27.0,45.0,False,31.9,2.3,2025,4
27.0,45.0,False,31.8,1.9,2025,4
27.0,46.0,False,31.7,2.5,2025,4
27.0,46.0,False,31.5,2.2,2025,4
26.9,46.0,False,31.5,1.9,2025,4
26.9,46.0,False,31.9,1.0,2025,4
26.9,46.0,False,31.9,1.2,2025,4
26.9,46.0,False,31.9,1.1,2025,4
26.9,46.0,False,31.7,1.8,2025,4
26.9,47.0,False,31.7,2.0,2025,4
26.8,47.0,False,31.7,1.5,2025,4
26.8,47.0,False,31.4,2.7,2025,4
26.8,48.0,False,31.2,2.6,2025,4
26.8,48.0,False,31.1,2.6,2025,4
26.7,48.0,False,31.2,2.2,2025,4
26.7,48.0,False,31.2,2.3,2025,4
26.8,48.0,False,31.1,2.1,2025,4
26.7,48.0,False,31.1,2.3,2025,4
26.7,47.0,False,31.1,2.3,2025,4
26.7,48.0,False,31.0,2.2,2025,4
26.7,47.0,False,31.1,1.8,2025,4
26.7,47.0,False,31.2,1.1,2025,4
26.7,47.0,False,31.2,0.7,2025,4
26.8,47.0,False,31.2,1.7,2025,4
26.7,47.0,False,31.1,2.0,2025,4
26.7,46.0,False,31.1,1.9,2025,4
26.7,46.0,False,31.1,2.4,2025,4
26.7,46.0,False,31.1,2.1,2025,4
26.7,46.0,False,31.1,2.2,2025,4
26.7,47.0,False,30.8,2.0,2025,4
26.7,47.0,False,30.9,2.3,2025,4
26.7,47.0,False,31.0,1.2,2025,4
26.7,46.0,False,31.1,2.7,2025,4
26.7,47.0,False,31.0,1.8,2025,4
26.7,47.0,False,31.2,1.1,2025,4
26.8,46.0,False,31.3,1.4,2025,4
26.8,46.0,False,31.4,1.9,2025,4
26.8,46.0,False,31.0,1.0,2025,4
26.8,46.0,False,30.9,2.0,2025,4
26.9,45.0,False,30.9,1.8,2025,4
26.9,46.0,False,30.8,2.5,2025,4
26.8,46.0,False,30.8,1.9,2025,4
26.8,46.0,False,30.8,1.6,2025,4
26.7,46.0,False,30.9,2.1,2025,4
26.7,46.0,False,30.6,2.9,2025,4
26.7,46.0,False,30.6,1.9,2025,4
26.6,46.0,False,30.8,2.0,2025,4
26.7,46.0,False,31.0,1.2,2025,4
26.7,46.0,False,30.9,1.7,2025,4
26.7,45.0,False,30.7,2.4,2025,4
26.8,46.0,False,30.8,1.3,2025,4
26.8,45.0,False,30.7,1.8,2025,4
26.8,45.0,False,30.7,1.9,2025,4
26.8,45.0,False,30.5,2.5,2025,4
26.8,46.0,False,30.6,1.9,2025,4
26.7,46.0,False,30.6,1.9,2025,4
26.7,46.0,False,30.6,1.6,2025,4
26.8,46.0,False,30.6,1.7,2025,4
26.7,46.0,False,30.6,1.8,2025,4
26.7,46.0,False,30.6,2.3,2025,4
26.8,45.0,False,30.7,2.1,2025,4
26.8,46.0,False,30.5,2.0,2025,4
26.8,45.0,False,30.6,2.3,2025,4
26.8,45.0,False,30.6,1.9,2025,4
26.8,45.0,False,30.5,1.8,2025,4
26.8,45.0,False,30.5,1.6,2025,4
26.8,45.0,False,30.7,1.7,2025,4
26.8,45.0,False,30.4,1.8,2025,4
26.8,45.0,False,30.7,1.0,2025,4
26.8,45.0,False,30.5,1.5,2025,4
26.9,45.0,False,30.4,1.5,2025,4
26.9,44.0,False,30.4,2.2,2025,4
26.9,44.0,False,30.4,1.8,2025,4
26.9,44.0,False,30.2,1.8,2025,4
26.9,44.0,False,30.2,1.8,2025,4
26.9,44.0,False,30.4,1.5,2025,4
26.9,44.0,False,30.5,1.9,2025,4
26.9,44.0,False,30.3,1.6,2025,4
26.9,43.0,False,30.3,1.2,2025,4
26.9,43.0,False,30.3,1.8,2025,4
26.9,43.0,False,30.4,1.4,2025,4
26.9,43.0,False,30.4,1.7,2025,4
26.9,42.0,False,30.4,1.8,2025,4
26.9,43.0,False,30.3,1.6,2025,4
26.9,42.0,False,30.5,1.2,2025,4
26.9,41.0,False,30.6,1.5,2025,4
26.9,42.0,False,30.5,2.3,2025,4
26.9,42.0,False,30.2,1.9,2025,4
28.7,71.0,False,39.4,1.2,2025,5
28.7,71.0,False,39.4,1.4,2025,5
28.7,70.0,False,39.4,0.9,2025,5
28.7,71.0,False,39.4,0.9,2025,5
28.7,70.0,False,39.2,1.8,2025,5
28.7,70.0,False,39.2,2.2,2025,5
28.6,71.0,False,39.0,1.6,2025,5
28.6,71.0,False,39.0,1.3,2025,5
28.6,71.0,False,38.9,1.1,2025,5
28.6,71.0,False,38.9,0.9,2025,5
28.6,71.0,False,39.1,0.9,2025,5
28.6,71.0,False,39.2,1.0,2025,5
28.5,71.0,False,39.2,0.8,2025,5
28.5,70.0,False,39.1,1.4,2025,5
28.5,69.0,False,39.1,1.4,2025,5
28.5,69.0,False,38.8,1.4,2025,5
28.6,69.0,False,39.0,0.9,2025,5
28.7,68.0,False,39.0,1.2,2025,5
28.7,68.0,False,39.0,1.2,2025,5
28.8,69.0,False,38.6,1.1,2025,5
28.8,69.0,False,38.4,1.1,2025,5
28.8,70.0,False,38.3,1.2,2025,5
28.7,70.0,False,38.6,1.1,2025,5
28.7,70.0,False,38.6,2.0,2025,5
28.7,71.0,False,38.5,1.3,2025,5
28.6,71.0,False,38.4,1.3,2025,5
28.6,71.0,False,38.6,1.0,2025,5
28.6,71.0,False,38.7,1.1,2025,5
28.6,71.0,False,38.7,0.9,2025,5
28.6,71.0,False,38.7,0.9,2025,5
28.6,71.0,False,38.8,0.9,2025,5
28.6,71.0,False,38.8,1.1,2025,5
28.6,71.0,False,38.7,1.3,2025,5
28.6,72.0,False,38.7,1.3,2025,5
28.5,72.0,False,38.5,0.8,2025,5
28.5,72.0,False,38.5,0.5,2025,5
28.5,71.0,False,38.6,1.1,2025,5
28.5,71.0,False,38.7,0.8,2025,5
28.5,71.0,False,38.7,1.3,2025,5
28.5,70.0,False,38.2,0.8,2025,5
28.5,71.0,False,38.4,1.2,2025,5
28.5,71.0,False,38.3,1.1,2025,5
28.6,72.0,False,38.3,1.4,2025,5
28.6,72.0,False,38.0,1.5,2025,5
28.6,73.0,False,37.6,1.9,2025,5
28.5,74.0,False,37.6,1.5,2025,5
28.5,74.0,False,37.4,1.5,2025,5
28.4,74.0,False,37.6,1.3,2025,5
28.4,74.0,False,37.9,1.3,2025,5
28.3,74.0,False,38.2,1.1,2025,5
28.4,74.0,False,37.9,1.2,2025,5
28.4,74.0,False,37.9,1.0,2025,5
28.4,73.0,False,37.9,0.8,2025,5
28.4,73.0,False,38.1,1.1,2025,5
28.4,72.0,False,38.1,0.7,2025,5
28.5,71.0,False,38.4,0.7,2025,5
28.5,71.0,False,38.4,0.8,2025,5
28.5,70.0,False,38.1,0.9,2025,5
28.5,70.0,False,38.2,1.1,2025,5
28.6,69.0,False,38.4,0.8,2025,5
28.6,69.0,False,38.4,0.8,2025,5
28.7,69.0,False,37.9,0.6,2025,5
28.7,68.0,False,38.1,1.0,2025,5
28.8,67.0,False,38.3,1.2,2025,5
28.8,67.0,False,38.6,0.8,2025,5
28.9,67.0,False,38.1,1.0,2025,5
28.9,67.0,False,38.1,0.4,2025,5
28.9,67.0,False,38.3,1.2,2025,5
28.9,67.0,False,38.3,0.0,2025,5
28.9,66.0,False,38.2,1.5,2025,5
29.0,66.0,False,38.2,0.9,2025,5
29.1,66.0,False,38.2,0.9,2025,5
29.1,65.0,False,38.1,0.8,2025,5
29.2,65.0,False,38.2,1.3,2025,5
29.2,66.0,False,38.0,1.2,2025,5
29.2,66.0,False,38.0,1.1,2025,5
29.3,66.0,False,38.0,0.9,2025,5
29.2,66.0,False,37.4,1.0,2025,5
29.3,65.0,False,37.3,0.8,2025,5
29.2,66.0,False,37.1,0.4,2025,5
29.2,66.0,False,37.1,0.9,2025,5
29.2,65.0,False,37.9,0.9,2025,5
29.2,65.0,False,37.3,0.0,2025,5
29.3,65.0,False,37.5,0.4,2025,5
29.2,65.0,False,37.7,0.7,2025,5
29.3,64.0,False,37.7,0.7,2025,5
29.3,64.0,False,37.7,0.8,2025,5
29.3,64.0,False,37.7,0.8,2025,5
29.4,64.0,False,37.3,1.1,2025,5
29.4,62.0,False,37.7,0.9,2025,5
29.4,63.0,False,37.7,0.9,2025,5
29.5,64.0,False,37.7,0.5,2025,5
29.5,63.0,False,38.2,0.5,2025,5
29.5,63.0,False,37.8,0.5,2025,5
29.5,58.0,False,37.9,1.5,2025,5
29.6,57.0,False,38.1,0.6,2025,5
29.6,56.0,False,38.1,1.6,2025,5
29.7,56.0,False,38.1,0.9,2025,5
29.8,55.0,False,37.6,0.5,2025,5
29.9,54.0,False,37.5,1.0,2025,5
29.9,54.0,False,37.6,1.2,2025,5
29.9,54.0,False,37.7,0.6,2025,5
29.9,54.0,False,37.7,1.8,2025,5
30.0,53.0,False,37.3,1.6,2025,5
30.0,53.0,False,37.2,1.3,2025,5
30.0,54.0,False,37.4,1.5,2025,5
30.0,53.0,False,37.4,1.5,2025,5
30.1,52.0,False,37.3,0.4,2025,5
30.1,52.0,False,37.1,1.1,2025,5
30.3,51.0,False,36.9,1.2,2025,5
30.3,52.0,False,36.7,0.8,2025,5
30.4,52.0,False,36.6,0.8,2025,5
30.5,51.0,False,36.6,0.9,2025,5
30.5,52.0,False,36.9,0.3,2025,5
30.7,51.0,False,37.0,0.9,2025,5
31.0,50.0,False,37.0,1.2,2025,5
31.1,49.0,False,37.0,1.6,2025,5
31.3,48.0,False,36.9,1.0,2025,5
31.4,48.0,False,36.7,0.7,2025,5
31.4,48.0,False,36.6,1.1,2025,5
31.5,48.0,False,36.6,1.0,2025,5
31.5,48.0,False,36.7,1.3,2025,5
31.5,48.0,False,36.5,0.6,2025,5
31.5,48.0,False,36.6,0.7,2025,5
31.6,48.0,False,36.7,1.0,2025,5
31.6,47.0,False,36.7,1.5,2025,5
31.6,47.0,False,36.4,1.2,2025,5
31.7,47.0,False,36.5,1.3,2025,5
31.6,47.0,False,36.5,0.8,2025,5
31.6,47.0,False,36.4,1.6,2025,5
31.6,47.0,False,36.3,1.5,2025,5
31.6,47.0,False,36.3,1.3,2025,5
31.6,47.0,False,36.3,0.7,2025,5
31.6,47.0,False,36.1,0.7,2025,5
31.6,48.0,False,36.2,1.3,2025,5
31.7,48.0,False,36.2,0.8,2025,5
31.6,48.0,False,36.2,0.5,2025,5
31.6,48.0,False,36.0,0.3,2025,5
31.6,48.0,False,35.9,0.4,2025,5
31.6,48.0,False,36.0,1.1,2025,5
31.6,48.0,False,36.2,0.5,2025,5
31.6,48.0,False,36.1,1.3,2025,5
26.5,68.0,False,39.9,0.8,2025,6
26.5,67.0,False,40.6,1.6,2025,6
26.6,68.0,False,40.7,1.9,2025,6
26.7,68.0,False,41.7,1.2,2025,6
26.8,68.0,False,42.2,1.4,2025,6
26.9,69.0,False,42.1,0.8,2025,6
26.9,66.0,False,42.6,1.6,2025,6
27.0,67.0,False,43.2,1.2,2025,6
27.0,66.0,False,43.2,2.0,2025,6
27.1,66.0,False,43.1,1.8,2025,6
27.1,67.0,False,43.2,1.0,2025,6
27.2,65.0,False,42.7,0.8,2025,6
27.3,65.0,False,43.0,1.3,2025,6
27.4,65.0,False,43.0,0.9,2025,6
27.6,66.0,False,42.9,0.8,2025,6
27.8,65.0,False,44.1,1.4,2025,6
28.0,63.0,False,44.5,1.5,2025,6
27.9,63.0,False,44.5,0.7,2025,6
27.9,59.0,False,45.2,0.4,2025,6
27.8,60.0,False,44.6,1.4,2025,6
27.7,59.0,False,43.3,1.4,2025,6
27.6,59.0,False,42.8,1.1,2025,6
27.6,59.0,False,41.9,0.8,2025,6
27.5,59.0,False,43.2,1.6,2025,6
27.3,60.0,False,40.7,2.4,2025,6
27.2,61.0,False,39.8,1.2,2025,6
27.1,59.0,False,39.8,1.7,2025,6
27.0,62.0,False,40.8,2.0,2025,6
26.9,63.0,False,43.2,1.3,2025,6
26.9,63.0,False,43.9,1.7,2025,6
26.9,64.0,False,43.6,2.0,2025,6
27.0,63.0,False,43.6,2.0,2025,6
27.1,63.0,False,42.8,2.4,2025,6
27.1,63.0,False,42.6,1.6,2025,6
27.1,64.0,False,41.8,0.9,2025,6
27.1,64.0,False,41.8,1.0,2025,6
27.0,63.0,False,42.0,0.7,2025,6
26.9,63.0,False,41.7,1.0,2025,6
26.8,64.0,False,40.7,2.3,2025,6
26.7,65.0,False,40.3,1.4,2025,6
26.5,65.0,False,40.3,0.5,2025,6
26.5,66.0,False,40.3,1.2,2025,6
26.4,65.0,False,40.3,0.5,2025,6
26.4,65.0,False,40.3,1.8,2025,6
26.4,65.0,False,40.2,1.8,2025,6
26.3,65.0,False,40.2,1.3,2025,6
26.3,64.0,False,37.4,1.2,2025,6
26.2,63.0,False,37.4,1.1,2025,6
26.1,64.0,False,39.8,1.3,2025,6
26.1,64.0,False,39.8,0.6,2025,6
26.1,65.0,False,39.4,0.7,2025,6
26.1,65.0,False,40.0,0.3,2025,6
26.2,64.0,False,40.8,0.4,2025,6
26.3,64.0,False,40.9,0.4,2025,6
26.3,64.0,False,40.9,0.6,2025,6
26.3,65.0,False,39.8,1.2,2025,6
26.3,65.0,False,39.8,1.2,2025,6
26.3,65.0,False,39.7,1.2,2025,6
26.4,64.0,False,40.0,1.3,2025,6
26.4,64.0,False,40.3,1.2,2025,6
26.5,62.0,False,40.1,1.2,2025,6
26.7,63.0,False,39.8,0.8,2025,6
26.7,62.0,False,39.1,0.7,2025,6
26.6,63.0,False,39.0,0.4,2025,6
26.5,63.0,False,38.6,1.4,2025,6
26.4,64.0,False,38.5,1.3,2025,6
26.4,64.0,False,38.4,0.0,2025,6
26.5,65.0,False,38.5,1.0,2025,6
26.6,64.0,False,38.9,0.8,2025,6
26.6,63.0,False,38.9,0.7,2025,6
26.6,63.0,False,38.9,0.9,2025,6
26.7,62.0,False,38.9,1.0,2025,6
26.7,61.0,False,39.0,1.0,2025,6
26.7,62.0,False,38.9,1.4,2025,6
26.6,62.0,False,38.5,1.3,2025,6
26.6,62.0,False,38.5,1.1,2025,6
26.6,62.0,False,38.4,1.1,2025,6
26.8,62.0,False,38.2,0.5,2025,6
26.7,62.0,False,38.2,1.4,2025,6
26.6,62.0,False,38.1,1.4,2025,6
26.6,63.0,False,37.6,0.8,2025,6
26.5,63.0,False,37.6,0.8,2025,6
26.5,63.0,False,37.7,0.6,2025,6
26.6,62.0,False,37.7,0.6,2025,6
26.5,63.0,False,37.6,0.7,2025,6
26.7,63.0,False,37.6,0.7,2025,6
26.8,61.0,False,37.8,0.6,2025,6
26.8,61.0,False,38.0,0.7,2025,6
26.8,61.0,False,37.9,0.8,2025,6
26.6,61.0,False,37.6,0.6,2025,6
26.5,61.0,False,37.6,0.9,2025,6
26.6,61.0,False,37.8,0.9,2025,6
26.7,61.0,False,37.8,0.7,2025,6
26.8,60.0,False,37.8,0.4,2025,6
26.8,59.0,False,37.9,0.0,2025,6
26.8,59.0,False,37.7,0.8,2025,6
26.8,59.0,False,37.7,0.8,2025,6
26.8,60.0,False,37.5,0.9,2025,6
26.7,60.0,False,37.3,0.8,2025,6
26.6,60.0,False,37.2,0.8,2025,6
26.6,59.0,False,37.0,1.3,2025,6
26.6,59.0,False,36.9,1.7,2025,6
26.6,60.0,False,36.6,1.4,2025,6
26.6,61.0,True,36.4,0.9,2025,6
26.6,61.0,True,36.4,1.0,2025,6
26.5,60.0,True,36.4,1.0,2025,6
26.5,60.0,False,36.0,1.1,2025,6
26.5,60.0,False,36.0,1.2,2025,6
26.4,59.0,True,36.4,0.7,2025,6
26.4,60.0,True,35.8,1.4,2025,6
26.3,61.0,False,35.5,1.1,2025,6
26.2,61.0,False,36.1,0.9,2025,6
26.2,61.0,False,36.1,0.9,2025,6
26.1,61.0,False,35.9,1.2,2025,6
26.1,62.0,False,35.8,1.1,2025,6
26.1,63.0,False,35.5,1.8,2025,6
26.1,62.0,False,35.7,1.5,2025,6
26.1,62.0,False,36.0,0.9,2025,6
26.2,62.0,False,36.0,0.9,2025,6
26.2,63.0,False,35.7,1.0,2025,6
26.2,63.0,False,35.7,1.0,2025,6
26.2,63.0,False,35.5,1.2,2025,6
26.2,64.0,False,35.1,0.9,2025,6
26.1,64.0,False,34.9,0.8,2025,6
26.1,64.0,False,34.9,0.0,2025,6
26.0,65.0,False,35.2,0.5,2025,6
26.0,64.0,False,35.3,0.9,2025,6
26.0,64.0,False,35.6,0.6,2025,6
26.0,63.0,False,35.8,0.0,2025,6
26.0,64.0,False,35.7,0.4,2025,6
26.0,64.0,False,35.4,0.8,2025,6
26.1,64.0,False,35.3,1.0,2025,6
26.0,64.0,False,35.3,1.1,2025,6
26.0,64.0,False,35.3,1.1,2025,6
26.1,64.0,False,35.0,1.3,2025,6
26.0,65.0,False,35.0,0.9,2025,6
26.0,64.0,False,35.1,0.5,2025,6
26.0,64.0,False,35.0,1.1,2025,6
26.0,64.0,False,34.9,0.7,2025,6
25.9,64.0,False,34.9,1.0,2025,6
26.0,64.0,False,35.0,0.9,2025,6
26.0,64.0,False,34.8,1.3,2025,6
25.9,64.0,False,34.9,1.1,2025,6
25.9,64.0,False,34.9,0.7,2025,6
