,season,round,grid_position,laps,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,compound_ordinal,circuito_albert_park,circuito_americas,circuito_bahrain,circuito_bahrain_outer,circuito_baku,circuito_catalunya,circuito_hockenheim,circuito_hungaroring,circuito_imola,circuito_interlagos,circuito_istanbul,circuito_jeddah,circuito_las_vegas,circuito_losail,circuito_marina_bay,circuito_miami,circuito_monaco,circuito_monza,circuito_mugello,circuito_nurburgring,circuito_portimao,circuito_red_bull_ring,circuito_ricard,circuito_rodriguez,circuito_shanghai,circuito_silverstone,circuito_sochi,circuito_spa,circuito_suzuka,circuito_villeneuve,circuito_yas_marina,circuito_zandvoort,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,wet_compound_flag,corrida_chuva_flag,outlier_flag,status_falha_mecanica_flag,outlier_legitimo_flag,outlier_revisao_flag,outlier_espurio_flag,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax,qualifying_position,grid_penalty,altitude_m,corners,length_km,circuit_type,track_complexity,weather_impact_factor,safety_car_flag,tire_compound_start,season_factor,avg_pit_stops_circuit_static_global,avg_pit_stops_circuit,avg_pit_stops_circuit_cold_start_flag,outlier_reclassificado_pos_contexto_flag,outlier_reclassificado_nao_feature_flag,track_complexity_static,incident_rate_hist,incident_rate_hist_norm,race_order,driver_coef_rapm,constructor_coef_rapm,recent_form_5,recent_form_3,recent_form_cold_start_flag,driver_experience,driver_win_flag,driver_wins_total,constructor_wins_total,driver_dnf_rate,constructor_dnf_rate,driver_constructor_synergy
corners,0.11038859356666479,-0.0386754190481885,-0.011837826726653808,-0.38662331865198724,-0.013181711100168454,-0.2414480673995564,0.45415606573486295,0.4300480220935237,0.48492421705362015,0.3697962026253883,0.1968575914039919,-0.04387922557966762,-0.13761388713532097,-0.14029949972886452,-0.12922439439813665,-0.057192530119087454,-0.02460980385146559,0.22292071327028623,-0.09894987077092549,-0.12801394634849575,0.21892208508078803,-0.03136334408622817,-0.013502741478338253,-0.1698700804807793,0.13658460782291618,-0.08996039186895421,-0.08395721217424582,0.550881194108782,0.022423409581975473,-0.02086720360215701,0.14992259711233738,0.12288216703984478,0.16441281157011467,-0.3682462379394844,-0.028544657392579383,-0.009861030680206951,-0.05102239620803069,-0.49217777256027506,-0.0696343182400396,0.03485961946695235,-0.0213473209759552,0.11059299474023118,0.07420426173467168,0.1772536848677366,0.09166038108414275,-0.142953154681984,-0.030674720352432266,-0.1332285476829729,-0.02248540956170423,-0.004498545032509179,0.01090387766793375,0.014066816655080855,0.01279583115853548,-0.012933778617021673,-0.004931193578370166,0.004372121081067661,0.003838114216093437,-0.03340646129382983,0.02505657226808135,0.007090291391207456,-0.032771022800678326,0.014390319061210658,-0.0013606789388278162,-0.005715012959737742,-0.006799465062868269,0.0119612284448081,-0.001810875228879016,,-0.001810875228879016,,,-0.24144806739955643,0.4541560657348602,0.4300480220935232,0.48492421705362077,0.3697962026253882,0.1968575914039914,-0.04387922557966846,-0.13761388713532152,-0.14029949972886419,-0.1292243943981364,-0.01183782672665401,-0.38662331865198757,-0.011887941216761691,0.0003296739972697341,-0.1616076805090591,1.0,0.3833274707051207,0.46674955476436103,0.8434461680426868,-0.0026942965418394163,0.09209401328953674,-0.05719253011908749,0.11038859356666526,-0.2778624902225216,0.03970867094862833,-0.012536809755200457,-0.02655555177193708,-0.03664807236848539,0.8687148731503262,0.17409059856124937,0.17409059856125017,0.10262071355584566,0.033019300418936755,0.015998249474152227,-0.004777831991030351,0.0018835549706884655,-0.027254260707020493,0.06891324849895972,0.0012024511147075978,0.030993830982188313,0.03498509637624154,-0.011929507674028662,-0.03918798788505481,-0.010335173400960835
length_km,0.02515210946983524,0.02020987124979672,-0.002594129204718998,-0.9101535466528593,0.012706150074139652,-0.47413095999796895,0.6476518897922542,0.6802742589553787,0.6295186439087953,0.437565592809973,0.4616228323773076,-0.4591426986812031,-0.16210197877736704,-0.11383535440526896,-0.10741034855785159,0.017212850320358006,0.02575646573946874,0.0871065235183791,0.06789014414301456,-0.14877910428322652,0.20383463604724358,-0.13301388968992928,-0.06922480875971489,-0.21153311589360518,-0.05232738810075985,-0.20699315289498144,0.024112638645825666,0.20766963854334042,0.16555166872534602,0.04050372299990675,-0.05030505632248822,0.04777655459056906,-0.45962154343710376,0.16803788522044816,0.006675237510095099,-0.0009206776730482808,-0.06986738721225609,-0.2514614576931497,0.12886477021443238,-0.21102153749604521,0.054726333872133284,0.20431878730625264,0.1290418932931872,0.5019669038897066,0.14991786169102359,-0.18259271610298644,0.03291092121163091,-0.1919324381772007,-0.009061438296072108,-0.001975725377715706,-0.0038919115822503344,0.003349047720283232,0.013659471624013311,-0.004417714869894392,0.002747346418367715,-0.005280244552753543,0.002696999233577001,0.0031374957096776406,-0.00010994334537559335,-0.0018097219873591216,-0.0047270472604589026,-0.006871083707642364,-0.0038127796562939698,0.00641740631274163,-0.06773746286458251,-0.04775973787726413,0.05453373034881877,,0.05453373034881877,,,-0.4741309599979695,0.6476518897922559,0.6802742589553783,0.6295186439087933,0.43756559280997387,0.4616228323773068,-0.4591426986812041,-0.16210197877736718,-0.1138353544052687,-0.10741034855785163,-0.0025941292047189503,-0.9101535466528607,-0.005929318637002796,0.012089749669780405,-0.21570675099121828,0.3833274707051207,1.0,-0.030534740042054254,0.6110575289933919,-0.05942932232185899,-0.004941329917891549,0.017212850320358054,0.02515210946983567,-0.29261830848234355,-0.011165340365691773,-0.020181810152900343,-0.00922592189051878,-0.018724083477976976,0.6519829524118254,0.21396586546422255,0.21396586546422242,0.027675381040838404,0.009801812636136288,0.005693517785249819,-0.01568249298671148,-0.016872563066273893,0.012628112716596957,0.023772286551226752,0.0014136420500294384,0.005803640272265419,0.009955962416573589,-0.03529806851144874,-0.01481806819668018,0.012959927316051032
circuit_type,0.08705570283336975,-0.10481048186076217,-0.014317628264956073,0.010014154734647666,-0.01806072747098,-0.035318080292890165,0.117595714295236,0.09713427768169708,0.18443675822789707,0.04197063340344651,0.07067226868814834,0.26202082786459513,-0.15908883313378402,-0.15764363329222972,-0.14860718732119857,-0.12267458013370956,-0.10091045101691615,-0.1149468471991562,-0.1253035346588607,-0.043060345634263336,0.35371688544629487,-0.1286027802676501,-0.05536686682948912,-0.1271972814771222,-0.09801314325091355,-0.11391985651575258,-0.06286645134173796,0.29968001765226376,0.2327129618464341,-0.08556423040446001,0.3371081332388853,0.27630643236597174,0.36969007378806146,-0.12386783422037428,-0.0361470554640415,-0.04043433500881287,-0.06461136878522972,-0.13987488342221002,-0.08818026886802871,-0.11545745740039383,-0.08753291170820172,-0.13045782840285475,0.27427798598454883,-0.12719728147712214,-0.10812451814785176,0.33540864901038925,-0.12577913600060187,-0.09976041120635554,-0.015056949748980636,-0.017311025901950133,0.013806439906683178,0.012999740591833168,0.00897106939191954,-0.0016752012109129137,-0.0072769635698069855,-0.00205304298894627,0.008466692583180226,-0.02873406212885257,0.02488460358012679,0.0030873796581751558,-0.01688211402526209,0.029391267328960326,-0.011752366890665313,-0.012351264134282234,-0.04098294806863704,-0.03686818321918059,-0.01093946105804,,-0.01093946105804,,,-0.03531808029289027,0.11759571429523503,0.09713427768169645,0.18443675822789757,0.041970633403446506,0.07067226868814815,0.26202082786459524,-0.15908883313378433,-0.15764363329222966,-0.1486071873211986,-0.014317628264956249,0.010014154734647633,-0.014117417396734869,-0.0005441809827536354,-0.24325706148073148,0.46674955476436103,-0.030534740042054254,1.0,0.5118127491737345,0.06484825742174992,0.07654860617601383,-0.12267458013370956,0.08705570283336958,-0.34522094331246955,-0.10741948462716003,0.015445349129838592,0.010228580524154674,-0.010415230300882492,0.4984439098163926,0.08296794293771721,0.08296794293771738,0.07220329871430307,0.028444302673494813,0.016354233291460653,0.005922748178099848,0.011298396310507695,-0.05556497300117692,0.045346023086924286,0.0004928511083117914,0.027128309179732052,0.02879839372831052,-0.005689783657797143,-0.04187724371920661,-0.019779755372250955
track_complexity,0.08067520211457803,0.03407815495846363,-0.012832694186845902,-0.5723688942841657,-0.0030542286726047666,-0.3106600494360943,0.5482087592034127,0.5563917660981913,0.6009089673608647,0.4139329224800468,0.270848698638989,-0.10892770815417845,-0.2516196475368985,-0.21341614987916624,-0.20276039140429183,-0.06245673846382137,-0.07085453919920148,0.09114582482670952,-0.07287799488369154,-0.1665124145030728,0.32546267382788785,-0.15622102472511476,-0.061219453050763116,-0.2631372280957091,0.005366013319450665,-0.13228826805276714,-0.05600733082259327,0.4859319341778079,0.1981524688720272,-0.028815042865217185,0.15960247236019345,0.14857811816376035,-0.028542513291708174,-0.1544275258709077,-0.021580806960632908,-0.018995884050573814,-0.13035028947704472,-0.36023506093658586,0.018601100876975835,0.20510815011933403,-0.02519599700851385,0.10537009620544655,0.13046723803805677,0.3073805522203599,0.04036897381631554,-0.08165533140108285,-0.10351512966210773,-0.26475822093966417,-0.01594158842858945,-0.01384690863068215,0.00700557925788787,0.005078829363007709,0.019549865995721522,-0.015621446166288315,-0.0027275119419731693,-0.004141570053102087,0.008220609680162113,-0.016420702625358486,0.01432133231491653,0.004594652296702625,-0.022836997507495738,0.009262837232678426,0.0041973733187511434,-0.0025478602938530694,-0.06601198483232303,-0.0436811937892742,0.029234483093710056,,0.029234483093710056,,,-0.31066004943609427,0.5482087592034105,0.5563917660981911,0.6009089673608631,0.41393292248004665,0.2708486986389885,-0.10892770815417935,-0.2516196475368983,-0.21341614987916538,-0.20276039140429178,-0.012832694186846138,-0.5723688942841667,-0.013776931082477677,0.003574540143503789,0.07930689889116548,0.8434461680426868,0.6110575289933919,0.5118127491737345,1.0,-0.0671867228890058,0.09367671517869912,-0.06245673846382138,0.08067520211457853,-0.4637467039463166,-0.022569948988657162,-0.039120759074108676,-0.017064506328435154,-0.02648779382593541,0.9842571562773654,0.4195777740465362,0.41957777404653723,0.08317811593324781,0.029307032545128953,0.01755742196262024,-0.0022814577014720365,0.0014117375156901704,-0.04271707689140435,0.06174124846670168,0.001632345966354975,0.030014566487803023,0.03499340521407713,-0.016471760440711115,-0.04910758986476401,-0.011031817651996689
weather_impact_factor,-0.0337709910341716,-0.04310329688814859,-0.005567613728703276,-0.05501687179563017,0.03249902364951022,-0.012837554915996826,0.16657827780989745,0.09920305514399005,0.0951420798246046,0.1659954765599754,0.05969910145164401,-0.0327538505936786,0.14226075010647776,0.16870510656132376,0.18908347777415047,-0.3097694166499989,0.036181543733262544,-0.15680751882323446,-0.13476191233848428,-0.0264152896103725,-0.09653816831851625,-0.026260342565498165,0.16084091962033883,0.029429097904575586,0.025997715099411612,0.05112018053077449,0.12073465642070808,-0.08660580018349424,-0.04900515149938605,0.024531370372091917,0.030550668615707016,0.044556741353311044,0.14744891542177893,-0.11346778723159325,-0.05653354713981714,0.1471115969742581,-0.04141378233852505,0.022426130130358657,-0.036951164352070465,-0.1321239929711313,-0.0036867261109462765,0.0501928702617789,0.15969010626139865,0.1364625809342423,0.0013341930350769778,0.004555960698350688,-0.08052641557342259,0.027301428625635532,-0.013728424637031092,0.018652209582373482,0.0024724879817417406,0.006178193221663446,-0.006943778865219289,0.0224558277618461,-0.0009858160689316946,0.002097544442857621,-0.0019125626488706632,-0.009551649844491436,-0.012520607576186463,0.016044877217570745,-0.0016820142933198228,0.015535688587887318,-0.014545706307112834,-0.016594721077774998,0.4641422230966626,0.5071681693249136,0.0604723879048674,,0.0604723879048674,,,-0.012837554915996854,0.1665782778098978,0.09920305514399001,0.09514207982460458,0.1659954765599757,0.05969910145164404,-0.032753850593678475,0.1422607501064778,0.16870510656132404,0.1890834777741501,-0.0055676137287032105,-0.055016871795629786,-0.004872841575976256,-0.0024418605426946784,-0.09090197663727674,-0.0026942965418394163,-0.05942932232185899,0.06484825742174992,-0.0671867228890058,1.0,0.08291277672897834,-0.3097694166499989,-0.03377099103417193,0.05638909553096055,0.013311006009756191,0.14146697363024205,-0.04629645570564067,-0.015316992818412213,-0.03918906818825784,-0.18058285852870246,-0.18058285852870198,-0.03930607707492537,0.0057698552217086314,0.00875676114201375,-0.027960582386075614,-0.031173969229720554,0.025790118797906117,-0.00874377728671984,0.00244900690773563,0.005408546030700053,-0.009862629933314403,0.021374336791314383,0.022700413454150553,0.014206895342415857
safety_car_flag,-0.11369136815086316,-0.037764220752283764,-0.014183476781209308,0.042164887943858205,-0.004654865773762371,-0.12681034680824513,0.011231090186766508,-0.073178880586993,0.07632355850289708,0.012492842432429853,0.03914398525639989,0.0386964825123423,0.16280270002748473,0.05957510853430915,0.0629950354609097,-0.07408189214866691,0.042353489367420116,0.013376977746718182,0.07296482082577874,0.049299000214486424,0.12923996033122834,-0.11786167155008047,0.0633885106934792,-0.1777470269954081,0.028157085846587583,0.06120895686314634,-0.06359971731703158,0.10949613995546993,-0.018757082605853386,0.09796091858829344,-0.030901714665016403,0.0031569510996608554,0.0010323908238310377,-0.05407884570761461,0.04138410105228846,0.04629252879674861,-0.05143125137349472,0.038771810846025545,0.0031569510996605397,0.1321851260900462,0.021424407742071015,0.023606243903916295,-0.07706361472733858,-0.04909330753649686,-0.09413958133545207,0.0492245281432768,-0.11944049688288431,-0.04677694424770098,-0.00594328995475656,0.010524580071680443,-0.006252309688024966,-0.02036588977586571,0.008573020075123531,0.042031354254073124,-0.003123718714110446,-0.00010799089087472227,0.010803913822038505,-0.007305081377559055,-0.03538287089715321,-0.010386937033677773,0.024255918896583954,-0.00031619706188084566,0.028778716668341666,-0.007404631364803541,0.05702798999010058,0.03430074167331056,-0.026529178162563106,,-0.026529178162563106,,,-0.12681034680824507,0.011231090186766737,-0.07317888058699226,0.07632355850289664,0.012492842432430309,0.03914398525640014,0.03869648251234271,0.16280270002748504,0.059575108534308925,0.06299503546090929,-0.014183476781208938,0.04216488794386027,-0.013337729084586835,-0.00287957574094875,0.12029947479993368,0.09209401328953674,-0.004941329917891549,0.07654860617601383,0.09367671517869912,0.08291277672897834,1.0,-0.07408189214866692,-0.11369136815086303,0.07009108602066952,0.06945315180429407,0.1548370561305357,0.043081287913812945,-0.028505446874110954,0.11236161120096642,-0.1122723812932411,-0.11227238129324212,-0.1150808556495911,-0.011771325168400118,0.0022017992124557647,-0.019079894431632143,-0.018094973972379875,0.022866881096288757,-0.09426239600476026,0.012747642635817227,-0.01774520761203805,-0.029036544043039635,0.030597173865854487,0.06829606308335115,0.012133509001836813
tire_compound_start,0.10883051795647435,-0.05224004668070974,-0.05026410737251904,0.10060094112076041,-0.023684750763751216,0.04892924037166992,-0.18655444242600322,-0.13911664667922807,-0.10630552448463573,-0.08244860587551837,-0.19287673066623182,-0.1171364802183348,0.10379405804632584,0.07162659972326654,0.05371381405908521,1.0,-0.07203257019902233,-0.020780790913330436,0.14511527246955244,0.05102274738087571,0.012034901347266631,0.22286683555722495,-0.13270623576082002,-0.055552153838876066,-0.1122193800058396,0.021295568867913197,-0.2111864698637687,0.009788395569053634,0.0013528431517423958,0.04562499076255624,-0.068672015937285,-0.024646147554691345,-0.0740879156609801,0.012476423847210646,0.05174440581171453,0.0627244386624967,0.05481681706537384,0.0371374449037623,-0.04501440060558372,-0.011678277807899757,0.03186070019615563,0.027355224001023786,-0.02283729640719029,-0.0008371673986132993,-0.0064728578448138945,-0.12014553368363413,-0.011234394794690536,0.1119292012585535,0.01932049184208496,0.029407290573553888,0.015486964968157123,0.012851149887716592,0.00916583099584901,-0.13739601261216416,-0.028077089559102705,0.04264770113076757,-0.00527914978699726,0.06242270742156328,0.018169905071446932,-0.0054947976420727665,-0.009348768533332032,-0.04277255160055739,-0.049201855200446856,-0.007360012170813838,-0.5354319682117545,-0.5480222365984078,-0.06123638941530467,,-0.06123638941530467,,,0.04892924037167027,-0.18655444242600253,-0.13911664667922918,-0.10630552448463493,-0.08244860587551883,-0.19287673066623168,-0.11713648021833496,0.10379405804632558,0.0716265997232665,0.05371381405908544,-0.050264107372519434,0.10060094112075929,-0.04862876610070234,-0.0052814515155116745,0.0049072956229041596,-0.05719253011908749,0.017212850320358054,-0.12267458013370956,-0.06245673846382138,-0.3097694166499989,-0.07408189214866692,1.0,0.10883051795647476,0.14005978859338394,0.10401630000845681,-0.2380705022772404,0.024398500468788366,0.021146512532141188,-0.06200766429664531,0.004166500603056681,0.004166500603057476,0.09875914468591694,0.03479975139057493,0.030031752276984625,0.0004774432105304443,-0.0032262633010422654,-0.06439032648930586,0.05538887768937878,-0.002178484050441956,0.007182578156987463,0.017559998576968612,-0.030878071602375524,-0.033285579516449205,0.0030366476938795965
season_factor,1.0,0.10403109371464775,-0.0050994867863842315,0.0001725665784393002,-0.04949814062091412,0.2628743751045872,-0.02606093846808541,-0.03995429874551509,0.05048101365839108,-0.046211211610843364,-0.08463277665578087,-0.11283429911872082,0.12979222930596274,0.23793364791989624,0.2505805724074673,0.10883051795647476,0.0020367190447762606,0.01824397126538914,-0.009365526003719682,-0.05608324970475544,0.019160380339865814,-0.00839516102908318,-0.1372949707108692,-0.014592611378230745,0.06281072661634142,-0.006363011443915563,-0.0551048303284915,0.10522682271669706,0.12873235761526902,0.09627452434373626,0.012017814143551835,0.12271710127201876,-0.001448944882445035,-0.007989044482946508,-0.04707914690000376,-0.052663044700217855,-0.05938608809087919,-0.031425237758284444,-0.11195181577014705,-0.0026071067576263736,-0.023561533881298048,-0.03634147254933028,-0.14609895791195573,-0.0036054530063335177,0.016984039929894706,0.006200699093498896,-0.011205690911191314,0.10122001117158656,-0.07541792351305888,-0.009124600354764974,0.15640384150493847,0.1573931869596418,-0.006655334002536142,-0.17318560628881,0.01470135280070218,0.016812156730406667,-0.014034049913602808,-0.14644128922424915,0.20536929205159196,0.012440725737206318,-0.21566121931977444,0.084766439123181,-0.20800104276211379,-0.021341532998983663,0.024397636407327346,0.02253928460449604,-0.03644066118468873,,-0.03644066118468873,,,0.2628743751045878,-0.026060938468093445,-0.03995429874552463,0.050481013658391784,-0.04621121161084586,-0.08463277665578288,-0.11283429911872521,0.12979222930595882,0.23793364791989596,0.25058057240746984,-0.005099486786385797,0.0001725665784328653,-0.010209481817348648,0.01853736556660464,-0.022209386411594877,0.11038859356666526,0.02515210946983567,0.08705570283336958,0.08067520211457853,-0.03377099103417193,-0.11369136815086303,0.10883051795647476,1.0,-0.018419699449696958,0.4536796606610362,-0.5466607734146757,-0.03791480568770927,-0.00558070188946891,0.09723906028248247,-0.07038809731259375,-0.07038809731258795,0.9912337200559391,0.15782980272378097,0.017833357732412805,0.05763992334227533,0.05670414961305473,-0.09327365475645603,0.6860210247084529,-0.005579040414622647,0.20126111759786156,0.28750968533103877,-0.23861687905325485,-0.38428062257786705,-0.06594874137852981
avg_pit_stops_circuit_static_global,-0.018419699449696958,-0.11155881135522615,0.005371235619827947,0.29129809196232237,0.002490744239755275,0.16481558940581592,-0.2580633068089929,-0.3092057255240691,-0.13263739273293357,-0.1598604090217523,-0.2764254978894957,-0.12738486382867734,0.4928218876268205,0.4248710174821178,0.41342896086909314,0.14005978859338394,0.1925995898203374,-0.09392204056234797,0.24835716917565515,0.05797656024906476,-0.08669614467882429,0.13450787899193087,0.2806688428604757,0.0340658185602534,-0.0016710397245329885,0.3283299249485697,-0.08478916244687786,-0.16536088907749205,-0.06591642701942016,0.21701861722023874,-0.22345111666376183,-0.225733143525816,-0.07747705289432495,-0.2066196255414346,0.4139304679478766,-0.014493918217322602,0.09027848838579222,-0.005553969276771994,-0.2248964003243399,-0.1760670426330552,-0.05427601020651871,0.032958389778377735,-0.14101592798209656,-0.08231306204737504,0.014433263709591524,0.0921461044160163,-0.196066418083849,0.3590804709902025,0.004529363648992719,0.006797317395023837,0.002697035817269001,0.0018552390613383732,-0.015006494645539522,0.01891216634410904,0.005981391948843548,-0.0039628494327017426,-0.0013928840569699527,0.0025531633611925574,0.005240609604088561,-0.005193414940597658,-0.0034725802164990243,-0.0028982785669485617,0.011216213115377816,-0.004883815531332057,0.05336830090367866,0.04269037424376279,-0.025761252159985194,,-0.025761252159985194,,,0.1648155894058153,-0.2580633068089925,-0.3092057255240687,-0.13263739273293354,-0.1598604090217521,-0.2764254978894959,-0.1273848638286769,0.49282188762682216,0.4248710174821182,0.4134289608690928,0.005371235619828025,0.29129809196232387,0.006559286385168516,-0.00436236145071811,-0.09787952616057956,-0.2778624902225216,-0.29261830848234355,-0.34522094331246955,-0.4637467039463166,0.05638909553096055,0.07009108602066952,0.14005978859338394,-0.018419699449696958,1.0,0.37106671964958426,0.09178396039494235,-0.02248332814127457,-0.000413554368635212,-0.44989565651838603,-0.18970206131238898,-0.18970206131238884,-0.031543623018505884,-0.015440351999788939,-0.011494312938346076,0.0003192814950886421,-0.0013050242007304402,0.09033956971851073,-0.029084539500659076,0.004956084438416058,-0.011672277727107558,-0.014559203097926215,-0.018281985259633256,0.017080644361668073,0.03507908365389847
avg_pit_stops_circuit,0.4536796606610362,0.09801731403428529,0.002050315596626786,0.06410023255333891,-0.008519139785821788,0.20193229880789842,-0.034741767078559686,-0.05597122404682103,0.11564730082713545,0.06489773185472268,-0.24600622426087415,-0.11602731590662385,0.1810922436557388,0.2203455412829889,0.22104326350814518,0.10401630000845681,-0.17374289385462563,0.006869472810606287,0.19662599467992428,-0.002431600745805078,0.1585823662283509,0.05892787906334737,0.016789701997337276,0.024024909394206324,0.09615716437229614,0.2172005512979297,0.027462185491172394,0.05672613740394449,0.10520389531672146,0.20262311425767476,-0.09491115302529916,-0.11815918825332036,-0.09886017992285775,-0.09991141168084289,-0.01470160374745948,-0.006800719359511244,-0.06210060907954247,-0.07617937538944584,-0.1529867988141461,-0.07586883634091188,-0.031294511270103166,0.002903664868159536,-0.14084470000124613,-0.008838501509551677,-0.03417595472085803,-0.12499449229363295,-0.16956162640520647,0.32754120581618484,-0.057822384776831846,-0.016169654821857896,0.0730413939711442,0.06542582024121572,-0.011613420799401261,-0.0649025667515914,0.012282857472074393,-0.010268830845733977,-1.9111658691408953e-05,-0.0689355245550571,0.11351083674554988,0.009089610655467754,-0.09940932560577177,0.05804298889178582,-0.08449921236041506,0.0010531485421369723,0.05829675454990495,0.04213278535518313,-0.03801309006457054,,-0.03801309006457054,,,0.20193229880789837,-0.03474176707856396,-0.0559712240468252,0.11564730082713538,0.06489773185472159,-0.24600622426087485,-0.11602731590662613,0.18109224365573728,0.22034554128298894,0.22104326350814604,0.0020503155966260975,0.06410023255333665,-0.0004676676480840907,0.009077164060372985,-0.032970564240647454,0.03970867094862833,-0.011165340365691773,-0.10741948462716003,-0.022569948988657162,0.013311006009756191,0.06945315180429407,0.10401630000845681,0.4536796606610362,0.37106671964958426,1.0,-0.1582623434636376,-0.04151886402245438,-0.006457986787951663,-0.027738087449570337,0.052148047518978134,0.05214804751898051,0.45917253725825785,0.06130750042399355,0.005124581995649389,0.05846540689213323,0.05341546664421274,-0.16534313725391028,0.30726459732506917,0.00040808355681984696,0.0898279831250391,0.1417666295020828,-0.10748876844285073,-0.15891518622643508,-0.04982229544092656
avg_pit_stops_circuit_cold_start_flag,-0.5466607734146757,0.05698568492206258,-0.005543046438825497,0.041270879272124014,-0.017188221320675455,-0.09963739378292281,-0.0306582335755624,-0.031100627092876865,0.00536902318533645,-0.06557963713059445,0.04421375625231502,0.148095277928034,-0.12219306855543444,-0.15559418914613646,-0.16258403851850683,-0.2380705022772404,-0.0041484665630627995,-0.028992877490570362,-0.02953793674164455,0.1662871289550277,-0.030906757601182753,-0.046323716328917935,0.09368382705966175,-0.03204700924141196,0.0003601276733607996,-0.00910904204824787,0.079560008440546,0.004154044868619781,0.05774012231455163,0.03962337602505338,0.005446695928707999,0.0167523503614919,-0.019529288776120913,-0.03190266378909779,0.13958991700500348,0.1561462032128039,0.09854256529074516,-0.05966509844606858,0.016752350361491693,-0.020523921860166456,0.041612912231469984,-0.04857211777701468,0.03568461323363788,-0.04041897215450693,-0.005139105334965189,-0.0034843846729737363,-0.03862826895533376,0.008101921487774956,-0.04587149785397335,-0.03017097126633312,-0.08519712191925577,-0.09285042053814484,0.01752257878947427,0.23585165773734468,-0.010060413538551602,-0.011648548475032572,0.011453987320307814,-0.005818648611821765,-0.07760266967672891,-0.015581509469593949,0.13099614917344163,0.05570027421352115,0.11045763114863646,0.006938001472889537,-0.07440957833895738,-0.08536751164956509,-0.004931496750034748,,-0.004931496750034748,,,-0.09963739378292388,-0.030658233575560384,-0.031100627092872712,0.005369023185335379,-0.0655796371305934,0.044213756252315474,0.14809527792803626,-0.12219306855543229,-0.1555941891461359,-0.16258403851850786,-0.005543046438824438,0.0412708792721292,-0.005495292197043037,-0.00010310253858042474,-0.02911897391368319,-0.012536809755200457,-0.020181810152900343,0.015445349129838592,-0.039120759074108676,0.14146697363024205,0.1548370561305357,-0.2380705022772404,-0.5466607734146757,0.09178396039494235,-0.1582623434636376,1.0,0.023574092178900646,-0.008450984994400137,-0.02154730790949948,-0.11030943498105446,-0.11030943498105851,-0.5206209718607892,-0.10274790208183208,-0.005019136628441994,-0.0682004815273143,-0.06608288462740103,0.10865363235898437,-0.3680863470909278,0.0074807714414983715,-0.10865281645780114,-0.14836060396384348,0.1001519205883382,0.26266068196200787,0.06503261713741441
